student_token,resource_id,resource_type,resource_title,resource_url,major,related_courses,interaction_source,user_id,item_id,rating
stu_332a864c4d1ab533,TIKI_143947061,tiki_book,Combo Content Marketing: ( Content bạc tỷ + Content Marketing trong kỷ nguyên 4.0),https://tiki.vn/combo-content-marketing-content-bac-ty-content-marketing-trong-ky-nguyen-4-0-p143947061.html?spid=143947062,Công nghệ Marketing,Content Marketing,proxy_from_tiki_match_rating_review_sales,1033,278,9.9776945
stu_332a864c4d1ab533,TIKI_257847632,tiki_book,Digital Marketing thực chiến,https://tiki.vn/sach-digital-marketing-thuc-chien-p257847632.html?spid=257847633,Công nghệ Marketing,Marketing số,proxy_from_tiki_match_rating_review_sales,1033,49,4.2128797
stu_332a864c4d1ab533,TIKI_279085060,tiki_book,"Quy định pháp luật về xử phạt vi phạm trong hoạt động thương mại, sản xuất, buôn bán hàng giả, hàng cấm và bảo vệ quyền lợi người tiêu dùng",https://tiki.vn/quy-dinh-phap-luat-ve-xu-phat-vi-pham-trong-hoat-dong-thuong-mai-san-xuat-buon-ban-hang-gia-hang-cam-va-bao-ve-quyen-loi-nguoi-tieu-dung-p279085060.html?spid=279085062,Công nghệ Marketing,Hành vi người tiêu dùng,proxy_from_tiki_match_rating_review_sales,1033,15,3.1883664
stu_332a864c4d1ab533,TIKI_42531744,tiki_book,Combo Sách : Learn Branding - Xây Dựng Thương Hiệu Tinh Gọn + Quản Trị Thương Hiệu Trực Tuyến,https://tiki.vn/combo-sach-learn-branding-xay-dung-thuong-hieu-tinh-gon-quan-tri-thuong-hieu-truc-tuyen-p42531744.html?spid=121366049,Công nghệ Marketing,Quản trị thương hiệu,proxy_from_tiki_match_rating_review_sales,1033,50,6.0975
stu_335297b89a34b57e,REPO_UEH_62618,ueh_repository,Phân tích các nhân tố ảnh hưởng đến ý định mua hàng trực tuyến của người tiêu dùng tại tỉnh Nam Định,https://digital.lib.ueh.edu.vn/handle/UEH/62618,Logistics và Quản lý chuỗi cung ứng,Mua hàng và đàm phán,proxy_from_repo_match_year_views,1034,88,2.09665
stu_335297b89a34b57e,REPO_UEH_63482,ueh_repository,Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63482,Logistics và Quản lý chuỗi cung ứng,Quản lý kho hàng,proxy_from_repo_match_year_views,1034,93,9.2
stu_33918570c2bf40b5,REPO_UEH_62978,ueh_repository,"Mối quan hệ giữa hỗ trợ xuất khẩu của chính phủ, nhận thức động cơ xuất khẩu, nhận thức rào cản xuất khẩu và kết quả hoạt động xuất khẩu nông sản của các doanh nghiệp nhỏ và vừa tại Việt Nam sang thị trường Asean+3",https://digital.lib.ueh.edu.vn/handle/UEH/62978,Kinh doanh nông nghiệp,Marketing nông sản,proxy_from_repo_match_year_views,1035,65,3.69485
stu_33c7d4694f62fa7e,REPO_UEH_62618,ueh_repository,Phân tích các nhân tố ảnh hưởng đến ý định mua hàng trực tuyến của người tiêu dùng tại tỉnh Nam Định,https://digital.lib.ueh.edu.vn/handle/UEH/62618,Logistics và Quản lý chuỗi cung ứng,Mua hàng và đàm phán,proxy_from_repo_match_year_views,1036,88,2.09665
stu_33c7d4694f62fa7e,TIKI_279112554,tiki_book,- Right to Win For Vietnamese Agriculture - AgriS And Betrimex’s Path To Success In The Global Supply Chain,https://tiki.vn/sach-right-to-win-for-vietnamese-agriculture-agris-and-betrimex-s-path-to-success-in-the-global-supply-chain-p279112554.html?spid=279112555,Logistics và Quản lý chuỗi cung ứng,Công nghệ trong logistics; Logistics ngược,proxy_from_tiki_match_rating_review_sales,1036,100,3.4748487
stu_33d5b66238ead23c,REPO_UEH_62540,ueh_repository,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62540,Công nghệ thông tin,Trí tuệ nhân tạo,proxy_from_repo_match_year_views,173,0,7.98905
stu_33d5b66238ead23c,REPO_UEH_62787,ueh_repository,Các yếu tố ảnh hưởng đến quá trình chia sẻ tri thức và năng lực đổi mới của tổ chức: nghiên cứu trường hợp các công ty công nghệ thông tin phần mềm tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62787,Công nghệ thông tin,Phát triển phần mềm,proxy_from_repo_match_year_views,173,169,1.7866
stu_33d5b66238ead23c,REPO_UEH_63077,ueh_repository,Các nhân tố ảnh hưởng đến sự hài lòng của đối tượng cung cấp thông tin về điều tra thống kê tại Cục Thống kê tỉnh Long An,https://digital.lib.ueh.edu.vn/handle/UEH/63077,Công nghệ thông tin,Lập trình hướng đối tượng,proxy_from_repo_match_year_views,173,170,1.7697
stu_33d5b66238ead23c,REPO_UEH_63406,ueh_repository,Các nhân tố ảnh hưởng đến nhu cầu sử dụng dịch vụ kế toán của các doanh nghiệp dùng kế toán đám mây trên địa bàn TP. Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63406,Công nghệ thông tin,Điện toán đám mây,proxy_from_repo_match_year_views,173,171,4.3351
stu_33d5b66238ead23c,TIKI_271319520,tiki_book,Giáo trình kỹ nghệ phần mềm,https://tiki.vn/giao-trinh-ky-nghe-phan-mem-p271319520.html?spid=271319521,Công nghệ thông tin,Phát triển phần mềm,proxy_from_tiki_match_rating_review_sales,173,173,3.1141138
stu_33eeab8aec08e3ff,REPO_UEH_62699,ueh_repository,Quản lý chất lượng toàn diện (TQM) và kết quả chất lượng: Vai trò trung gian của năng lực hấp thụ công nghệ và văn hóa sáng tạo,https://digital.lib.ueh.edu.vn/handle/UEH/62699,Công nghệ nghệ thuật - ArtTech,Công nghệ truyền thông sáng tạo,proxy_from_repo_match_year_views,174,154,2.2312
stu_33eeab8aec08e3ff,REPO_UEH_63127,ueh_repository,Nghiên cứu ảnh hưởng của nhận định giá trị các hoạt động Marketing nội dung trên Mạng xã hội đến đánh giá trải nghiệm và lòng trung thành thương hiệu của khách hàng,https://digital.lib.ueh.edu.vn/handle/UEH/63127,Công nghệ nghệ thuật - ArtTech,Sản xuất nội dung số,proxy_from_repo_match_year_views,174,12,1.4395
stu_3437ec58b1399802,TIKI_279103684,tiki_book,Biểu Thuế Xuất Khẩu - Nhập Khẩu Năm 2026 (Export Import Tax 2026),https://tiki.vn/bieu-thue-xuat-khau-nhap-khau-nam-2026-export-import-tax-2026-p279103684.html?spid=279103685,Quản trị Hải quan - Ngoại thương,Thuế xuất nhập khẩu; Thủ tục xuất nhập khẩu,proxy_from_tiki_match_rating_review_sales,1843,43,3.4045165
stu_3437ec58b1399802,TIKI_447075,tiki_book,Soạn Thảo Và Dịch Hợp Đồng Thương Mại Quốc Tế (Tái Bản),https://tiki.vn/sach-soan-thao-va-dich-hop-dong-thuong-mai-quoc-te-tai-ban-p447075.html?spid=153807,Quản trị Hải quan - Ngoại thương,Thương mại quốc tế,proxy_from_tiki_match_rating_review_sales,1843,41,9.339075
stu_343ab236447c3996,TIKI_217928722,tiki_book,Tính Toán Thiết Kế Hệ Thống Phân Phối Truyền Tải Điện,https://tiki.vn/tinh-toan-thiet-ke-he-thong-phan-phoi-truyen-tai-dien-p217928722.html?spid=217928723,Công nghệ logistics tích hợp chứng chỉ FIATA,Kho vận và phân phối,proxy_from_tiki_match_rating_review_sales,1531,40,1.7336167
stu_343ab236447c3996,TIKI_273905393,tiki_book,"Quản Lý Chuỗi Cung Ứng Thực Phẩm Và Logistics- Cuốn Sách Quản Lý, Lãnh Đạo Hay Tăng Hiệu Quả Công Việc",https://tiki.vn/quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-cuon-sach-quan-ly-lanh-dao-hay-tang-hieu-qua-cong-viec-p273905393.html?spid=274852180,Công nghệ logistics tích hợp chứng chỉ FIATA,Quản lý chuỗi cung ứng,proxy_from_tiki_match_rating_review_sales,1531,307,6.5290003
stu_344d08c871860d6d,TIKI_273744608,tiki_book,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609,Quản trị Hải quan - Ngoại thương,Quản lý chuỗi cung ứng toàn cầu,proxy_from_tiki_match_rating_review_sales,1844,17,5.9154506
stu_344d08c871860d6d,TIKI_279103684,tiki_book,Biểu Thuế Xuất Khẩu - Nhập Khẩu Năm 2026 (Export Import Tax 2026),https://tiki.vn/bieu-thue-xuat-khau-nhap-khau-nam-2026-export-import-tax-2026-p279103684.html?spid=279103685,Quản trị Hải quan - Ngoại thương,Thuế xuất nhập khẩu; Thủ tục xuất nhập khẩu,proxy_from_tiki_match_rating_review_sales,1844,43,3.4045165
stu_3491397d8928f461,REPO_UEH_62651,ueh_repository,Ảnh hưởng của hệ thống hoạch định nguồn lực doanh nghiệp (ERP) đến kế toán quản trị trong các doanh nghiệp tại TP. HCM,https://digital.lib.ueh.edu.vn/handle/UEH/62651,Hệ thống hoạch định nguồn lực doanh nghiệp,Quản trị quy trình kinh doanh,proxy_from_repo_match_year_views,175,131,1.99915
stu_3491397d8928f461,REPO_UEH_63148,ueh_repository,Các nhân tố ảnh hưởng đến chất lượng thông tin kế toán tại các doanh nghiệp dịch vụ ứng dụng hệ thống hoạch định nguồn lực doanh nghiệp (ERP) trên địa bàn khu vực Đông Nam Bộ,https://digital.lib.ueh.edu.vn/handle/UEH/63148,Hệ thống hoạch định nguồn lực doanh nghiệp,SAP căn bản,proxy_from_repo_match_year_views,175,133,4.807
stu_3491397d8928f461,TIKI_278632652,tiki_book,Hệ Thống Thông Tin Trong Y Tế,https://tiki.vn/sach-he-thong-thong-tin-trong-y-te-p278632652.html?spid=278632655,Hệ thống hoạch định nguồn lực doanh nghiệp,Phân tích hệ thống thông tin,proxy_from_tiki_match_rating_review_sales,175,140,1.9359283
stu_34b71cce1b3092ef,TIKI_195792313,tiki_book,Tinh Hoa Kinh Tế Học (Essentials Of Economics) - Tặng sổ tay xương rồng,https://tiki.vn/sach-tinh-hoa-kinh-te-hoc-essentials-of-economics-tang-so-tay-xuong-rong-p195792313.html?spid=195792314,Kinh doanh nông nghiệp,Kinh tế nông nghiệp,proxy_from_tiki_match_rating_review_sales,1038,28,3.4604073
stu_34b71cce1b3092ef,TIKI_277041821,tiki_book,Xuất Khẩu Hàng Nông Sản Chủ Lực Của Việt Nam Sang Thị Trường Liên Minh Châu Âu (EU) Đến Năm 2025 (Sách Chuyên Khảo),https://tiki.vn/xuat-khau-hang-nong-san-chu-luc-cua-viet-nam-sang-thi-truong-lien-minh-chau-au-eu-den-nam-2025-sach-chuyen-khao-p277041821.html?spid=277041822,Kinh doanh nông nghiệp,Marketing nông sản,proxy_from_tiki_match_rating_review_sales,1038,76,2.9656165
stu_34bc7ce4fdbd4b7d,REPO_UEH_61660,ueh_repository,Nghị định quy định chi tiết một số điều và biện pháp thi hành Luật Sở hữu trí tuệ về quyền tác giả và quyền liên quan,https://digital.lib.ueh.edu.vn/handle/UEH/61660,Toán tài chính,Định giá quyền chọn,proxy_from_repo_match_year_views,1039,60,3.0939
stu_34bc7ce4fdbd4b7d,TIKI_196280121,tiki_book,HBR Onpoint 2021: Quản Lý Rủi Ro (Tái Bản 2022),https://tiki.vn/hbr-onpoint-2021-quan-ly-rui-ro-tai-ban-2022-p196280121.html?spid=197410266,Toán tài chính,Quản lý rủi ro định lượng,proxy_from_tiki_match_rating_review_sales,1039,71,5.6933045
stu_34bc7ce4fdbd4b7d,TIKI_278711641,tiki_book,Tài Chính Cá Nhân Căn Bản - Personal Finance 101,https://tiki.vn/sach-tai-chinh-ca-nhan-can-ban-personal-finance-101-p278711641.html?spid=278711642,Toán tài chính,Mô hình tài chính,proxy_from_tiki_match_rating_review_sales,1039,77,3.7797832
stu_34d5813459b97a3d,REPO_UEH_61660,ueh_repository,Nghị định quy định chi tiết một số điều và biện pháp thi hành Luật Sở hữu trí tuệ về quyền tác giả và quyền liên quan,https://digital.lib.ueh.edu.vn/handle/UEH/61660,Toán tài chính,Định giá quyền chọn,proxy_from_repo_match_year_views,1040,60,3.0939
stu_34d5813459b97a3d,REPO_UEH_63535,ueh_repository,Phân tích các nhân tố tác động đến hiệu quả chuỗi cung ứng – Nghiên cứu mô hình tại Công ty Cổ phần Acecook Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63535,Toán tài chính,Mô hình tài chính,proxy_from_repo_match_year_views,1040,68,3.89635
stu_34d5813459b97a3d,TIKI_190743209,tiki_book,Toán tài chính ứng dụng,https://tiki.vn/toan-tai-chinh-ung-dung-p190743209.html?spid=190743210,Toán tài chính,Toán tài chính ứng dụng,proxy_from_tiki_match_rating_review_sales,1040,70,9.718269
stu_34d5813459b97a3d,TIKI_196280121,tiki_book,HBR Onpoint 2021: Quản Lý Rủi Ro (Tái Bản 2022),https://tiki.vn/hbr-onpoint-2021-quan-ly-rui-ro-tai-ban-2022-p196280121.html?spid=197410266,Toán tài chính,Quản lý rủi ro định lượng,proxy_from_tiki_match_rating_review_sales,1040,71,5.6933045
stu_34d5813459b97a3d,TIKI_278711641,tiki_book,Tài Chính Cá Nhân Căn Bản - Personal Finance 101,https://tiki.vn/sach-tai-chinh-ca-nhan-can-ban-personal-finance-101-p278711641.html?spid=278711642,Toán tài chính,Mô hình tài chính,proxy_from_tiki_match_rating_review_sales,1040,77,3.7797832
stu_34f5fc2eb2b289f1,REPO_UEH_62516,ueh_repository,Ứng dụng Big Data và ai trong xây dựng và khai thác cơ sở dữ liệu quốc gia về giá bất động sản tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62516,Công nghệ thông tin,Cơ sở dữ liệu,proxy_from_repo_match_year_views,176,3,5.33285
stu_34f5fc2eb2b289f1,REPO_UEH_62896,ueh_repository,Quản lý nhà nước về ứng dụng công nghệ thông tin trên địa bàn tỉnh An Giang,https://digital.lib.ueh.edu.vn/handle/UEH/62896,Công nghệ thông tin,Mạng máy tính,proxy_from_repo_match_year_views,176,38,1.45705
stu_34f5fc2eb2b289f1,REPO_UEH_63077,ueh_repository,Các nhân tố ảnh hưởng đến sự hài lòng của đối tượng cung cấp thông tin về điều tra thống kê tại Cục Thống kê tỉnh Long An,https://digital.lib.ueh.edu.vn/handle/UEH/63077,Công nghệ thông tin,Lập trình hướng đối tượng,proxy_from_repo_match_year_views,176,170,1.7697
stu_34f5fc2eb2b289f1,REPO_UEH_63406,ueh_repository,Các nhân tố ảnh hưởng đến nhu cầu sử dụng dịch vụ kế toán của các doanh nghiệp dùng kế toán đám mây trên địa bàn TP. Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/63406,Công nghệ thông tin,Điện toán đám mây,proxy_from_repo_match_year_views,176,171,4.3351
stu_34f5fc2eb2b289f1,TIKI_273585809,tiki_book,Công Nghệ Thông Tin- Giáo Trình C++ Và Lập Trình Hướng Đối Tượng,https://tiki.vn/sach-cong-nghe-thong-tin-giao-trinh-c-va-lap-trinh-huong-doi-tuong-p273585809.html?spid=277460817,Công nghệ thông tin,Lập trình hướng đối tượng,proxy_from_tiki_match_rating_review_sales,176,175,7.13425
stu_34f5fc2eb2b289f1,TIKI_279233260,tiki_book,Hiểu Về Trí Tuệ Nhân Tạo - AI,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261,Công nghệ thông tin,Trí tuệ nhân tạo,proxy_from_tiki_match_rating_review_sales,176,6,7.7896986
stu_34f5fc2eb2b289f1,TIKI_7164855,tiki_book,Cơ Sở Dữ Liệu Quan Hệ & Ứng Dụng,https://tiki.vn/sach-co-so-du-lieu-quan-he-ung-dung-p7164855.html?spid=188782912,Công nghệ thông tin,Cơ sở dữ liệu,proxy_from_tiki_match_rating_review_sales,176,45,4.5959888
stu_351ed33ebbba8363,TIKI_273429543,tiki_book,Quản Trị Vận Hành Và Chuỗi Cung Ứng (Ấn Bản Lần Thứ 16),https://tiki.vn/quan-tri-van-hanh-va-chuoi-cung-ung-an-ban-lan-thu-16-p273429543.html?spid=273429544,Quản trị kinh doanh,Quản trị vận hành,proxy_from_tiki_match_rating_review_sales,177,196,8.772743
stu_351ed33ebbba8363,TIKI_279371862,tiki_book,- Quản Trị Tài Chính,https://tiki.vn/sach-quan-tri-tai-chinh-p279371862.html?spid=279371863,Quản trị kinh doanh,Quản trị tài chính,proxy_from_tiki_match_rating_review_sales,177,200,5.8775
stu_356253cce1e55691,REPO_UEH_61563,ueh_repository,Lack of digital marketing staff at Mobifone Service Company Region 8,https://digital.lib.ueh.edu.vn/handle/UEH/61563,Công nghệ Marketing,Marketing số,proxy_from_repo_match_year_views,1041,14,2.2975
stu_356253cce1e55691,REPO_UEH_62453,ueh_repository,Giải pháp nâng cao giá trị thương hiệu Bia Việt của Công ty TNHH Nhà máy Bia Heineken Việt Nam giai đoạn 2021 - 2025,https://digital.lib.ueh.edu.vn/handle/UEH/62453,Công nghệ Marketing,Quản trị thương hiệu,proxy_from_repo_match_year_views,1041,48,4.02635
stu_356253cce1e55691,REPO_UEH_63184,ueh_repository,Xử lý hành vi xâm phạm quyền sở hữu công nghiệp đối với nhãn hiệu - Từ góc độ bảo vệ quyền lợi người tiêu dùng,https://digital.lib.ueh.edu.vn/handle/UEH/63184,Công nghệ Marketing,Hành vi người tiêu dùng,proxy_from_repo_match_year_views,1041,39,5.3673
stu_357568d71f9e31c1,REPO_UEH_63482,ueh_repository,Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63482,Logistics và Quản lý chuỗi cung ứng,Quản lý kho hàng,proxy_from_repo_match_year_views,1042,93,9.2
stu_357568d71f9e31c1,TIKI_276849016,tiki_book,- Thuật Đàm Phán - Negotiation (Tái Bản 2024),https://tiki.vn/sach-thuat-dam-phan-negotiation-tai-ban-2024-p276849016.html?spid=276849017,Logistics và Quản lý chuỗi cung ứng,Mua hàng và đàm phán,proxy_from_tiki_match_rating_review_sales,1042,97,2.0312502
stu_357568d71f9e31c1,TIKI_279112554,tiki_book,- Right to Win For Vietnamese Agriculture - AgriS And Betrimex’s Path To Success In The Global Supply Chain,https://tiki.vn/sach-right-to-win-for-vietnamese-agriculture-agris-and-betrimex-s-path-to-success-in-the-global-supply-chain-p279112554.html?spid=279112555,Logistics và Quản lý chuỗi cung ứng,Công nghệ trong logistics; Logistics ngược,proxy_from_tiki_match_rating_review_sales,1042,100,3.4748487
stu_35903687eb56034b,REPO_UEH_63654,ueh_repository,Tác động bất đối xứng của phát triển tài chính lên tăng trưởng kinh tế Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63654,Kinh tế,Kinh tế phát triển,proxy_from_repo_match_year_views,1532,270,3.57005
stu_35903687eb56034b,TIKI_1197799,tiki_book,Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô,https://tiki.vn/tom-tat-bai-tap-trac-nghiem-kinh-te-vi-mo-p1197799.html?spid=74570330,Kinh tế,Kinh tế vi mô; Kinh tế vĩ mô,proxy_from_tiki_match_rating_review_sales,1532,275,10.0
stu_35903687eb56034b,TIKI_14075308,tiki_book,Kinh Tế Quốc Tế - International Economics,https://tiki.vn/kinh-te-quoc-te-international-economics-p14075308.html?spid=213515995,Kinh tế,Kinh tế quốc tế,proxy_from_tiki_match_rating_review_sales,1532,277,7.8405004
stu_3593d9bcaff5bc50,REPO_UEH_62975,ueh_repository,Hoàn thiện hệ thống quản lý chất lượng tích hợp tại Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC),https://digital.lib.ueh.edu.vn/handle/UEH/62975,Hệ thống hoạch định nguồn lực doanh nghiệp,Tích hợp hệ thống,proxy_from_repo_match_year_views,178,132,5.20805
stu_3593d9bcaff5bc50,TIKI_254139138,tiki_book,"Giáo Trình Kinh Tế Thương Mại - Dịch Vụ Dành Cho Nghành Kinh Tế, Logistics Và Quản Trị Kinh Doanh",https://tiki.vn/giao-trinh-kinh-te-thuong-mai-dich-vu-danh-cho-nghanh-kinh-te-logistics-va-quan-tri-kinh-doanh-p254139138.html?spid=254139139,Hệ thống hoạch định nguồn lực doanh nghiệp,Quản trị quy trình kinh doanh,proxy_from_tiki_match_rating_review_sales,178,138,1.2967
stu_360cce01368cbc62,REPO_UEH_62516,ueh_repository,Ứng dụng Big Data và ai trong xây dựng và khai thác cơ sở dữ liệu quốc gia về giá bất động sản tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62516,Hệ thống thông tin kinh doanh,Quản trị cơ sở dữ liệu,proxy_from_repo_match_year_views,1533,3,1.57015
stu_360cce01368cbc62,REPO_UEH_63925,ueh_repository,Ứng dụng công nghệ Data Lake trong quản lý và khai phá dữ liệu của ngân hàng,https://digital.lib.ueh.edu.vn/handle/UEH/63925,Hệ thống thông tin kinh doanh,Khai phá dữ liệu; Trực quan hóa dữ liệu,proxy_from_repo_match_year_views,1533,52,9.2
stu_360cce01368cbc62,TIKI_63822864,tiki_book,Phân tích kinh tế - kỹ thuật các dự án đầu tư xây dựng,https://tiki.vn/sach-phan-tich-kinh-te-ky-thuat-cac-du-an-dau-tu-xay-dung-p63822864.html?spid=111196672,Hệ thống thông tin kinh doanh,Phân tích kinh doanh,proxy_from_tiki_match_rating_review_sales,1533,33,6.242246
stu_3626f5b5fc35986d,TIKI_271583421,tiki_book,"Hệ Thống Chỉ Tiêu Thống Kê Cấp Tỉnh, Cấp Huyện, Cấp Xã theo Quyết định 05/2023/QĐ-TTg ngày 24/02/2023 - V2205T",https://tiki.vn/sach-he-thong-chi-tieu-thong-ke-cap-tinh-cap-huyen-cap-xa-theo-quyet-dinh-05-2023-qd-ttg-ngay-24-02-2023-v2205t-p271583421.html?spid=271583422,Hệ thống hoạch định nguồn lực doanh nghiệp,Hệ thống ERP,proxy_from_tiki_match_rating_review_sales,179,35,1.5805
stu_3626f5b5fc35986d,TIKI_279286687,tiki_book,- Đơn Vị Hành Chính Việt Nam - Sau Sắp Xếp Và Vận Hành Chính Quyền Địa Phương Hai Cấp,https://tiki.vn/sach-don-vi-hanh-chinh-viet-nam-sau-sap-xep-va-van-hanh-chinh-quyen-dia-phuong-hai-cap-p279286687.html?spid=279286688,Hệ thống hoạch định nguồn lực doanh nghiệp,SAP căn bản,proxy_from_tiki_match_rating_review_sales,179,141,3.3148665
stu_362f4837ab1d80d9,TIKI_248861528,tiki_book,Cẩm Nang Thanh Toán Quốc Tế Và Tài Trợ Ngoại Thương - Dành Cho Cao Học Và NCS ( Tái Bản 2023),https://tiki.vn/cam-nang-thanh-toan-quoc-te-va-tai-tro-ngoai-thuong-danh-cho-cao-hoc-va-ncs-tai-ban-2023-p248861528.html?spid=248861529,Ngân hàng,Thanh toán quốc tế,proxy_from_tiki_match_rating_review_sales,180,281,9.515056
stu_362f4837ab1d80d9,TIKI_403211,tiki_book,Bài Tập Và Bài Giải Nghiệp Vụ Ngân Hàng Trung Ương,https://tiki.vn/sach-bai-tap-va-bai-giai-nghiep-vu-ngan-hang-trung-uong-p403211.html?spid=89424670,Ngân hàng,Ngân hàng trung ương,proxy_from_tiki_match_rating_review_sales,180,288,8.970119
stu_3653e8e9ba3b013a,REPO_UEH_61137,ueh_repository,Phân tích trải nghiệm khách hàng trực tuyến trong lĩnh vực khách sạn tiếp cận theo mô hình chủ đề,https://digital.lib.ueh.edu.vn/handle/UEH/61137,Kinh doanh số,Trải nghiệm khách hàng số,proxy_from_repo_match_year_views,181,246,7.1512
stu_3653e8e9ba3b013a,TIKI_277533754,tiki_book,"Machine, Platform, Crowd - Máy móc nền tảng cộng đồng, làm chủ tương lai kỹ thuật số của chúng ta",https://tiki.vn/machine-platform-crowd-may-moc-nen-tang-cong-dong-lam-chu-tuong-lai-ky-thuat-so-cua-chung-ta-p277533754.html?spid=277533755,Kinh doanh số,Quản trị nền tảng số,proxy_from_tiki_match_rating_review_sales,181,253,0.9594665
stu_3680331e0cc643f6,REPO_UEH_61237,ueh_repository,Giải pháp hoàn thiện hoạt động kiểm toán ngân sách địa phương tại Kiểm toán Nhà nước khu vực Đông Nam Bộ,https://digital.lib.ueh.edu.vn/handle/UEH/61237,Kế toán công,Kiểm toán nhà nước,proxy_from_repo_match_year_views,182,46,7.89675
stu_3680331e0cc643f6,REPO_UEH_62647,ueh_repository,Các nhân tố ảnh hưởng đến việc áp dụng thẻ điểm khu vực công (PSS) – Nghiên cứu trong các đơn vị hành chính sự nghiệp tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62647,Kế toán công,Kế toán đơn vị hành chính sự nghiệp,proxy_from_repo_match_year_views,182,211,6.75665
stu_3680331e0cc643f6,TIKI_209601948,tiki_book,Thuế Và Kế Toán Thuế 2022 - Áp Dụng Cho Các Doanh nghiệp Việt Nam,https://tiki.vn/thue-va-ke-toan-thue-2022-ap-dung-cho-cac-doanh-nghiep-viet-nam-p209601948.html?spid=209601949,Kế toán công,Kế toán thuế,proxy_from_tiki_match_rating_review_sales,182,217,9.624239
stu_36a395e130b11fa4,REPO_UEH_63988,ueh_repository,Ảnh hưởng của chất lượng dịch vụ ngân hàng số đến sự hài lòng và lòng trung thành của khách hàng đối với ngân hàng trong bối cảnh Covid - 19,https://digital.lib.ueh.edu.vn/handle/UEH/63988,Ngân hàng,Ngân hàng số,proxy_from_repo_match_year_views,183,271,7.6192
stu_36b229ef7c53c11f,REPO_UEH_61063,ueh_repository,Phát triển dịch vụ ngân hàng điện tử trong thời đại cách mạng công nghiệp 4.0 tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61063,Ngân hàng,Nghiệp vụ ngân hàng thương mại,proxy_from_repo_match_year_views,184,255,5.30685
stu_36b229ef7c53c11f,REPO_UEH_62489,ueh_repository,Ngân hàng 4.0: phối hợp ngân hàng – Fintech trong điều kiện ổn định tài chính quốc gia,https://digital.lib.ueh.edu.vn/handle/UEH/62489,Ngân hàng,Ngân hàng trung ương,proxy_from_repo_match_year_views,184,264,3.8203
stu_36b229ef7c53c11f,REPO_UEH_63988,ueh_repository,Ảnh hưởng của chất lượng dịch vụ ngân hàng số đến sự hài lòng và lòng trung thành của khách hàng đối với ngân hàng trong bối cảnh Covid - 19,https://digital.lib.ueh.edu.vn/handle/UEH/63988,Ngân hàng,Ngân hàng số,proxy_from_repo_match_year_views,184,271,7.6192
stu_36b229ef7c53c11f,TIKI_279106463,tiki_book,Ngân hàng số - Nguyễn Quang Lộc - TH189,https://tiki.vn/ngan-hang-so-nguyen-quang-loc-th189-p279106463.html?spid=279106464,Ngân hàng,Ngân hàng số,proxy_from_tiki_match_rating_review_sales,184,44,6.4806004
stu_36bc751a686362f8,REPO_UEH_62150,ueh_repository,Giải pháp nâng cao chất lượng đào tạo tại Trường Đại học Giao thông Vận tải Phân hiệu tại Thành phố Hồ Chí Minh,https://digital.lib.ueh.edu.vn/handle/UEH/62150,Logistics và Quản lý chuỗi cung ứng,Vận tải và phân phối,proxy_from_repo_match_year_views,1044,86,4.9058
stu_36bc751a686362f8,TIKI_217928722,tiki_book,Tính Toán Thiết Kế Hệ Thống Phân Phối Truyền Tải Điện,https://tiki.vn/tinh-toan-thiet-ke-he-thong-phan-phoi-truyen-tai-dien-p217928722.html?spid=217928723,Logistics và Quản lý chuỗi cung ứng,Vận tải và phân phối,proxy_from_tiki_match_rating_review_sales,1044,40,1.9525167
stu_36bc751a686362f8,TIKI_273744608,tiki_book,Quản lý chuỗi cung ứng thực phẩm và logistics,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609,Logistics và Quản lý chuỗi cung ứng,Quản lý chuỗi cung ứng,proxy_from_tiki_match_rating_review_sales,1044,17,9.3745
