doc_id,year,title,title_norm,abstract,abstract_norm,collection,authors,author_count,views,uri,url,match_text_norm
UEH/61013,2020,"Công nghiệp hóa, hiện đại hóa nông nghiệp, nông thôn Đồng bằng Sông Cửu Long đến năm 2025",cong nghiep hoa hien dai hoa nong nghiep nong thon dong bang song cuu long den nam 2025,"Những năm qua, Đồng bằng Sông Cửu Long biết phát huy được lợi thế so sánh trong phát triển nông nghiệp để thực hiện công nghiệp hóa, hiện đại hóa nông nghiệp, nông thôn. Bước đầu đạt được nhiều thành tựu đáng khích lệ: Nông nghiệp phát triển theo hướng sản xuất hàng hóa lớn; Thu nhập của cư dân nông thôn ngày càng tăng, kết cấu hạ tầng kinh tế - xã hội được tăng cường… Song tiến trình thực hiện ở nơi đây cũng còn nhiều hạn chế đặt ra cần hoàn thiện. Quán triệt định hướng, mục tiêu của Đảng đẩy m",nhung nam qua dong bang song cuu long biet phat huy duoc loi the so sanh trong phat trien nong nghiep de thuc hien cong nghiep hoa hien dai hoa nong nghiep nong thon buoc dau dat duoc nhieu thanh tuu dang khich le nong nghiep phat trien theo huong san xuat hang hoa lon thu nhap cua cu dan nong thon ngay cang tang ket cau ha tang kinh te xa hoi duoc tang cuong song tien trinh thuc hien o noi day cung con nhieu han che dat ra can hoan thien quan triet dinh huong muc tieu cua dang day m,DISSERTATIONS,Phùng Ngọc Bảo,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/61013,https://digital.lib.ueh.edu.vn/handle/UEH/61013,cong nghiep hoa hien dai hoa nong nghiep nong thon dong bang song cuu long den nam 2025 nhung nam qua dong bang song cuu long biet phat huy duoc loi the so sanh trong phat trien nong nghiep de thuc hien cong nghiep hoa hien dai hoa nong nghiep nong thon buoc dau dat duoc nhieu thanh tuu dang khich le nong nghiep phat trien theo huong san xuat hang hoa lon thu nhap cua cu dan nong thon ngay cang tang ket cau ha tang kinh te xa hoi duoc tang cuong song tien trinh thuc hien o noi day cung con nhieu han che dat ra can hoan thien quan triet dinh huong muc tieu cua dang day m dissertations
UEH/61015,2020,Tăng trưởng kinh tế với công bằng xã hội trong nền kinh tế thị trường định hướng xã hội chủ nghĩa ở Việt Nam,tang truong kinh te voi cong bang xa hoi trong nen kinh te thi truong dinh huong xa hoi chu nghia o viet nam,"Nghiên cứu mối quan hệ giữa tăng trưởng kinh tế (TTKT) và công bằng xã hội (CBXH) trong nền kinh tế thị trường (KTTT) định hướng xã hội chủ nghĩa để có thể đạt được mục tiêu tăng trưởng nhanh, bền vững và công bằng; xây dựng thành công chủ nghĩa xã hội là vấn đề cấp thiết hiện nay ở Việt Nam. Phân tích, đánh giá thực trạng TTKT với CBXH trong nền KTTT định hướng xã hội chủ nghĩa ở Việt Nam; đề xuất giải pháp, chính sách giải quyết hài hòa mối quan hệ đó. Kết hợp phương pháp định tính và định lượ",nghien cuu moi quan he giua tang truong kinh te ttkt va cong bang xa hoi cbxh trong nen kinh te thi truong kttt dinh huong xa hoi chu nghia de co the dat duoc muc tieu tang truong nhanh ben vung va cong bang xay dung thanh cong chu nghia xa hoi la van de cap thiet hien nay o viet nam phan tich danh gia thuc trang ttkt voi cbxh trong nen kttt dinh huong xa hoi chu nghia o viet nam de xuat giai phap chinh sach giai quyet hai hoa moi quan he do ket hop phuong phap dinh tinh va dinh luo,DISSERTATIONS,Đỗ Lâm Hoàng Trang,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/61015,https://digital.lib.ueh.edu.vn/handle/UEH/61015,tang truong kinh te voi cong bang xa hoi trong nen kinh te thi truong dinh huong xa hoi chu nghia o viet nam nghien cuu moi quan he giua tang truong kinh te ttkt va cong bang xa hoi cbxh trong nen kinh te thi truong kttt dinh huong xa hoi chu nghia de co the dat duoc muc tieu tang truong nhanh ben vung va cong bang xay dung thanh cong chu nghia xa hoi la van de cap thiet hien nay o viet nam phan tich danh gia thuc trang ttkt voi cbxh trong nen kttt dinh huong xa hoi chu nghia o viet nam de xuat giai phap chinh sach giai quyet hai hoa moi quan he do ket hop phuong phap dinh tinh va dinh luo dissertations
UEH/61017,2020,Phát triển dịch vu ngân hàng bán lẻ tại Ngân hàng TMCP Bản Việt chi nhánh Cần Thơ,phat trien dich vu ngan hang ban le tai ngan hang tmcp ban viet chi nhanh can tho,"Để cạnh tranh trong xu thế hiện nay, việc tập trung vào hoạt động ngân hàng bán lẻ (NHBL) đã trở thành chiến lược quan trọng của các ngân hàng tư nhân lẫn quốc doanh nhằm đa dạng nguồn thu, giảm thiểu rủi ro và đạt hiệu quả hoạt động tối ưu (theo Xu hướng bán lẻ trong ngành ngân hàng, Vnexpress, 21/3/2019). Đứng trước xu thế này, Ngân hàng TMCP Bản Việt (Viet Capital bank) đã có những bước học tập và cải tiến hoạt động DịCH Vụ NHBL để có thể tồn tại và phát triển tốt hơn trong giai đoạn này. Ngâ",de canh tranh trong xu the hien nay viec tap trung vao hoat dong ngan hang ban le nhbl da tro thanh chien luoc quan trong cua cac ngan hang tu nhan lan quoc doanh nham da dang nguon thu giam thieu rui ro va dat hieu qua hoat dong toi uu theo xu huong ban le trong nganh ngan hang vnexpress 21 3 2019 dung truoc xu the nay ngan hang tmcp ban viet viet capital bank da co nhung buoc hoc tap va cai tien hoat dong dich vu nhbl de co the ton tai va phat trien tot hon trong giai doan nay nga,MASTER'S THESES,Vạn Minh Tâm,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/61017,https://digital.lib.ueh.edu.vn/handle/UEH/61017,phat trien dich vu ngan hang ban le tai ngan hang tmcp ban viet chi nhanh can tho de canh tranh trong xu the hien nay viec tap trung vao hoat dong ngan hang ban le nhbl da tro thanh chien luoc quan trong cua cac ngan hang tu nhan lan quoc doanh nham da dang nguon thu giam thieu rui ro va dat hieu qua hoat dong toi uu theo xu huong ban le trong nganh ngan hang vnexpress 21 3 2019 dung truoc xu the nay ngan hang tmcp ban viet viet capital bank da co nhung buoc hoc tap va cai tien hoat dong dich vu nhbl de co the ton tai va phat trien tot hon trong giai doan nay nga master s theses
UEH/61018,2020,Hạn chế rủi ro tín dụng trong hoạt động cho vay bất động sản tại Ngân hàng TMCP Công thương Việt Nam chi nhánh Phú Yên,han che rui ro tin dung trong hoat dong cho vay bat dong san tai ngan hang tmcp cong thuong viet nam chi nhanh phu yen,"Phú Yên phát triển mạnh đặc biệt ở lĩnh vực du lịch, các dự án bất động sản được xây dựng ngày càng nhiều và đi đôi với đó hoạt động cho vay tín dụng bất động sản cũng trở nên sôi động. Chính vì vậy, để phát triển được hoạt động này trong thời gian tương lai, hạn chế rủi ro và tạo được sự tăng trưởng mạnh cho chi nhánh đang là vấn đề được đặt ra khá bức thiết. Xuất phát từ những vấn đề nêu trên, tác giả đã lựa chọn đề tài: “Hạn chế rủi ro tín dụng trong hoạt động cho vay bất động sản tại Ngân hà",phu yen phat trien manh dac biet o linh vuc du lich cac du an bat dong san duoc xay dung ngay cang nhieu va di doi voi do hoat dong cho vay tin dung bat dong san cung tro nen soi dong chinh vi vay de phat trien duoc hoat dong nay trong thoi gian tuong lai han che rui ro va tao duoc su tang truong manh cho chi nhanh dang la van de duoc dat ra kha buc thiet xuat phat tu nhung van de neu tren tac gia da lua chon de tai han che rui ro tin dung trong hoat dong cho vay bat dong san tai ngan ha,MASTER'S THESES,Huỳnh Sĩ Đại,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/61018,https://digital.lib.ueh.edu.vn/handle/UEH/61018,han che rui ro tin dung trong hoat dong cho vay bat dong san tai ngan hang tmcp cong thuong viet nam chi nhanh phu yen phu yen phat trien manh dac biet o linh vuc du lich cac du an bat dong san duoc xay dung ngay cang nhieu va di doi voi do hoat dong cho vay tin dung bat dong san cung tro nen soi dong chinh vi vay de phat trien duoc hoat dong nay trong thoi gian tuong lai han che rui ro va tao duoc su tang truong manh cho chi nhanh dang la van de duoc dat ra kha buc thiet xuat phat tu nhung van de neu tren tac gia da lua chon de tai han che rui ro tin dung trong hoat dong cho vay bat dong san tai ngan ha master s theses
UEH/61019,2021,Tác động của ngày đáo hạn hợp đồng giao sau chỉ số đến thị trường chứng khoán Việt Nam,tac dong cua ngay dao han hop dong giao sau chi so den thi truong chung khoan viet nam,"Ở Việt Nam có rất ít bài nghiên cứu về chứng khoán phái sinh cũng như tác động của chứng khoán phái sinh nói chung, và hợp đồng giao sau chỉ số nói riêng đến thị trường chứng khoán cơ sở. Đặc biệt là các bài nghiên cứu mức độ tác động của hợp đồng giao sau chỉ số vào ngày đáo hạn đến thị trường cơ sở. Điều này gây ra những khó khăn cho các nhà đầu tư trong việc tìm hiểu và sử dụng công cụ này một cách hợp lý. Do đó với mục tiêu là tìm ra những bằng chứng về tác động của ngày đáo hạn hợp đồng gia",o viet nam co rat it bai nghien cuu ve chung khoan phai sinh cung nhu tac dong cua chung khoan phai sinh noi chung va hop dong giao sau chi so noi rieng den thi truong chung khoan co so dac biet la cac bai nghien cuu muc do tac dong cua hop dong giao sau chi so vao ngay dao han den thi truong co so dieu nay gay ra nhung kho khan cho cac nha dau tu trong viec tim hieu va su dung cong cu nay mot cach hop ly do do voi muc tieu la tim ra nhung bang chung ve tac dong cua ngay dao han hop dong gia,MASTER'S THESES,Nguyễn Đỗ Minh Thùy,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/61019,https://digital.lib.ueh.edu.vn/handle/UEH/61019,tac dong cua ngay dao han hop dong giao sau chi so den thi truong chung khoan viet nam o viet nam co rat it bai nghien cuu ve chung khoan phai sinh cung nhu tac dong cua chung khoan phai sinh noi chung va hop dong giao sau chi so noi rieng den thi truong chung khoan co so dac biet la cac bai nghien cuu muc do tac dong cua hop dong giao sau chi so vao ngay dao han den thi truong co so dieu nay gay ra nhung kho khan cho cac nha dau tu trong viec tim hieu va su dung cong cu nay mot cach hop ly do do voi muc tieu la tim ra nhung bang chung ve tac dong cua ngay dao han hop dong gia master s theses
UEH/61020,2020,"Vertical and conglomerate integration in Viet Nam: theory, practice and tendency",vertical and conglomerate integration in viet nam theory practice and tendency,"As a natural tendency, expanding production and technology by vertically increasing the power of companies has become inevitable. Vietnam's integration into the global economy has entered a new stage. These multi-tiered links with new rules create more opportunities and, undoubtedly, impose challenges on Vietnamese businesses. This urges us to gradually improve the legal corridor to adapt to economic integration into the global economy. In general, the economic integration in the world is a fiel",as a natural tendency expanding production and technology by vertically increasing the power of companies has become inevitable vietnam s integration into the global economy has entered a new stage these multi tiered links with new rules create more opportunities and undoubtedly impose challenges on vietnamese businesses this urges us to gradually improve the legal corridor to adapt to economic integration into the global economy in general the economic integration in the world is a fiel,MASTER'S THESES,Quach Thi Ngoc Thien,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/61020,https://digital.lib.ueh.edu.vn/handle/UEH/61020,vertical and conglomerate integration in viet nam theory practice and tendency as a natural tendency expanding production and technology by vertically increasing the power of companies has become inevitable vietnam s integration into the global economy has entered a new stage these multi tiered links with new rules create more opportunities and undoubtedly impose challenges on vietnamese businesses this urges us to gradually improve the legal corridor to adapt to economic integration into the global economy in general the economic integration in the world is a fiel master s theses
UEH/61023,2020,Các nhân tố ảnh hưởng đến quyết định mua nước súc miệng của người tiêu dùng tại TP.HCM - trường hợp nghiên cứu Công ty TNHH MTV Sức Sống Mới,cac nhan to anh huong den quyet dinh mua nuoc suc mieng cua nguoi tieu dung tai tp hcm truong hop nghien cuu cong ty tnhh mtv suc song moi,"Nhận thấy được tầm quan trọng của việc tìm hiểu và phát triển khách hàng, tác giả đã thực hiện đề tài “Các nhân tố ảnh hưởng đến quyết định mua nước súc miệng của người tiêu dùng tại TP. HCM trường hợp nghiên cứu Công ty TNHH MTV Sức Sống Mới” nhằm đề hàm ý quản trị giúp Sức Sống Mới phát triển nhóm khách hàng tốt hơn và có được vị thế của mình trên thương trường. Mục tiêu của tác giả khi thực hiện đề tài này bao gồm: xác định những nhân tố tác động và đánh giá mức độ ảnh hưởng của các nhân tố n",nhan thay duoc tam quan trong cua viec tim hieu va phat trien khach hang tac gia da thuc hien de tai cac nhan to anh huong den quyet dinh mua nuoc suc mieng cua nguoi tieu dung tai tp hcm truong hop nghien cuu cong ty tnhh mtv suc song moi nham de ham y quan tri giup suc song moi phat trien nhom khach hang tot hon va co duoc vi the cua minh tren thuong truong muc tieu cua tac gia khi thuc hien de tai nay bao gom xac dinh nhung nhan to tac dong va danh gia muc do anh huong cua cac nhan to n,MASTER'S THESES,Phạm Kim Ngân,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/61023,https://digital.lib.ueh.edu.vn/handle/UEH/61023,cac nhan to anh huong den quyet dinh mua nuoc suc mieng cua nguoi tieu dung tai tp hcm truong hop nghien cuu cong ty tnhh mtv suc song moi nhan thay duoc tam quan trong cua viec tim hieu va phat trien khach hang tac gia da thuc hien de tai cac nhan to anh huong den quyet dinh mua nuoc suc mieng cua nguoi tieu dung tai tp hcm truong hop nghien cuu cong ty tnhh mtv suc song moi nham de ham y quan tri giup suc song moi phat trien nhom khach hang tot hon va co duoc vi the cua minh tren thuong truong muc tieu cua tac gia khi thuc hien de tai nay bao gom xac dinh nhung nhan to tac dong va danh gia muc do anh huong cua cac nhan to n master s theses
UEH/61024,2020,"Bảo vệ quyền lợi người tiêu dùng trong hợp đồng điện tử - lý luận, thực trạng và giải pháp",bao ve quyen loi nguoi tieu dung trong hop dong dien tu ly luan thuc trang va giai phap,"Trong tình hình thế giới hiện nay, phương tiện điện tử có kết nối mạng Internet ngày càng được nhiều người sử dụng nhiều để thực hiện các giao dịch điện tử, và mang lại lợi ích cho người tiêu dùng. Song song với hoạt động thương mại điện tử thì hợp đồng điện tử là một trong các công cụ có sự tác động mạnh mẽ đến hoạt động các doanh nghiệp dẫn đến thay đổi cách thức và quy trình kinh doanh cũng như nhận thức doanh nghiệp trong việc xây dựng chiến lược, triển khai việc thực hiện đến việc thâm nhập",trong tinh hinh the gioi hien nay phuong tien dien tu co ket noi mang internet ngay cang duoc nhieu nguoi su dung nhieu de thuc hien cac giao dich dien tu va mang lai loi ich cho nguoi tieu dung song song voi hoat dong thuong mai dien tu thi hop dong dien tu la mot trong cac cong cu co su tac dong manh me den hoat dong cac doanh nghiep dan den thay doi cach thuc va quy trinh kinh doanh cung nhu nhan thuc doanh nghiep trong viec xay dung chien luoc trien khai viec thuc hien den viec tham nhap,MASTER'S THESES,Nguyễn Thị Mỹ Linh,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/61024,https://digital.lib.ueh.edu.vn/handle/UEH/61024,bao ve quyen loi nguoi tieu dung trong hop dong dien tu ly luan thuc trang va giai phap trong tinh hinh the gioi hien nay phuong tien dien tu co ket noi mang internet ngay cang duoc nhieu nguoi su dung nhieu de thuc hien cac giao dich dien tu va mang lai loi ich cho nguoi tieu dung song song voi hoat dong thuong mai dien tu thi hop dong dien tu la mot trong cac cong cu co su tac dong manh me den hoat dong cac doanh nghiep dan den thay doi cach thuc va quy trinh kinh doanh cung nhu nhan thuc doanh nghiep trong viec xay dung chien luoc trien khai viec thuc hien den viec tham nhap master s theses
UEH/61025,2020,"Ứng dụng mô hình một cửa liên thông nhóm thủ tục đăng ký hộ kinh doanh và đăng ký thuế: trường hợp quận 12, Thành Phố Hồ Chí Minh",ung dung mo hinh mot cua lien thong nhom thu tuc dang ky ho kinh doanh va dang ky thue truong hop quan 12 thanh pho ho chi minh,"Theo Tổng cục Thống kê thì ta có 5,2 triệu hộ kinh doanh (HKD), đóng góp 30% GDP. Việc thực hiện chủ trương cải cách hành chính của nhà nước hiện nay cũng đang hướng đến mục tiêu phục vụ tốt hơn nhóm thành phần này. Ủy ban nhân dân Thành phố Hồ Chí Minh đã ra Quyết định số 02/2018/QD-UBND ngày 19 tháng 01 năm 2018 Quyết định ban hành quy chế thực hiện liên thông nhóm thủ tục đăng ký HKD và đăng ký thuế trên địa bàn Thành phố Hồ Chí Minh để tạo điều kiện dễ dàng cho HKD trong quá trình đăng ký th",theo tong cuc thong ke thi ta co 5 2 trieu ho kinh doanh hkd dong gop 30 gdp viec thuc hien chu truong cai cach hanh chinh cua nha nuoc hien nay cung dang huong den muc tieu phuc vu tot hon nhom thanh phan nay uy ban nhan dan thanh pho ho chi minh da ra quyet dinh so 02 2018 qd ubnd ngay 19 thang 01 nam 2018 quyet dinh ban hanh quy che thuc hien lien thong nhom thu tuc dang ky hkd va dang ky thue tren dia ban thanh pho ho chi minh de tao dieu kien de dang cho hkd trong qua trinh dang ky th,MASTER'S THESES,Nguyễn Trọng Đức,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/61025,https://digital.lib.ueh.edu.vn/handle/UEH/61025,ung dung mo hinh mot cua lien thong nhom thu tuc dang ky ho kinh doanh va dang ky thue truong hop quan 12 thanh pho ho chi minh theo tong cuc thong ke thi ta co 5 2 trieu ho kinh doanh hkd dong gop 30 gdp viec thuc hien chu truong cai cach hanh chinh cua nha nuoc hien nay cung dang huong den muc tieu phuc vu tot hon nhom thanh phan nay uy ban nhan dan thanh pho ho chi minh da ra quyet dinh so 02 2018 qd ubnd ngay 19 thang 01 nam 2018 quyet dinh ban hanh quy che thuc hien lien thong nhom thu tuc dang ky hkd va dang ky thue tren dia ban thanh pho ho chi minh de tao dieu kien de dang cho hkd trong qua trinh dang ky th master s theses
UEH/61026,2020,Giải pháp nâng cao hiệu quả hoạt động kinh doanh của Ngân hàng Thương mại Cổ phần Công thương Việt Nam - chi nhánh 9 Thành phố Hồ Chí Minh,giai phap nang cao hieu qua hoat dong kinh doanh cua ngan hang thuong mai co phan cong thuong viet nam chi nhanh 9 thanh pho ho chi minh,"Đây là nghiên cứu về hiệu quả hoạt động kinh doanh của Ngân hàng TMCP Công thương Việt Nam - chi nhánh 9 TP.HCM, thông qua nghiên cứu này tác giả đề xuất một số giải pháp nhằm nâng cao hiệu quả hoạt động kinh doanh của ngân hàng. Bởi lẽ việc nghiên cứu hiệu quả hoạt động kinh doanh của Vietinbank là một đòi hỏi cấp thiết góp phần nâng cao vị thế, năng lực cạnh tranh của Vietinbank – chi nhánh 9 nói riêng và hệ thống NHTM Công thương Việt Nam nói chung. Mục tiêu nghiên cứu của đề tài là phân tích",day la nghien cuu ve hieu qua hoat dong kinh doanh cua ngan hang tmcp cong thuong viet nam chi nhanh 9 tp hcm thong qua nghien cuu nay tac gia de xuat mot so giai phap nham nang cao hieu qua hoat dong kinh doanh cua ngan hang boi le viec nghien cuu hieu qua hoat dong kinh doanh cua vietinbank la mot doi hoi cap thiet gop phan nang cao vi the nang luc canh tranh cua vietinbank chi nhanh 9 noi rieng va he thong nhtm cong thuong viet nam noi chung muc tieu nghien cuu cua de tai la phan tich,MASTER'S THESES,Trần Quang Định,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/61026,https://digital.lib.ueh.edu.vn/handle/UEH/61026,giai phap nang cao hieu qua hoat dong kinh doanh cua ngan hang thuong mai co phan cong thuong viet nam chi nhanh 9 thanh pho ho chi minh day la nghien cuu ve hieu qua hoat dong kinh doanh cua ngan hang tmcp cong thuong viet nam chi nhanh 9 tp hcm thong qua nghien cuu nay tac gia de xuat mot so giai phap nham nang cao hieu qua hoat dong kinh doanh cua ngan hang boi le viec nghien cuu hieu qua hoat dong kinh doanh cua vietinbank la mot doi hoi cap thiet gop phan nang cao vi the nang luc canh tranh cua vietinbank chi nhanh 9 noi rieng va he thong nhtm cong thuong viet nam noi chung muc tieu nghien cuu cua de tai la phan tich master s theses
UEH/61027,2020,Hoàn thiện quản lý rủi ro thanh khoản tại ngân hàng thương mại cổ phần ngoại thương Việt Nam,hoan thien quan ly rui ro thanh khoan tai ngan hang thuong mai co phan ngoai thuong viet nam,"Trong thời gian qua, đã có nhiều ngân hàng thương mại cổ phần quản lý thanh khoản yếu kém do không có những giải pháp kịp thời dẫn đến ngân hàng bị thiệt hại nặng nề thậm chí phá sản. Bên cạnh đó, Vietcombank cũng đứng trước nhiều thử thách về quản lý thanh khoản như quản lý nguồn vốn, quản lý tín dụng đặc biệt các khoản nợ xấu cũng ảnh hưởng đáng kể. Do đó, tác giả chọn đề tài “Hoàn thiện quản lý rủi ro thanh khoản tại Ngân hàng TMCP Ngoại thương Việt Nam” làm luận văn nghiên cứu. Mục tiêu của",trong thoi gian qua da co nhieu ngan hang thuong mai co phan quan ly thanh khoan yeu kem do khong co nhung giai phap kip thoi dan den ngan hang bi thiet hai nang ne tham chi pha san ben canh do vietcombank cung dung truoc nhieu thu thach ve quan ly thanh khoan nhu quan ly nguon von quan ly tin dung dac biet cac khoan no xau cung anh huong dang ke do do tac gia chon de tai hoan thien quan ly rui ro thanh khoan tai ngan hang tmcp ngoai thuong viet nam lam luan van nghien cuu muc tieu cua,MASTER'S THESES,Phan Thị Quỳnh Như,1,0,http://digital.lib.ueh.edu.vn/handle/UEH/61027,https://digital.lib.ueh.edu.vn/handle/UEH/61027,hoan thien quan ly rui ro thanh khoan tai ngan hang thuong mai co phan ngoai thuong viet nam trong thoi gian qua da co nhieu ngan hang thuong mai co phan quan ly thanh khoan yeu kem do khong co nhung giai phap kip thoi dan den ngan hang bi thiet hai nang ne tham chi pha san ben canh do vietcombank cung dung truoc nhieu thu thach ve quan ly thanh khoan nhu quan ly nguon von quan ly tin dung dac biet cac khoan no xau cung anh huong dang ke do do tac gia chon de tai hoan thien quan ly rui ro thanh khoan tai ngan hang tmcp ngoai thuong viet nam lam luan van nghien cuu muc tieu cua master s theses
