student_token,student_hash,gender,major,major_norm,cohort,course_order,course,course_norm,tiki_book_id,tiki_title,tiki_score,tiki_confidence,repo_doc_id,repo_title,repo_score,repo_confidence,privacy_level,pii_removed,pii_fields_removed,privacy_transform_version,tiki_match_reason,tiki_price,tiki_rating_average,tiki_review_count,tiki_quantity_sold,tiki_source_keys,tiki_url,repo_match_reason,repo_year,repo_collection,repo_views,repo_authors,repo_url
stu_550cf7210a8ae9ce,4d02c7192cc3185c6386a8fb9ab928a71afe0fa0155fcf62433f031144ea0306,Nữ,Hệ thống thông tin quản lý,he thong thong tin quan ly,24,3,Quản trị dự án CNTT,quan tri du an cntt,279112556,- Quản Trị Dự Án dành cho Quản Lý Dự Án Không Chuyên - Project Management for the Unofficial Project Manager,36.3,medium,UEH/62960,Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty Hạ tầng mạng (VNPT NET),11.51,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,158400,5.0,1,2.0,operations management; human resource management; quản trị dự án; project management; management accounting; supply chain management; tourism management; hotel management; restaurant management,https://tiki.vn/sach-quan-tri-du-an-danh-cho-quan-ly-du-an-khong-chuyen-project-management-for-the-unofficial-project-manager-p279112556.html?spid=279112557,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Trần Minh Hậu,https://digital.lib.ueh.edu.vn/handle/UEH/62960
stu_550cf7210a8ae9ce,4d02c7192cc3185c6386a8fb9ab928a71afe0fa0155fcf62433f031144ea0306,Nữ,Hệ thống thông tin quản lý,he thong thong tin quan ly,24,4,Thương mại điện tử,thuong mai dien tu,279113587,Combo 2 Sách - Ứng Dụng Chat GPT Trong Thương Mại Điện Tử + Xây Dựng Hệ Thống Bán Hàng Đa Kênh,58.01,medium,UEH/63450,Ảnh hưởng của chất lượng thông tin tới hành vi mua hàng ngẫu hứng trên sàn thương mại điện tử tại Việt Nam,49.0,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text,366000,0.0,0,1.0,thương mại điện tử,https://tiki.vn/combo-2-sach-ung-dung-chat-gpt-trong-thuong-mai-dien-tu-xay-dung-he-thong-ban-hang-da-kenh-p279113587.html?spid=279113588,exact_course_in_title; exact_course_in_secondary_text,2021,MASTER'S THESES,0,Cao Thị Mai Hương,https://digital.lib.ueh.edu.vn/handle/UEH/63450
stu_550cf7210a8ae9ce,4d02c7192cc3185c6386a8fb9ab928a71afe0fa0155fcf62433f031144ea0306,Nữ,Hệ thống thông tin quản lý,he thong thong tin quan ly,24,5,An ninh thông tin quản lý,an ninh thong tin quan ly,278641815,Combo Quản Lý Công Nghệ Thông Tin Trong Y Tế + Hệ Thống Thông Tin Y Tế,26.61,low,UEH/62896,Quản lý nhà nước về ứng dụng công nghệ thông tin trên địa bàn tỉnh An Giang,27.11,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,738000,0.0,0,,công nghệ thông tin,https://tiki.vn/combo-quan-ly-cong-nghe-thong-tin-trong-y-te-he-thong-thong-tin-y-te-p278641815.html?spid=278641829,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Mai Châu Giang,https://digital.lib.ueh.edu.vn/handle/UEH/62896
stu_550cf7210a8ae9ce,4d02c7192cc3185c6386a8fb9ab928a71afe0fa0155fcf62433f031144ea0306,Nữ,Hệ thống thông tin quản lý,he thong thong tin quan ly,24,6,Kiểm toán hệ thống thông tin,kiem toan he thong thong tin,278641815,Combo Quản Lý Công Nghệ Thông Tin Trong Y Tế + Hệ Thống Thông Tin Y Tế,19.89,low,UEH/63105,Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4,13.11,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,738000,0.0,0,,công nghệ thông tin,https://tiki.vn/combo-quan-ly-cong-nghe-thong-tin-trong-y-te-he-thong-thong-tin-y-te-p278641815.html?spid=278641829,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Nguyễn Thái Bình,https://digital.lib.ueh.edu.vn/handle/UEH/63105
stu_e736759e1fd86b08,4a9d19a7da83bb7fa1a549f1469a05bf7bf8bc3853525c2b6cc77b34fadfebfb,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,23,1,Trí tuệ nhân tạo,tri tue nhan tao,279233260,Hiểu Về Trí Tuệ Nhân Tạo - AI,100.0,high,UEH/62540,Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt Nam,82.0,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text,123200,0.0,0,4.0,trí tuệ nhân tạo,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261,exact_course_in_title; exact_course_in_secondary_text,2021,Book Series,0,TS. Ngô Minh Vũ; TS. Nguyễn Hữu Huân,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_e736759e1fd86b08,4a9d19a7da83bb7fa1a549f1469a05bf7bf8bc3853525c2b6cc77b34fadfebfb,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,23,2,Học máy nâng cao,hoc may nang cao,278226682,- Thiết Kế Hệ Thống Học Máy - Designing Machine Learning Systems,35.33,medium,UEH/61960,Different firm responses to the COVID-19 pandemic shocks: machine-learning evidence on the Vietnamese labor market,25.03,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,318700,0.0,0,19.0,machine learning,https://tiki.vn/sach-thiet-ke-he-thong-hoc-may-designing-machine-learning-systems-p278226682.html?spid=278226683,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2023,INTERNATIONAL PUBLICATIONS,0,Le L.H.V.; Huynh T.L.D.; Weber B.S.; Nguyen B.K.Q.,https://digital.lib.ueh.edu.vn/handle/UEH/61960
stu_e736759e1fd86b08,4a9d19a7da83bb7fa1a549f1469a05bf7bf8bc3853525c2b6cc77b34fadfebfb,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,23,3,Xử lý tín hiệu số,xu ly tin hieu so,651754,"Hướng Dẫn Soạn Thảo Hợp Đồng Theo Bộ Luật Dân Sự Số 91/2015/QH13: Kinh Nghiệm Soạn Thảo, Xử Lý Tranh Chấp, Biện Pháp Phòng Tránh Rủi Ro Pháp Lý",8.5,low,UEH/63184,Xử lý hành vi xâm phạm quyền sở hữu công nghiệp đối với nhãn hiệu - Từ góc độ bảo vệ quyền lợi người tiêu dùng,8.75,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title,260000,5.0,1,19.0,luật cạnh tranh,https://tiki.vn/sach-huong-dan-soan-thao-hop-dong-theo-bo-luat-dan-su-so-91-2015-qh13-kinh-nghiem-soan-thao-xu-ly-tranh-chap-bien-phap-phong-tranh-rui-ro-phap-ly-p651754.html?spid=652119,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Thiệu Văn Hùng,https://digital.lib.ueh.edu.vn/handle/UEH/63184
stu_e736759e1fd86b08,4a9d19a7da83bb7fa1a549f1469a05bf7bf8bc3853525c2b6cc77b34fadfebfb,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,23,4,Điều khiển tự động,dieu khien tu dong,276237667,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,38.79,medium,UEH/61273,"Ảnh hưởng của lòng tin, công bằng tương tác, quyền sở hữu tâm lý và vai trò trung gian của gắn kết cảm xúc đến hành vi chia sẻ tri thức trong các công ty tự động hóa tại Thành phố Hồ Chí Minh",14.84,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title,249000,5.0,1,1.0,công nghệ thông tin,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Ngô Tấn Tài,https://digital.lib.ueh.edu.vn/handle/UEH/61273
stu_e736759e1fd86b08,4a9d19a7da83bb7fa1a549f1469a05bf7bf8bc3853525c2b6cc77b34fadfebfb,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,23,5,Thị giác máy tính,thi giac may tinh,279380903,Giáo trình Thị giác máy tính,100.0,high,UEH/61149,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,9.29,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text,137750,0.0,0,,mạng máy tính,https://tiki.vn/giao-trinh-thi-giac-may-tinh-p279380903.html?spid=279380904,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2020,MASTER'S THESES,0,Phạm Tiến Dũng,https://digital.lib.ueh.edu.vn/handle/UEH/61149
stu_e736759e1fd86b08,4a9d19a7da83bb7fa1a549f1469a05bf7bf8bc3853525c2b6cc77b34fadfebfb,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,23,6,Hệ thống nhúng,he thong nhung,276237667,Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm,77.7,high,UEH/62539,Định vị hệ thống ngân hàng Việt Nam trong kỷ nguyên chuyển đổi số,94.12,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text,249000,5.0,1,1.0,công nghệ thông tin,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,2021,Book Series,0,Nguyễn Quốc Anh; Dương Nguyễn Thanh Phương; Nguyễn Văn Luông; Trần Thị Mỹ Liên; Lê Hữu Hưng,https://digital.lib.ueh.edu.vn/handle/UEH/62539
stu_13c99b5847e53c93,e5f9a3eb25749390d4a0bedfc6a978684e280435d4459fe9ef240b97c5a1247b,Nữ,An toàn thông tin,an toan thong tin,24,1,Mật mã học,mat ma hoc,75618660,Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng,37.69,medium,UEH/61233,"Đánh giá tác động của sự hiện diện xã hội, sự hiện diện giảng dạy và sự hiện diện nhận thức đến sự hài lòng của học viên trong học tập trực tuyến tại Thành phố Hồ Chí Minh",9.32,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; exact_major_in_title,129000,5.0,14,91.0,công nghệ thông tin,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2020,MASTER'S THESES,0,Cao Việt Mỹ,https://digital.lib.ueh.edu.vn/handle/UEH/61233
stu_13c99b5847e53c93,e5f9a3eb25749390d4a0bedfc6a978684e280435d4459fe9ef240b97c5a1247b,Nữ,An toàn thông tin,an toan thong tin,24,2,Bảo mật mạng máy tính,bao mat mang may tinh,271997519,Giáo Trình Mạng Máy Tính Và Truyền Thông - TS. Phan Thanh Đức,21.85,low,UEH/63911,"Tác động của tính bảo mật, sự riêng tư, danh tiếng của nhà cung cấp và thái độ của người tiêu dùng đến ý định mua sắm trực tuyến",9.87,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,120000,5.0,1,5.0,mạng máy tính,https://tiki.vn/giao-trinh-mang-may-tinh-va-truyen-thong-ts-phan-thanh-duc-p271997519.html?spid=271997520,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2022,MASTER'S THESES,0,Nguyễn Thanh Mai,https://digital.lib.ueh.edu.vn/handle/UEH/63911
stu_13c99b5847e53c93,e5f9a3eb25749390d4a0bedfc6a978684e280435d4459fe9ef240b97c5a1247b,Nữ,An toàn thông tin,an toan thong tin,24,3,An toàn hệ thống thông tin,an toan he thong thong tin,403233,Hệ Thống Thông Tin Kế Toán (Tập 3),26.64,low,UEH/63105,Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4,32.53,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,85000,4.0,1,24.0,chuẩn mực kế toán,https://tiki.vn/sach-he-thong-thong-tin-ke-toan-tap-3-p403233.html?spid=89424675,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Nguyễn Thái Bình,https://digital.lib.ueh.edu.vn/handle/UEH/63105
stu_13c99b5847e53c93,e5f9a3eb25749390d4a0bedfc6a978684e280435d4459fe9ef240b97c5a1247b,Nữ,An toàn thông tin,an toan thong tin,24,4,Kiểm thử xâm nhập,kiem thu xam nhap,278496130,Thanh Gươm Diệt Quỷ - 9- Đại Chiến Dịch Xâm Nhập Phố Đèn Đỏ,12.21,low,UEH/63133,"Đánh giá ảnh hưởng của xâm nhập mặn đến thu nhập của nông dân ở huyện Cần Đước, tỉnh Long An",14.04,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title,23750,5.0,521,157.0,top_books,https://tiki.vn/thanh-guom-diet-quy-tap-1-tan-khoc-p278496130.html?spid=278496147,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Phạm Nguyễn Chí Huy,https://digital.lib.ueh.edu.vn/handle/UEH/63133
stu_13c99b5847e53c93,e5f9a3eb25749390d4a0bedfc6a978684e280435d4459fe9ef240b97c5a1247b,Nữ,An toàn thông tin,an toan thong tin,24,5,Pháp lý an toàn thông tin,phap ly an toan thong tin,75618660,Mật Mã Và An Toàn Thông Tin - Lý Thuyết Và Ứng Dụng,20.69,low,UEH/63472,Hoàn thiện hệ thống thông tin kế toán nhằm đáp ứng yêu cầu quản lý tại Trường Cao đẳng Nghề Thành phố Hồ Chí Minh,7.4,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,129000,5.0,14,91.0,công nghệ thông tin,https://tiki.vn/mat-ma-va-an-toan-thong-tin-ly-thuyet-va-ung-dung-p75618660.html?spid=75618661,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Bùi Ngọc Thanh Trang,https://digital.lib.ueh.edu.vn/handle/UEH/63472
stu_13c99b5847e53c93,e5f9a3eb25749390d4a0bedfc6a978684e280435d4459fe9ef240b97c5a1247b,Nữ,An toàn thông tin,an toan thong tin,24,6,Quản trị rủi ro CNTT,quan tri rui ro cntt,402995,Quản Trị Rủi Ro Xí Nghiệp Trong Nền Kinh Tế Toàn Cầu,40.14,medium,UEH/63686,Quản trị rủi ro tín dụng theo Basel II tại Ngân hàng TMCP Phương Đông,32.67,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,205000,2.0,4,18.0,quản trị rủi ro ngân hàng,https://tiki.vn/sach-quan-tri-rui-ro-xi-nghiep-trong-nen-kinh-te-toan-cau-p402995.html?spid=89424688,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2022,MASTER'S THESES,0,Lê Thanh Sơn,https://digital.lib.ueh.edu.vn/handle/UEH/63686
stu_f74f934c1dff5afb,4f2ac16bb582e24dfc4a67b9812df6b69d5700336116fa1c984b69f19f81f96e,Nữ,Marketing,marketing,25,1,Quản trị Marketing,quan tri marketing,68554548,Quản Trị Marketing,78.88,high,UEH/63127,Nghiên cứu ảnh hưởng của nhận định giá trị các hoạt động Marketing nội dung trên Mạng xã hội đến đánh giá trải nghiệm và lòng trung thành thương hiệu của khách hàng,21.44,low,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,658000,4.6,28,160.0,quản trị kinh doanh; quản trị logistics; quản trị nhà hàng,https://tiki.vn/quan-tri-marketing-p68554548.html?spid=160793031,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Phan Thắng,https://digital.lib.ueh.edu.vn/handle/UEH/63127
stu_f74f934c1dff5afb,4f2ac16bb582e24dfc4a67b9812df6b69d5700336116fa1c984b69f19f81f96e,Nữ,Marketing,marketing,25,2,Hành vi người tiêu dùng,hanh vi nguoi tieu dung,279085060,"Quy định pháp luật về xử phạt vi phạm trong hoạt động thương mại, sản xuất, buôn bán hàng giả, hàng cấm và bảo vệ quyền lợi người tiêu dùng",37.52,medium,UEH/61412,Nghiên cứu hành vi mua sắm trực tuyến của người tiêu dùng tại TP. Hồ Chí Minh ngành hàng thời trang,56.23,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title,100000,0.0,0,1.0,luật thương mại,https://tiki.vn/quy-dinh-phap-luat-ve-xu-phat-vi-pham-trong-hoat-dong-thuong-mai-san-xuat-buon-ban-hang-gia-hang-cam-va-bao-ve-quyen-loi-nguoi-tieu-dung-p279085060.html?spid=279085062,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Phạm Thị Phú,https://digital.lib.ueh.edu.vn/handle/UEH/61412
stu_f74f934c1dff5afb,4f2ac16bb582e24dfc4a67b9812df6b69d5700336116fa1c984b69f19f81f96e,Nữ,Marketing,marketing,25,3,Nghiên cứu thị trường,nghien cuu thi truong,276458529,Nghiên Cứu Trong Marketing,60.78,medium,UEH/63924,Nghiên cứu về cảm tính nhà đầu tư trên thị trường chứng khoán Việt Nam,35.17,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; exact_course_in_secondary_text; exact_major_in_title,112000,0.0,0,8.0,nghiên cứu thị trường; thiết kế nghiên cứu; viết báo cáo nghiên cứu,https://tiki.vn/nghien-cuu-trong-marketing-p276458529.html?spid=276458530,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2022,DISSERTATIONS,0,Đoàn Thị Cẩm Vân,https://digital.lib.ueh.edu.vn/handle/UEH/63924
stu_f74f934c1dff5afb,4f2ac16bb582e24dfc4a67b9812df6b69d5700336116fa1c984b69f19f81f96e,Nữ,Marketing,marketing,25,4,Quản trị thương hiệu,quan tri thuong hieu,42531744,Combo Sách : Learn Branding - Xây Dựng Thương Hiệu Tinh Gọn + Quản Trị Thương Hiệu Trực Tuyến,74.5,high,UEH/62453,Giải pháp nâng cao giá trị thương hiệu Bia Việt của Công ty TNHH Nhà máy Bia Heineken Việt Nam giai đoạn 2021 - 2025,35.65,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title,266000,0.0,0,,branding,https://tiki.vn/combo-sach-learn-branding-xay-dung-thuong-hieu-tinh-gon-quan-tri-thuong-hieu-truc-tuyen-p42531744.html?spid=121366049,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,2021,MASTER'S THESES,0,Trịnh Duy Khương,https://digital.lib.ueh.edu.vn/handle/UEH/62453
stu_f74f934c1dff5afb,4f2ac16bb582e24dfc4a67b9812df6b69d5700336116fa1c984b69f19f81f96e,Nữ,Marketing,marketing,25,5,Marketing dịch vụ,marketing dich vu,279406046,Giáo Trình Marketing Dịch Vụ Tài Chính Ngân Hàng - TS. Phạm Thu Thuỷ - Học Viện Ngân Hàng,100.0,high,UEH/63123,Giải pháp hoàn thiện marketing dịch vụ ngân hàng bán lẻ tại Ngân hàng Thương Mại Cổ Phần Công Thương Việt Nam – CN 10 TP. HCM,100.0,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,209500,0.0,0,,sách ngân hàng; nghiệp vụ ngân hàng; tín dụng ngân hàng,https://tiki.vn/sach-giao-trinh-marketing-dich-vu-tai-chinh-ngan-hang-ts-pham-thu-thuy-hoc-vien-ngan-hang-p279406046.html?spid=279406047,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Võ Hoàng Quốc,https://digital.lib.ueh.edu.vn/handle/UEH/63123
stu_f74f934c1dff5afb,4f2ac16bb582e24dfc4a67b9812df6b69d5700336116fa1c984b69f19f81f96e,Nữ,Marketing,marketing,25,6,Marketing số,marketing so,257847632,Digital Marketing thực chiến,38.82,medium,UEH/61563,Lack of digital marketing staff at Mobifone Service Company Region 8,29.0,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; exact_course_in_secondary_text; exact_major_in_title,107650,5.0,1,77.0,sách marketing; digital marketing; social media marketing; digital banking; digital commerce,https://tiki.vn/sach-digital-marketing-thuc-chien-p257847632.html?spid=257847633,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Nguyen Hai Dang,https://digital.lib.ueh.edu.vn/handle/UEH/61563
stu_d3c9f2dcb0c3d061,36e88686e11843b5ebcffa183a87524477f00027cd4ac413d0f4b6607fa79312,Nam,Bảo hiểm,bao hiem,25,1,Toán bảo hiểm,toan bao hiem,259771506,Luật Kinh Doanh Bảo Hiểm,33.93,medium,UEH/62556,Rủi ro phí bảo hiểm và việc xác định khả năng thanh toán của các doanh nghiệp bảo hiểm phi nhân thọ tại Việt Nam,41.82,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; exact_major_in_title,51896,1.0,1,1.0,luật kinh tế; pháp luật kinh doanh,https://tiki.vn/luat-kinh-doanh-bao-hiem-p259771506.html?spid=259771507,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Bùi Thị Tường Vy,https://digital.lib.ueh.edu.vn/handle/UEH/62556
stu_d3c9f2dcb0c3d061,36e88686e11843b5ebcffa183a87524477f00027cd4ac413d0f4b6607fa79312,Nam,Bảo hiểm,bao hiem,25,2,Quản trị rủi ro,quan tri rui ro,247287126,"Báo Cáo Tài Chính - Lập, Phân Tích Và Quản Trị Rủi Ro Về Thuế",81.78,high,UEH/63686,Quản trị rủi ro tín dụng theo Basel II tại Ngân hàng TMCP Phương Đông,71.49,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,exact_course_in_title; exact_course_in_secondary_text,269000,0.0,0,3.0,phân tích tài chính; báo cáo tài chính; quản trị rủi ro ngân hàng,https://tiki.vn/bao-cao-tai-chinh-lap-phan-tich-va-quan-tri-rui-ro-ve-thue-p247287126.html?spid=247287127,exact_course_in_title; exact_course_in_secondary_text,2022,MASTER'S THESES,0,Lê Thanh Sơn,https://digital.lib.ueh.edu.vn/handle/UEH/63686
stu_d3c9f2dcb0c3d061,36e88686e11843b5ebcffa183a87524477f00027cd4ac413d0f4b6607fa79312,Nam,Bảo hiểm,bao hiem,25,3,Bảo hiểm nhân thọ,bao hiem nhan tho,259771506,Luật Kinh Doanh Bảo Hiểm,22.88,low,UEH/63650,Giải pháp hoàn thiện chiến lược marketing mix tại Công ty Bảo hiểm nhân thọ Generali Việt Nam,100.0,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; exact_major_in_title,51896,1.0,1,1.0,luật kinh tế; pháp luật kinh doanh,https://tiki.vn/luat-kinh-doanh-bao-hiem-p259771506.html?spid=259771507,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,2022,MASTER'S THESES,0,Trần Thị Kim Thanh,https://digital.lib.ueh.edu.vn/handle/UEH/63650
stu_d3c9f2dcb0c3d061,36e88686e11843b5ebcffa183a87524477f00027cd4ac413d0f4b6607fa79312,Nam,Bảo hiểm,bao hiem,25,4,Bảo hiểm phi nhân thọ,bao hiem phi nhan tho,259771506,Luật Kinh Doanh Bảo Hiểm,18.98,low,UEH/62556,Rủi ro phí bảo hiểm và việc xác định khả năng thanh toán của các doanh nghiệp bảo hiểm phi nhân thọ tại Việt Nam,100.0,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; exact_major_in_title,51896,1.0,1,1.0,luật kinh tế; pháp luật kinh doanh,https://tiki.vn/luat-kinh-doanh-bao-hiem-p259771506.html?spid=259771507,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Bùi Thị Tường Vy,https://digital.lib.ueh.edu.vn/handle/UEH/62556
stu_d3c9f2dcb0c3d061,36e88686e11843b5ebcffa183a87524477f00027cd4ac413d0f4b6607fa79312,Nam,Bảo hiểm,bao hiem,25,5,Tái bảo hiểm,tai bao hiem,90527686,"Luật Kinh Doanh Bảo Hiểm (Hiện Hành) (Sửa Đổi, Bổ Sung Năm 2010, 2019) - Tái Bản",35.9,medium,UEH/61638,Tác động của quản trị tri thức đến kết quả công việc của nhân viên:|bnghiên cứu trường hợp tại Bảo hiểm xã hội Tỉnh Bình Dương,95.14,high,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; exact_major_in_title,51896,0.0,0,1.0,pháp luật kinh doanh,https://tiki.vn/luat-kinh-doanh-bao-hiem-hien-hanh-sua-doi-bo-sung-nam-2010-2019-tai-ban-p90527686.html?spid=259771435,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Nguyễn Thị Tuyết Mai,https://digital.lib.ueh.edu.vn/handle/UEH/61638
stu_d3c9f2dcb0c3d061,36e88686e11843b5ebcffa183a87524477f00027cd4ac413d0f4b6607fa79312,Nam,Bảo hiểm,bao hiem,25,6,Định phí bảo hiểm,dinh phi bao hiem,259771506,Luật Kinh Doanh Bảo Hiểm,23.41,low,UEH/62556,Rủi ro phí bảo hiểm và việc xác định khả năng thanh toán của các doanh nghiệp bảo hiểm phi nhân thọ tại Việt Nam,55.62,medium,internal,True,student_id; student_code; student_name; student_name_norm,privacy_v1,partial_course_tokens_in_title; exact_major_in_title,51896,1.0,1,1.0,luật kinh tế; pháp luật kinh doanh,https://tiki.vn/luat-kinh-doanh-bao-hiem-p259771506.html?spid=259771507,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,2021,MASTER'S THESES,0,Bùi Thị Tường Vy,https://digital.lib.ueh.edu.vn/handle/UEH/62556
