student_token,student_hash,student_code_masked,student_name_initials,gender,major,major_norm,cohort,privacy_level,contains_raw_pii,contains_debug_masks,mapping_scope,token_version,privacy_transform_version
stu_73b6db674005267a,08706ea90c88fc0febf2cf86f5fb6755d0df8958946db04e358996023930bde5,312310*****,T.Đ.V.,Nam,Công nghệ thông tin,cong nghe thong tin,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_df7e6f33b3814acc,c6856bcb8e61d29f6b95c5f0454eb13d4c25dd767b1a46afb0b48f4431190532,312510*****,T.A.Đ.,Nam,Công nghệ thông tin,cong nghe thong tin,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_6a30ca507c8c7f8c,a3eb16e8e721f25bc24215f43b910c77e242b6c6b70355b93e1ac828fb4eb57f,312410*****,V.T.N.,Nữ,Kiểm toán,kiem toan,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_2d4910b487782c25,e19f73cb4233e3fb6687be92bcc39d9ee795a389c80a4e7d170edd97def970bb,312510*****,L.B.L.,Nữ,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_99a860daf93137b9,465230d93ef3414864297c56efbe7695d2b4b287436ad8c990a075a29e59c300,312310*****,P.V.L.,Nam,Công nghệ Marketing,cong nghe marketing,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5173bfc9c794fba6,f8b7d3395d9113a7db4fec3ed3e7c05834d502bc98c013c593c18bddfcd60165,312410*****,P.T.L.,Nữ,Quản lý công,quan ly cong,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_14cec1b27ae35d4a,9cb0d14a30ba95114adf7b9df5f6cc514180407b38de0aded6a8bb34a8638b48,312510*****,D.N.U.,Nữ,Thị trường chứng khoán,thi truong chung khoan,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_a1047e655f95e6b2,f06d05c281bdfc3222decb80215a31d0be54b96ba18b7c377f63f4988cf53f26,312310*****,H.Á.Ý.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_3089257e2946d3fb,936b22d382a4b535076328377872c9a8f1ed4e78a63e50d3d90d5b40fef077af,312310*****,L.T.T.,Nam,Tài chính,tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_77fba46facdba1bf,be09390c4f96cde09ec25270f7ee0e7587329ff5fbfc59212a17757b3e56d7a4,312510*****,H.A.D.,Nam,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_10e7e69fb062fc5c,751ee377f82b66c6f3e9a031595cf9f83e3efc399b16cc1c69728c2374f08cea,312310*****,H.K.A.,Nữ,Công nghệ thông tin,cong nghe thong tin,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_69ad10cc497e0a1b,eff149a3b5d43a75ef7f8b15ec70c26249f9dbd4e34ffc6e26030f21b7d29ea9,312510*****,Đ.K.H.,Nữ,Quản trị kinh doanh,quan tri kinh doanh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_f2bae75835e29264,2a80715402cdac5473456a8f0a6ebcdc8f2a9766d04e037e0108d968206c68e2,312310*****,P.N.T.,Nữ,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_a0633ea61e6418b4,63b4023a9e31ddb181144125f62ac92bd17a1ae4839c5ba93024e2cd20a4c75d,312410*****,T.Á.N.,Nữ,Tài chính,tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_8ad9cd4951719eb6,a2905e1c15246870565ff29f7329e98d38a77f959da57046a49ac091c6a86617,312310*****,N.B.N.,Nữ,Kinh tế,kinh te,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_59c3377b537d6890,9510e4814be1a0f6c4c4a4f5228bad8d5855bfbf35740f4b6a9b6db03f0b6e3e,312410*****,Đ.L.T.,Nữ,Hệ thống thông tin quản lý,he thong thong tin quan ly,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_f1b6c20bdddaee69,ff29dd6f688dd889653548f627bf60b55473a242215bc2e38a80d447dc0e5b64,312410*****,V.H.M.,Nam,Thị trường chứng khoán,thi truong chung khoan,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_c6cf50cd02b5af82,8abb50d6909bf541491dbbc1cbcdbe9bb6260ed7c21d4840dc61da7a4ed57363,312310*****,V.T.V.,Nữ,Công nghệ thông tin,cong nghe thong tin,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5abc5f05bcdaa1cf,85951a92af1c462a3a0f5d3da2950d2d6a4dc69a072d68ad86936256c0f45599,312410*****,H.P.H.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_449fbe01327d6c44,1c7dc1db178b0ea4765639ee3a43a7993f3224c0aa5f8854455f15f2ec14deeb,312510*****,L.B.L.,Nữ,Kế toán doanh nghiệp,ke toan doanh nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_a3d5a066d671c04f,4fa5172f3c3b28a9286c01485726c1291aeb1d14d9f7b322b2ed9ccaa07988c6,312410*****,M.K.A.,Nữ,Kế toán công,ke toan cong,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_08d9f8afc39c55eb,92e218343f2db74babe143330d35025cfcd0ac407b4c13638cd14a1518747c2a,312310*****,Đ.B.L.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_cdf8a86ac3caeb90,dd6db17ec26492028a0032066eb8d473cd452523feebc3897565841a6c6dfa95,312510*****,H.T.V.,Nam,Kinh doanh quốc tế,kinh doanh quoc te,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_3df7c914bef2b4e2,110de1722b9d1d4450577b4221625ca602a97cb5aeb957c313b9d3472c427267,312310*****,N.T.A.,Nữ,Đầu tư tài chính,dau tu tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_e4b3ebcd55a151fe,8e8ab6e148c5c12fde11848ebf9a2ea7d01e0f734ff244b629d744db82517210,312410*****,N.G.S.,Nam,Hệ thống thông tin kinh doanh,he thong thong tin kinh doanh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_1d9e73662fd31c24,d796c6f7c95e80ebc1e7d14e48f77b366a5abd7024f65707a3eddb23860ef69b,312510*****,V.Á.H.,Nữ,Quản trị kinh doanh,quan tri kinh doanh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_db09de33904312a5,7c868875f8f392e88d1ad3fc9d6fa7f44e04e66630f6ef2095362257a8cb0034,312310*****,V.H.U.,Nữ,Bất động sản,bat dong san,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_6175f5f8a27fd2c7,273843886ecce0458df02caa411c8859e2d391aecc9510ea542526270c2b75f4,312310*****,Đ.T.V.,Nam,Hệ thống hoạch định nguồn lực doanh nghiệp,he thong hoach dinh nguon luc doanh nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_3437ec58b1399802,299880c28110a8f4a7ebbcea2ced2156f06a3824e879a850a4fe6ccffb38c31b,312510*****,L.K.Q.,Nữ,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_1982f424c4d060b5,a6283f6ae6865ea43cb26e909c1832004bb6be9b264e3613782ee27e75c92632,312310*****,B.H.Ý.,Nữ,Quản lý công,quan ly cong,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_6b42e20634e37af9,264815516caee457550fe40a8df7e4c062b74af3bbea659beeffc9d97a20b025,312310*****,H.Đ.M.,Nam,Quản trị kinh doanh,quan tri kinh doanh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_3fc61c1b3792e33f,18249cde2deb62e586080ba795c8a2bf351d9253a9536c861a63c0a7c9456540,312410*****,V.G.T.,Nam,Đầu tư tài chính,dau tu tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_a6d78b9b186cc425,ae920bf49b807a97f0d8da737b991ef0316ba615c6db5711d0068f7d9cc9c061,312310*****,P.Đ.D.,Nam,Kinh tế,kinh te,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d746490d7f42090f,6649551b858fad65aa04be1da0c2f61b7cda8a7b4bbf1c209a37f0d3238ffd41,312510*****,Đ.N.N.,Nữ,Kiểm toán,kiem toan,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_504d8a567c6f701c,2148eb6f6f2edf13991c9236550fba29ee6d3434a570f2a790278fab77f4c418,312410*****,V.K.L.,Nữ,Kinh doanh thương mại,kinh doanh thuong mai,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_c63b1115dabcdadd,a29389d28804c69a5cca99307e5fd78752909109354601003ab63be5beb32c6f,312510*****,M.T.T.,Nữ,Bất động sản,bat dong san,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_64ad013ffe1207a6,c54f2666438634c7771469c8ccab3572c91637deb5b8dfb3ff5b349f8e3dadf3,312510*****,P.T.T.,Nữ,Quản lý công,quan ly cong,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_15f2a243f2bf50f0,fcd1fe4d03c5399c29701cc6e33f7a683cfcd7b0743c4b4fadc5e189224fffb8,312410*****,Đ.T.T.,Nam,Đầu tư tài chính,dau tu tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_bffc8fc63d8b111b,1ed56baf7be65d3d09180b3b876effd6411b71aaffc24f016686a43f590235e7,312510*****,L.K.D.,Nữ,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_00425f58ce521820,e53ab3d6d58a2b679521f667c18fbe26addba4b02fc94f56666c00340a2dbdac,312310*****,P.T.N.,Nam,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_96edca842d8dcd05,b96aa2bb36b16692a8410d85a80996a893322882c68c4bea76ed7f4eb5e48c14,312310*****,N.P.Q.,Nữ,Công nghệ thông tin,cong nghe thong tin,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_114d19924ad96d48,8bc87e2facdcb420584dde7de8ba3de5bc6e171c7dd4dcf0b26559305dea1fb1,312310*****,Đ.T.H.,Nam,An toàn thông tin,an toan thong tin,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_2ac3c5d0f4d55ad6,2d008c1b2593f4ce31b85980cc6b1f3c71bd3092116c1b8340ee37967dbe6bd0,312310*****,H.B.T.,Nữ,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_506ff7c8fd23dbba,2e56d8f397efec227f2707e2b38a6c8e91531f938fc5f307cc1b630ceb6d883d,312410*****,L.T.M.,Nam,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_02aa803284772bd9,02e66e362f935768f22fbcf0eb8f146a48d493291be4ab079169187294acd4e6,312410*****,V.T.T.,Nam,Kinh tế đầu tư,kinh te dau tu,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_c60774c15b4cf8e7,66bece52ffd730e76dca33a0259a0391fe28a1ee76a18aaf817327c179d08744,312310*****,B.L.H.,Nữ,Kinh doanh nông nghiệp,kinh doanh nong nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_695059ea8589a1a4,7fcc89fc932bd2417c13587373cf4b1b244e43b3c077d0f1135778f3da4bd93f,312410*****,L.B.N.,Nữ,Hệ thống thông tin quản lý,he thong thong tin quan ly,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5ed854ab9201428e,382750d97cf31ab87cdfd21b89a094b623ea8b2e506f420527e0227cd14dbcb4,312310*****,L.N.T.,Nữ,Kinh doanh nông nghiệp,kinh doanh nong nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_b04272cb8e0fdbd9,6814fd02042eac829be4f60bff332f7bf4e75406c890028ff040896f522d2a9a,312310*****,B.H.Q.,Nữ,Marketing,marketing,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_8f17cba4b24949a5,67e1cbb07e33b55d291fc80e62ccd03cb8bc32d7c2de3f84ab4e884e019b5c0c,312410*****,N.P.T.,Nữ,Quản lý công,quan ly cong,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7c98d87cf684bd17,2bcd1bccd9fea564648c809726bd25c7df3c068f52f9d827e2587f0b314201d0,312510*****,L.N.Ý.,Nữ,Bảo hiểm,bao hiem,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_0f8f3a2c1720afa1,55a9cbaf5a4e198c8629853a0691699084bff306156c8739fa9c55a7b0b0ca18,312310*****,H.L.V.,Nữ,Kinh doanh nông nghiệp,kinh doanh nong nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_e586cd103214d69b,f8404e421315a858db7faf2276214dd02aed2e35c3ed42f0e1cfd157eef1889b,312310*****,H.P.A.,Nữ,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_eab9f894e80980f6,b8cf6d22603d6dfcbcfeffde04864aa19b60bc1f4d7822801295c45b389e7f63,312510*****,L.V.N.,Nam,Quản lý công,quan ly cong,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_4fa3346b774980fe,75e4b68004a7a201949815db5c62ecb8e9dc76bee3f1f3204f61199a7df96a22,312410*****,Đ.G.Đ.,Nam,Công nghệ Tài chính,cong nghe tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7a300b055fd65dc2,5fce608e27071c4536c44bca8431297ee2fd4a9e6089cad93c5d669007ee673c,312310*****,P.H.H.,Nam,Kinh doanh số,kinh doanh so,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_b4130049154ea21a,b57fc277eb8d4cc5fec2ed808ea940a5a8fcc14f14b5df90454dec069291a4cf,312510*****,V.M.P.,Nam,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_eb436c90dbd86a6e,078fb34423cb8a92cd561788d878fdb03b961fe6257d56c9246d691bf24a789a,312510*****,M.B.H.,Nữ,Kinh doanh nông nghiệp,kinh doanh nong nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_4a596eb2a09a73b3,5a5f3915f9a8b7fc75a976d967291b1d12ccb06739f9a2c041097d6f1f6efc6d,312310*****,Đ.H.M.,Nam,Công nghệ Marketing,cong nghe marketing,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_17728fca62c1e70f,0c0565f6189582250308f81b3853ec6cf7bcb6218a03cac61582effd84d959ef,312310*****,Đ.A.T.,Nam,Kế toán công,ke toan cong,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_f5b6a9cc82434afe,24005e4ca218654697450bc5ea2c9a4a2965953101af0fc393c6cb331c648a47,312310*****,L.N.M.,Nữ,Công nghệ logistics tích hợp chứng chỉ FIATA,cong nghe logistics tich hop chung chi fiata,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_39106ea07af6e57f,8f092b90004f2b7fd9493d38a63e01d622e01c6171529caeeef37ee1c765457e,312410*****,M.T.T.,Nữ,Toán tài chính,toan tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_25398a4f200ff182,36e757e1e6da7be1141d88ba79a68a60a3d50cb232b6c77b0f4f7bb4170d404b,312510*****,H.Q.K.,Nam,Đầu tư tài chính,dau tu tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_40606e8f99bde5ac,12040654af4bc3f166e72d65f6181a2ea310cf74ab10c9dd427eb02b3486254b,312510*****,L.A.P.,Nam,Tài chính,tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_097c7a4a06790989,68cd0331557a359479aeefd1f2038fdf8c340b70ad2cafb6ef38a14cd6f1c4c3,312510*****,Đ.K.T.,Nữ,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_910a679c8fcde81d,586c85e0dc4dd0d794967af87c229f6ed4540bd6c84fcf9a2ae1c1fdb38b3dd1,312510*****,N.P.H.,Nữ,Kinh tế đầu tư,kinh te dau tu,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_dc2b1166b417c7e9,15c6458162d4bda9f55f6ddeabdc766fc12b52985fe0a3c8d5ece65d4b052d78,312410*****,T.Đ.A.,Nam,Bảo hiểm,bao hiem,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_55b8fe7fa5d8d0b1,3960fe9c843eece1e212eafb0da5cd2b636db672bbc1f843eb4da5a344530e78,312310*****,T.T.H.,Nữ,Kinh doanh nông nghiệp,kinh doanh nong nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_1989de4e291d51c0,707cb689455442e9c257a86c23e4b0e19c111469fb0e810a98f48dde1857672a,312510*****,N.N.Q.,Nữ,Quản lý công,quan ly cong,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_1096d935d28667f9,568128f5474823765a85ffe1b964c9f4f826d666203e8948c59ddc278d88f7fd,312510*****,Đ.P.U.,Nữ,Tài chính,tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ab99db5c5f8b8b52,e37b49fc11b7a7a0aa9e6a9c685725960914862912260eed8d695b3239a3f011,312310*****,Đ.G.Q.,Nam,Công nghệ Marketing,cong nghe marketing,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7d2b52d2d922195b,df80f97ae6cc455e0d5764f8ab7d22256539f057fa7c82d13e589327ab458b42,312510*****,Đ.P.D.,Nữ,Quản lý công,quan ly cong,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_1b0d48b79fcfb72b,04144d1763191bc477163ee03269537118a5e46499d98f433a2d6c58545cb334,312410*****,T.H.H.,Nam,Quản trị kinh doanh,quan tri kinh doanh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_797e4124ff7dd110,df59d779f6a8eafa69d916f06d1cba9df0f30a30f6ad04f34e21f28c9fa4896a,312310*****,T.L.Q.,Nữ,Khoa học máy tính,khoa hoc may tinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_87e490314fcadae8,46ccb8bc2ccbbdde89d6070d4df955ae268bce9ffd594bd489766ffe70ea944d,312310*****,H.Q.D.,Nam,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5ab5526a4b57b3ee,c860b8a8586eb6ec928600e6fbdd5e2cb983361a262e53d47abd97c88eeb46af,312410*****,B.B.M.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_93b262f49a7dfb9d,b34992c2aff2840f7c699f24986845a5ade79c7123197e37cab44fba4d6f83c4,312310*****,N.T.C.,Nữ,Công nghệ Tài chính,cong nghe tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_417e2a9ba95b4697,a3d17071933d5c54e54a17e0ca85fc18c86bd804789b7bd6ac57cb1aaf797a42,312310*****,D.T.T.,Nam,Khoa học máy tính,khoa hoc may tinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_1c10498acc857d20,65020e6fff32d35618576a935309ef8be50f0e67d7862cc15c0d2cea6223f529,312310*****,D.Đ.H.,Nam,Bảo hiểm,bao hiem,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ed502f5515f4edeb,3091fbaaefb96364604e41f5f31877818c400e81ed62aaa2aa3b89973650313b,312310*****,L.Á.N.,Nữ,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_bc869195fb44d1c2,c92f8c5085331bec7cac7bb116852314d7ee6432da795275252e74ac6fb64f22,312310*****,N.H.L.,Nam,Kế toán doanh nghiệp,ke toan doanh nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7a9090ab8059832b,15a693e6d88ca86d390393ff203b1519aa04e76945aa5da4b35ca34800166283,312510*****,P.V.H.,Nam,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_212a9e7ee2dd3884,67d0e7a9e5a758a58832b650f893f9c14e5d12f0db7c48ca818531aa1d2aa344,312410*****,B.M.H.,Nam,An toàn thông tin,an toan thong tin,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_dcd5aa1beb8675f1,f4d3b0f00cf9fb4f01cde4aa46b36f93b545af40a36d2a2c4b9a05a203b8937c,312310*****,Đ.T.Q.,Nữ,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ebc94fc82d6d5590,11c4bb9f2784bc83251c62135942de809b2a6c6800da7d16e9428cd399aa03f8,312310*****,N.P.D.,Nữ,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_441586f4dec48da6,faac48f232812a175e5e8c885a8cb427408816e75377bca98a2d5a62cf03cfdd,312310*****,P.T.T.,Nữ,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_da7098bad2f4ce74,02c6dccccda899cf58e8f4a3b69d636c018f75fef91c561c98bbd470c49489d0,312310*****,N.B.N.,Nữ,Kế toán doanh nghiệp,ke toan doanh nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_59f6dfc481d038cc,9d1b8bd78231da3ef6f799ed43a77fbf8777d9366108a877c5cd464b21901d21,312410*****,L.N.N.,Nữ,Khoa học máy tính,khoa hoc may tinh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_80845f40d55cb25e,bd9a6c494972ca4b1f84eb8b2c5ad86266eb57ac002379fd559f1fa55db438c0,312510*****,Đ.G.H.,Nam,Công nghệ Marketing,cong nghe marketing,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_ca3f7e02dd9bd297,ab0ff2fe7ab556f3f6b09f9d6eebdf15486b8ee4fa6e33b94e70daf85d980b3e,312410*****,L.H.N.,Nam,Kinh doanh nông nghiệp,kinh doanh nong nghiep,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7f79b4233015f61e,b19235cdf1bd043c3370f7dba32741572a620869010bb7a96deb2d8ad47ff1de,312410*****,T.T.T.,Nam,Quản trị kinh doanh,quan tri kinh doanh,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_41d9bc09d48823ba,65f474cae4a9115bab494d7cc9e5dbb0cdf09d68346c2fda4af69d81cd06f326,312310*****,H.Q.K.,Nam,Khoa học máy tính,khoa hoc may tinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_8eacb505c4ef2ff1,c9985cbbbcb8160a5602e5900a1ed2e4e721691a888facaafa4737d04e989f08,312510*****,L.H.N.,Nam,Kinh doanh số,kinh doanh so,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_c5915ff0a4c1afb5,ba403129700d7d76e0fa37135d86cb8c20d89b7b343c0daee73c1cc9f3aca6f2,312410*****,M.L.D.,Nữ,Bất động sản,bat dong san,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_a1dc78d801b4b55e,83f873a0a07cc8810ef066589173d1141f8c9add976abfbd04327f249bef99c8,312410*****,T.T.C.,Nữ,Kỹ sư Robot và Trí tuệ nhân tạo,ky su robot va tri tue nhan tao,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_fa108e25721a8f7e,cd0d8d261f4463a399f1761e168ee693f044a7737074e42e89761e8942ed5aca,312510*****,N.Á.N.,Nữ,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_911d4f88a0241c57,fc259ec1e17253048fffbcbfac96aecd100b9bba1fd67ae9e1dec7df9679da98,312310*****,P.H.T.,Nam,Kế toán doanh nghiệp,ke toan doanh nghiep,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_7e973b54d496b69a,31c947e532c1d20538afe80f061558bf1d42bf6233c359cdc681897dabd4211c,312510*****,L.A.B.,Nam,Kinh tế đầu tư,kinh te dau tu,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_1a74dc2bc251bd68,ccf8d31c97b3e09fe35e8acaac7eaf366fda43e4a9a9dec7ff86eae8e59cd3c3,312410*****,N.Đ.K.,Nam,Kinh tế đầu tư,kinh te dau tu,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_3f1f2ceb8f582e18,0f61ce2d0799bd952c6d1b3d0918e873ba4cacf43b8ba650fba74d9e35ac3d7b,312310*****,M.T.S.,Nam,Công nghệ và đổi mới sáng tạo,cong nghe va doi moi sang tao,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_1df53d8a6d839733,321bc16453339512ae08330fa1d979c9836d01d6e7d2a6dca7a5dc586b070e5e,312410*****,V.Q.C.,Nam,Hệ thống thông tin quản lý,he thong thong tin quan ly,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_a755e0278f3e6576,729dd32fbed7d49f7dbb54005628d9d6f59c2c564d26b64600a7d09f9b5f9295,312310*****,N.Q.B.,Nam,An toàn thông tin,an toan thong tin,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_f64d7d2e1156a979,a8d71ecee7f8c46c8b6da452a0e0d21e5877b23bae61a0c96efb3724718b5235,312310*****,H.K.C.,Nữ,Công nghệ Marketing,cong nghe marketing,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_5921b97b42cc9873,b8c002e7a51bd18e4f718896c171c5eaae044bdf6ff615948985efee520357e9,312410*****,Đ.M.T.,Nam,Kinh doanh quốc tế,kinh doanh quoc te,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d5e6e4f320c0a1fd,4c589bb987cb571387f072541c3444cbc02ab32876c133642fa38472e9f69bb3,312410*****,L.H.N.,Nam,Logistics và Quản lý chuỗi cung ứng,logistics va quan ly chuoi cung ung,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_deca71e4e06f93a8,02710f539240dcc1fd2a2896d8f5fe12c731611723aa174378f1b96804c5a929,312310*****,V.Á.N.,Nữ,Toán tài chính,toan tai chinh,23,restricted,False,True,student_identity,token_v1,privacy_v1
stu_d7cbe91168c270b1,16c091fbee76a145669f6d2e98b567eef7f16d6b4f5f8aef968f636142ac8bae,312510*****,Đ.T.Q.,Nam,Kinh tế,kinh te,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_34bc7ce4fdbd4b7d,11cfbc5156e39fe655260736627904a602bf8d0a235d551f52781f77c78c09b9,312510*****,Đ.Đ.T.,Nam,Toán tài chính,toan tai chinh,25,restricted,False,True,student_identity,token_v1,privacy_v1
stu_0bee87bed395738c,260754404378ed9befa5f08f77729c8076c739606f44fcf1bd6d0f4518222bba,312410*****,H.H.M.,Nam,Quản trị Hải quan - Ngoại thương,quan tri hai quan ngoai thuong,24,restricted,False,True,student_identity,token_v1,privacy_v1
stu_786682029fbdb3ee,d30d98bfe32bf8d9e08b89d98d2327858cf8db3a3df4dd20052a5486697749aa,312510*****,P.T.H.,Nam,Kinh doanh nông nghiệp,kinh doanh nong nghiep,25,restricted,False,True,student_identity,token_v1,privacy_v1
