student_token,major,major_norm,cohort,course_order,course,course_norm,resource_type,resource_id,resource_title,resource_url,search_keywords,match_reason,match_score,confidence,rating_average,review_count,quantity_sold,price,confidence_score,rating_score,review_score,sales_score,search_signal_score,quality_score,popularity_score,recommendation_score,model_explanation,duplicate_rank,course_rank,student_rank
stu_b7b0058244f0878b,Toán tài chính,toan tai chinh,24,6,Mô hình tài chính,mo hinh tai chinh,ueh_repository,UEH/63535,Phân tích các nhân tố tác động đến hiệu quả chuỗi cung ứng – Nghiên cứu mô hình tại Công ty Cổ phần Acecook Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/63535,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,33.79,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,45.77,UEH Repository: content match + confidence + publication year + views,1,1,5
stu_b7d9e349e9e9d438,Kinh doanh số,kinh doanh so,23,6,Trải nghiệm khách hàng số,trai nghiem khach hang so,ueh_repository,UEH/61137,Phân tích trải nghiệm khách hàng trực tuyến trong lĩnh vực khách sạn tiếp cận theo mô hình chủ đề,https://digital.lib.ueh.edu.vn/handle/UEH/61137,,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,68.48,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,76.59,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_b7d9e349e9e9d438,Kinh doanh số,kinh doanh so,23,1,Thương mại điện tử,thuong mai dien tu,tiki_book,149942445,Sức Mạnh Thương Mại Điện Tử - 12 Tháng Kiếm 1 Triệu Đô Bằng Kinh Doanh Online - Bộ Sách Trên Lưng Khổng Tượng,https://tiki.vn/suc-manh-thuong-mai-dien-tu-12-thang-kiem-1-trieu-do-bang-kinh-doanh-online-bo-sach-tren-lung-khong-tuong-p149942445.html?spid=149942446,thương mại điện tử; kinh doanh online,exact_course_in_title; exact_course_in_secondary_text,59.45,medium,5.0,128.0,1097.0,155000.0,60.0,100.0,100.0,77.01370184276423,100.0,100.0,85.06,71.51,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_b7d9e349e9e9d438,Kinh doanh số,kinh doanh so,23,6,Trải nghiệm khách hàng số,trai nghiem khach hang so,tiki_book,273593520,Combo 2 Cuốn Tìm Hiểu Tâm Lý Khách Hàng-Khách Hàng Thật Sự Cần Gì?+Trải Nghiệm Khách Hàng Xuất Sắc,https://tiki.vn/combo-2-cuon-tim-hieu-tam-ly-khach-hang-khach-hang-that-su-can-gi-trai-nghiem-khach-hang-xuat-sac-p273593520.html?spid=275118959,hành vi khách hàng; ngân hàng,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text,58.51,medium,0.0,0.0,,430000.0,60.0,50.0,50.0,50.0,70.0,50.0,50.0,56.83,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,3
stu_b7d9e349e9e9d438,Kinh doanh số,kinh doanh so,23,5,Kinh doanh trên mạng xã hội,kinh doanh tren mang xa hoi,ueh_repository,UEH/63554,Các yếu tô ảnh hưởng đến hành vi mua hàng ngẫu hứng trên mạng xã hội,https://digital.lib.ueh.edu.vn/handle/UEH/63554,,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,50.83,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,56.0,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_b7d9e349e9e9d438,Kinh doanh số,kinh doanh so,23,1,Thương mại điện tử,thuong mai dien tu,ueh_repository,UEH/63432,"Pháp luật về hợp đồng thương mại điện tử của Hoa Kỳ, liên minh Châu Âu kinh nghiệm cho Việt Nam",https://digital.lib.ueh.edu.vn/handle/UEH/63432,,exact_course_in_title; exact_course_in_secondary_text,49.34,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,55.1,UEH Repository: content match + confidence + publication year + views,1,2,5
stu_b8016fc9a1947bce,Luật kinh doanh quốc tế,luat kinh doanh quoc te,23,6,Luật sở hữu trí tuệ,luat so huu tri tue,ueh_repository,UEH/61661,"Luật sửa đổi bổ sung, một số điều của Luật Sở hữu trí tuệ",https://digital.lib.ueh.edu.vn/handle/UEH/61661,,exact_course_in_title; exact_course_in_secondary_text,89.13,high,,,,,100.0,40.0,50.0,50.0,50.0,40.0,50.0,84.98,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_b8016fc9a1947bce,Luật kinh doanh quốc tế,luat kinh doanh quoc te,23,6,Luật sở hữu trí tuệ,luat so huu tri tue,tiki_book,277967579,Luật Sở hữu trí tuệ (Hiện hành) - Nhà xuất bản Chính trị quốc gia Sự thật,https://tiki.vn/luat-so-huu-tri-tue-hien-hanh-sua-doi-bo-sung-nam-2009-2019-2022-p277967579.html?spid=273678695,luật sở hữu trí tuệ,exact_course_in_title; exact_course_in_secondary_text,89.68,high,5.0,3.0,80.0,113000.0,100.0,100.0,30.498475944637594,48.33894070139683,100.0,79.15,42.09,83.54,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,2
stu_b8016fc9a1947bce,Luật kinh doanh quốc tế,luat kinh doanh quoc te,23,4,Luật đầu tư quốc tế,luat dau tu quoc te,tiki_book,279390334,Giáo trình Luật Đầu tư Quốc tế,https://tiki.vn/giao-trinh-luat-dau-tu-quoc-te-p279390334.html?spid=279390335,luật kinh tế; sách luật kinh tế; luật đầu tư,exact_course_in_title; partial_course_tokens_in_secondary_text,70.55,high,0.0,0.0,1.0,63000.0,100.0,50.0,50.0,7.6246189861593985,100.0,50.0,22.46,67.62,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_b8016fc9a1947bce,Luật kinh doanh quốc tế,luat kinh doanh quoc te,23,5,Trọng tài thương mại quốc tế,trong tai thuong mai quoc te,ueh_repository,UEH/63972,Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần thiết và căn cứ khoa học trong biện pháp vệ sinh dịch tễ,https://digital.lib.ueh.edu.vn/handle/UEH/63972,,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,44.41,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,52.15,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_b8016fc9a1947bce,Luật kinh doanh quốc tế,luat kinh doanh quoc te,23,5,Trọng tài thương mại quốc tế,trong tai thuong mai quoc te,tiki_book,243732948,"Giáo trình Tín dụng và thanh toán thương mại quốc tế (Tái bản lần thứ tư, có sửa chữa bổ sung)",https://tiki.vn/giao-trinh-tin-dung-va-thanh-toan-thuong-mai-quoc-te-tai-ban-lan-thu-tu-co-sua-chua-bo-sung-p243732948.html?spid=243732949,thanh toán quốc tế,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text,44.61,medium,5.0,1.0,34.0,89000.0,60.0,100.0,15.249237972318797,39.108828676383546,70.0,74.57,30.76,51.37,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,5
stu_b82d1b973001c611,Khoa học máy tính,khoa hoc may tinh,24,1,Cấu trúc dữ liệu và giải thuật,cau truc du lieu va giai thuat,tiki_book,269955449,- Giáo trình cấu trúc dữ liệu và giải thuật,https://tiki.vn/sach-giao-trinh-cau-truc-du-lieu-va-giai-thuat-p269955449.html?spid=269955450,cơ sở dữ liệu,exact_course_in_title; partial_course_tokens_in_secondary_text,95.15,high,5.0,4.0,23.0,110000.0,100.0,100.0,35.407634073550206,34.9585921338274,100.0,80.62,35.12,85.18,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_b82d1b973001c611,Khoa học máy tính,khoa hoc may tinh,24,5,Trình biên dịch,trinh bien dich,tiki_book,182480871,The Experience Economy: Nền Kinh Tế Trải Nghiệm - Biến Dịch Vụ Của Bạn Thành Trải Nghiệm Khách Hàng,https://tiki.vn/the-experience-economy-nen-kinh-te-trai-nghiem-bien-dich-vu-cua-ban-thanh-trai-nghiem-khach-hang-p182480871.html?spid=258929164,political economy,partial_course_tokens_in_title,31.68,medium,0.0,0.0,,299000.0,60.0,50.0,50.0,50.0,70.0,50.0,50.0,44.76,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_b82d1b973001c611,Khoa học máy tính,khoa hoc may tinh,24,4,Hệ điều hành,he dieu hanh,ueh_repository,UEH/63620,"Đặc điểm quá tự tin, thù lao giám đốc điều hành và hiệu quả hoạt động của các doanh nghiệp niêm yết trên thị trường chứng khoán Việt Nam",https://digital.lib.ueh.edu.vn/handle/UEH/63620,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,28.32,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,42.49,UEH Repository: content match + confidence + publication year + views,1,1,3
stu_b82d1b973001c611,Khoa học máy tính,khoa hoc may tinh,24,3,Kiến trúc máy tính,kien truc may tinh,tiki_book,115126767,"Everything You Need To Ace Computer Science And Coding Big Fat Notebooks - Sổ Tay Khoa Học Máy Tính Và Mã Hóa ( Tiếng Anh, Lớp 8 - Lớp 12 ) - - Nâng Cao Kiến Thức Khoa Học Máy Tính Và Lập Trình - Á Châu Books, Bìa Cứng, In Màu",https://tiki.vn/sach-everything-you-need-to-ace-computer-science-and-coding-big-fat-notebooks-so-tay-may-tinh-tieng-anh-lop-8-lop-12-p115126767.html?spid=115126768,computer science; coding; computer network,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,28.12,low,5.0,6.0,56.0,332640.0,30.0,100.0,42.81002327921689,44.47356394618005,90.0,82.84,43.89,42.16,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_b82d1b973001c611,Khoa học máy tính,khoa hoc may tinh,24,6,Lập trình hàm,lap trinh ham,tiki_book,112442080,Tớ Đến Với Khoa Học Máy Tính: Thuật Toán Và Lập Trình (Tái Bản),https://tiki.vn/sach-to-den-voi-khoa-hoc-may-tinh-thuat-toan-va-lap-trinh-tai-ban-p112442080.html?spid=112442081,khoa học máy tính,partial_course_tokens_in_title; exact_major_in_title,26.23,low,5.0,1.0,23.0,36400.0,30.0,100.0,15.249237972318797,34.9585921338274,90.0,74.57,28.06,37.7,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,5
stu_b84e3dfe4d1a9f4b,Thị trường chứng khoán,thi truong chung khoan,25,2,Phân tích kỹ thuật,phan tich ky thuat,tiki_book,77339644,Phân tích kỹ thuật trong thị trường tài chính,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958,nghiên cứu thị trường; phân tích tài chính; phân tích kỹ thuật; phân tích cơ bản,exact_course_in_title; exact_course_in_secondary_text,100.0,high,4.8,97.0,464.0,248100.0,100.0,96.0,100.0,67.56241146146091,100.0,97.2,78.92,96.42,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_b84e3dfe4d1a9f4b,Thị trường chứng khoán,thi truong chung khoan,25,5,Thị trường phái sinh,thi truong phai sinh,ueh_repository,UEH/62149,Tác động của việc triển khai thị trường chứng khoán phái sinh lên độ biến động chỉ số cơ sở VN30 tại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/62149,,partial_course_tokens_in_title; exact_course_in_secondary_text; exact_major_in_title,68.78,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,76.77,UEH Repository: content match + confidence + publication year + views,1,1,2
stu_b84e3dfe4d1a9f4b,Thị trường chứng khoán,thi truong chung khoan,25,1,Phân tích chứng khoán cơ bản,phan tich chung khoan co ban,tiki_book,208437274,Combo Phân tích chứng khoán+Tâm lý thị trường chứng khoán+Chiến lược đầu tư chứng khoán (3 Cuốn) - Alphabooks,https://tiki.vn/sach-combo-phan-tich-chung-khoan-tam-ly-thi-truong-chung-khoan-chien-luoc-dau-tu-chung-khoan-3-cuon-alphabooks-p208437274.html?spid=277159676,chứng khoán; đầu tư chứng khoán,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,62.73,medium,0.0,0.0,,767000.0,60.0,50.0,50.0,50.0,90.0,50.0,50.0,59.73,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_b84e3dfe4d1a9f4b,Thị trường chứng khoán,thi truong chung khoan,25,6,Đạo đức nghề nghiệp chứng khoán,dao duc nghe nghiep chung khoan,ueh_repository,UEH/61149,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,https://digital.lib.ueh.edu.vn/handle/UEH/61149,,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,49.52,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,55.21,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_b84e3dfe4d1a9f4b,Thị trường chứng khoán,thi truong chung khoan,25,6,Đạo đức nghề nghiệp chứng khoán,dao duc nghe nghiep chung khoan,tiki_book,94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,chuẩn mực kế toán; kiểm toán; sách kiểm toán; kiểm toán nội bộ; kiểm soát nội bộ; nghiệp vụ buồng phòng,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text,41.1,medium,5.0,2.0,18.0,291700.0,60.0,100.0,24.169470350698415,32.38882877083084,70.0,77.25,29.51,50.01,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,5
stu_b8601982d0575c8f,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,25,2,Quy hoạch đô thị,quy hoach do thi,ueh_repository,UEH/61148,Thực trạng thực thi pháp luật về quy hoạch đô thị trên địa bàn tỉnh Cà Mau,https://digital.lib.ueh.edu.vn/handle/UEH/61148,,exact_course_in_title; exact_course_in_secondary_text,100.0,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,95.5,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_b8601982d0575c8f,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,25,6,Quản lý dự án xây dựng,quan ly du an xay dung,tiki_book,277392524,- Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156,quản trị dự án,exact_course_in_title; partial_course_tokens_in_secondary_text,98.26,high,0.0,0.0,,119560.0,100.0,50.0,50.0,50.0,100.0,50.0,50.0,84.22,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_b8601982d0575c8f,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,25,6,Quản lý dự án xây dựng,quan ly du an xay dung,ueh_repository,UEH/62960,Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty Hạ tầng mạng (VNPT NET),https://digital.lib.ueh.edu.vn/handle/UEH/62960,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,38.54,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,48.62,UEH Repository: content match + confidence + publication year + views,1,2,3
stu_b8601982d0575c8f,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,25,5,Công nghệ BIM,cong nghe bim,tiki_book,53259393,- Mẹ Bỉm Sữa Kinh Doanh Online DL,https://tiki.vn/sach-me-bim-sua-kinh-doanh-online-dl-p53259393.html?spid=53259395,kinh doanh online,partial_course_tokens_in_title,42.57,medium,5.0,1.0,5.0,157440.0,60.0,100.0,15.249237972318797,19.709354161508603,70.0,74.57,18.15,48.56,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_b8601982d0575c8f,Kiến trúc và thiết kế đô thị thông minh,kien truc va thiet ke do thi thong minh,25,1,Thiết kế đô thị thông minh,thiet ke do thi thong minh,tiki_book,274890405,"- Nhận Diện Nghệ Thuật Đồ Họa - Để nghiên cứu , sáng tác và giảng dạy Thiết Kế Đồ Họa ( Tặng kèm sổ tay xương rồng )",https://tiki.vn/sach-nhan-dien-nghe-thuat-do-hoa-de-nghien-cuu-sang-tac-va-giang-day-thiet-ke-do-hoa-tang-kem-so-tay-xuong-rong-p274890405.html?spid=274890406,thiết kế nghiên cứu,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,28.1,low,0.0,0.0,4.0,560000.0,30.0,50.0,50.0,17.703817036775103,70.0,50.0,29.01,34.0,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,5
stu_b861c4429ebba1c9,Ngân hàng,ngan hang,24,3,Thanh toán quốc tế,thanh toan quoc te,tiki_book,248861528,Cẩm Nang Thanh Toán Quốc Tế Và Tài Trợ Ngoại Thương - Dành Cho Cao Học Và NCS ( Tái Bản 2023),https://tiki.vn/cam-nang-thanh-toan-quoc-te-va-tai-tro-ngoai-thuong-danh-cho-cao-hoc-va-ncs-tai-ban-2023-p248861528.html?spid=248861529,thanh toán quốc tế,exact_course_in_title; exact_course_in_secondary_text,100.0,high,5.0,2.0,6.0,595000.0,100.0,100.0,24.169470350698415,21.405011639608446,100.0,77.25,22.37,84.94,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_b861c4429ebba1c9,Ngân hàng,ngan hang,24,2,Tín dụng ngân hàng,tin dung ngan hang,ueh_repository,UEH/61699,Giải pháp giảm tình trạng nghỉ việc của nhân viên tín dụng Ngân hàng TMCP Quân đội - chi nhánh Tân Tạo,https://digital.lib.ueh.edu.vn/handle/UEH/61699,,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,77.17,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,81.8,UEH Repository: content match + confidence + publication year + views,1,1,2
stu_b861c4429ebba1c9,Ngân hàng,ngan hang,24,2,Tín dụng ngân hàng,tin dung ngan hang,tiki_book,533058,Tài Trợ Tín Dụng Ngân Hàng Cho Các Doanh Nghiệp Nhỏ Và Vừa,https://tiki.vn/sach-tai-tro-tin-dung-ngan-hang-cho-cac-doanh-nghiep-nho-va-vua-p533058.html?spid=89424681,sách ngân hàng; tín dụng ngân hàng,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,88.57,high,5.0,2.0,32.0,27000.0,100.0,100.0,24.169470350698415,38.461583176131285,100.0,77.25,33.46,81.46,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,3
stu_b861c4429ebba1c9,Ngân hàng,ngan hang,24,6,Ngân hàng số,ngan hang so,ueh_repository,UEH/63988,Ảnh hưởng của chất lượng dịch vụ ngân hàng số đến sự hài lòng và lòng trung thành của khách hàng đối với ngân hàng trong bối cảnh Covid - 19,https://digital.lib.ueh.edu.vn/handle/UEH/63988,,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,75.68,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,80.91,UEH Repository: content match + confidence + publication year + views,1,1,4
stu_b861c4429ebba1c9,Ngân hàng,ngan hang,24,5,Ngân hàng trung ương,ngan hang trung uong,tiki_book,403211,Bài Tập Và Bài Giải Nghiệp Vụ Ngân Hàng Trung Ương,https://tiki.vn/sach-bai-tap-va-bai-giai-nghiep-vu-ngan-hang-trung-uong-p403211.html?spid=89424670,nghiệp vụ ngân hàng,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,82.04,high,5.0,5.0,45.0,32000.0,100.0,100.0,39.418708323017206,42.115055361380044,100.0,81.83,41.17,80.37,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,5
stu_b871d53047f1a2aa,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,25,5,Thiết kế UX/UI,thiet ke ux ui,tiki_book,198215131,"UX RESEARCH-Thấu Hiểu Người Dùng, Ung Dung Chiến Thắng",https://tiki.vn/sach-ux-research-thau-hieu-nguoi-dung-ung-dung-chien-thang-p198215131.html?spid=198215132,market research; research methodology; scientific research methods; qualitative research; quantitative research,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,32.14,medium,5.0,40.0,512.0,90350.0,60.0,100.0,81.69858546749478,68.64303429687847,70.0,94.51,73.21,55.12,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
stu_b871d53047f1a2aa,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,25,3,Công nghệ truyền thông sáng tạo,cong nghe truyen thong sang tao,tiki_book,11860704,Combo Marketing Căn Bản và Tiếp thị 4.0 - Dịch Chuyển Từ Truyền Thống Sang Công Nghệ Số ( Tặng Kèm Sổ Tay),https://tiki.vn/combo-marketing-can-ban-va-tiep-thi-4-0-dich-chuyen-tu-truyen-thong-sang-cong-nghe-so-tang-kem-so-tay-p11860704.html?spid=11860705,marketing căn bản,partial_course_tokens_in_title,36.67,medium,5.0,15.0,112.0,329000.0,60.0,100.0,60.99695188927519,52.001266005835745,70.0,88.3,55.15,53.52,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,2
stu_b871d53047f1a2aa,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,25,1,Thiết kế đồ họa số,thiet ke do hoa so,tiki_book,274890405,"- Nhận Diện Nghệ Thuật Đồ Họa - Để nghiên cứu , sáng tác và giảng dạy Thiết Kế Đồ Họa ( Tặng kèm sổ tay xương rồng )",https://tiki.vn/sach-nhan-dien-nghe-thuat-do-hoa-de-nghien-cuu-sang-tac-va-giang-day-thiet-ke-do-hoa-tang-kem-so-tay-xuong-rong-p274890405.html?spid=274890406,thiết kế nghiên cứu,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text,57.58,medium,0.0,0.0,4.0,560000.0,60.0,50.0,50.0,17.703817036775103,70.0,50.0,29.01,53.26,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,3
stu_b871d53047f1a2aa,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,25,4,Mỹ thuật ứng dụng,my thuat ung dung,tiki_book,166192406,Mô Hình Đất Nền Địa Kỹ Thuật Ứng Dụng Trong Plaxis Software - Tập 1,https://tiki.vn/sach-mo-hinh-dat-nen-dia-ky-thuat-ung-dung-trong-plaxis-software-tap-1-p166192406.html?spid=177136415,software engineering,strong_course_tokens_in_title,40.56,medium,5.0,1.0,18.0,113000.0,60.0,100.0,15.249237972318797,32.38882877083084,70.0,74.57,26.39,48.9,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,4
stu_b871d53047f1a2aa,Công nghệ nghệ thuật - ArtTech,cong nghe nghe thuat arttech,25,2,Nghệ thuật tương tác,nghe thuat tuong tac,tiki_book,22885082,Combo Sách Kinh Doanh Hay : Ideal Man Người Hùng Ý Tưởng + The Art Of Strategy - Nghệ Thuật Tư Duy Chiến Lược - Tặng Kèm Postcard HAPPY LIFE,https://tiki.vn/combo-sach-kinh-doanh-hay-ideal-man-nguoi-hung-y-tuong-the-art-of-strategy-nghe-thuat-tu-duy-chien-luoc-tang-kem-postcard-happy-life-p22885082.html?spid=277115113,brand strategy,partial_course_tokens_in_title,21.36,low,0.0,0.0,,481000.0,30.0,50.0,50.0,50.0,70.0,50.0,50.0,34.11,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,5
stu_b87455eb499e7b89,Kiểm toán,kiem toan,23,2,Kiểm toán nội bộ,kiem toan noi bo,ueh_repository,UEH/61472,Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam,https://digital.lib.ueh.edu.vn/handle/UEH/61472,,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,85.83,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,87.0,UEH Repository: content match + confidence + publication year + views,1,1,1
stu_b87455eb499e7b89,Kiểm toán,kiem toan,23,6,Đạo đức nghề nghiệp kiểm toán,dao duc nghe nghiep kiem toan,ueh_repository,UEH/61149,Áp dụng mô hình tam giác gian lận trong vấn đề đạo đức nghề nghiệp của kiểm toán viên Nhà nước,https://digital.lib.ueh.edu.vn/handle/UEH/61149,,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,76.58,high,,,,,100.0,80.0,50.0,50.0,50.0,80.0,50.0,81.45,UEH Repository: content match + confidence + publication year + views,1,1,2
stu_b87455eb499e7b89,Kiểm toán,kiem toan,23,2,Kiểm toán nội bộ,kiem toan noi bo,tiki_book,94851869,"Nghiệp Vụ Dành Cho Kế Toán Kiểm Toán Nội Bộ Chuẩn Mực, Nguyên Tắc Đạo Đức Nghề Nghiệp Và Quy Chế Kiểm Toán Nội Bộ Trong Các Cơ Quan Nhà Nước, Đơn Vị Sự Nghiệp Công Lập Và Doanh Nghiệp",https://tiki.vn/sach-nghiep-vu-danh-cho-ke-toan-kiem-toan-noi-bo-chuan-muc-nguyen-tac-dao-duc-nghe-nghiep-va-quy-che-kiem-toan-noi-bo-trong-cac-co-quan-nha-nuoc-don-vi-su-nghiep-cong-lap-va-doanh-nghiep-p94851869.html?spid=94851870,chuẩn mực kế toán; kiểm toán; sách kiểm toán; kiểm toán nội bộ; kiểm soát nội bộ; nghiệp vụ buồng phòng,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,86.34,high,5.0,2.0,18.0,291700.0,100.0,100.0,24.169470350698415,32.38882877083084,100.0,77.25,29.51,79.87,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,3
stu_b87455eb499e7b89,Kiểm toán,kiem toan,23,6,Đạo đức nghề nghiệp kiểm toán,dao duc nghe nghiep kiem toan,tiki_book,533036,Đạo Đức Nghề Nghiệp Của Kiểm Toán Viên Độc Lập,https://tiki.vn/sach-dao-duc-nghe-nghiep-cua-kiem-toan-vien-doc-lap-p533036.html?spid=89424691,sách kiểm toán,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,63.32,medium,5.0,1.0,7.0,53000.0,60.0,100.0,15.249237972318797,22.873856958478193,90.0,74.57,20.21,59.21,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,2,4
stu_b87455eb499e7b89,Kiểm toán,kiem toan,23,1,Kiểm toán tài chính,kiem toan tai chinh,ueh_repository,UEH/61300,Công tác giám sát lập báo cáo tài chính của Ban kiểm soát và hoàn thiện với định hướng xây dựng Ủy ban kiểm toán tại Tổng công ty Cảng hàng không Việt Nam- CTCP (ACV),https://digital.lib.ueh.edu.vn/handle/UEH/61300,,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,38.73,medium,,,,,60.0,80.0,50.0,50.0,50.0,80.0,50.0,48.74,UEH Repository: content match + confidence + publication year + views,1,1,5
stu_b8a19f5720d6096a,Khoa học dữ liệu,khoa hoc du lieu,25,4,Học sâu,hoc sau,tiki_book,23088719,Deep Learning - Cuộc Cách Mạng Học Sâu,https://tiki.vn/sach-deep-learning-cuoc-cach-mang-hoc-sau-p23088719.html?spid=23088720,machine learning; deep learning,exact_course_in_title,96.27,high,4.8,123.0,1361.0,147200.0,100.0,96.0,100.0,79.38380435380404,100.0,97.2,86.6,95.89,Tiki: content match + confidence + rating + review_count + quantity_sold + search keywords,1,1,1
