student_token,email_order,email_line,recommendation_score,resource_url
stu_d9eac2efcc3d9789,3,[optional] Hoàn thiện hệ thống thông tin kế toán tại Công ty TNHH MTV Dịch vụ Công ích Quận 4 - An toàn hệ thống thông tin,45.02,https://digital.lib.ueh.edu.vn/handle/UEH/63105
stu_d9fa7e59ec57e71d,1,[high_priority] Xây dựng các chiến lược phát triển kinh doanh giai đoạn 2020 - 2025 của Công ty Cổ phần Đầ - Đầu tư bất động sản,80.07,https://digital.lib.ueh.edu.vn/handle/UEH/62706
stu_d9fa7e59ec57e71d,2,[recommended] Luật Kinh doanh bất động sản (Hiện hành) - Luật kinh doanh bất động sản,75.46,https://tiki.vn/luat-kinh-doanh-bat-dong-san-hien-hanh-sua-doi-bo-sung-nam-2020-p273587041.html?spid=273587042
stu_d9fa7e59ec57e71d,3,[recommended] Đầu tư bất động sản (Tái bản 2021) - Bản Quyền - Đầu tư bất động sản,72.56,https://tiki.vn/dau-tu-bat-dong-san-tai-ban-2021-ban-quyen-p209431131.html?spid=209431132
stu_da34612da7ce8e40,1,[high_priority] Áp dụng của tư duy thiết kế vào chuyển đổi số: lý thuyết và bài học thực tiễn - Tư duy thiết kế,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/62528
stu_da34612da7ce8e40,2,[high_priority] Bộ Công Cụ Tư Duy Thiết Kế - Tư duy thiết kế,89.93,https://tiki.vn/sach-bo-cong-cu-tu-duy-thiet-ke-p241791153.html?spid=241791154
stu_da34612da7ce8e40,3,"[high_priority] Khởi nghiệp công nghệ – Máu Bẩn (Bad Blood - Ảo tưởng, tham vọng, bí mật & sự dối trá tron - Khởi nghiệp công nghệ",80.02,https://tiki.vn/khoi-nghiep-cong-nghe-mau-ban-bad-blood-ao-tuong-tham-vong-bi-mat-su-doi-tra-trong-vu-lua-dao-lon-nhat-p260922789.html?spid=263589411
stu_da3d330c4b2179b3,1,[high_priority] Deep Learning - Cuộc Cách Mạng Học Sâu - Học sâu,95.89,https://tiki.vn/sach-deep-learning-cuoc-cach-mang-hoc-sau-p23088719.html?spid=23088720
stu_da3d330c4b2179b3,2,[high_priority] Storytelling With Data - Kể Chuyện Thông Qua Dữ Liệu (Cuốn Cẩm Nang Hướng Dẫn Trực Quan Hó - Trực quan hóa dữ liệu,89.93,https://tiki.vn/sach-storytelling-with-data-ke-chuyen-thong-qua-du-lieu-cuon-cam-nang-huong-dan-truc-quan-hoa-du-lieu-p76013378.html?spid=76013379
stu_da3d330c4b2179b3,3,[high_priority] Thống Kê Ứng Dụng Trong Kinh Doanh (Kèm File CD Mềm) (KT) - Thống kê ứng dụng,85.9,https://tiki.vn/thong-ke-ung-dung-trong-kinh-doanh-kem-file-cd-mem-_kt-p271520993.html?spid=271520994
stu_da58fd22cf446b18,1,[high_priority] Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần th - Thương mại quốc tế,86.71,https://digital.lib.ueh.edu.vn/handle/UEH/63972
stu_da58fd22cf446b18,2,[high_priority] - Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất) - Đàm phán quốc tế,81.8,https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383
stu_da58fd22cf446b18,3,[high_priority] Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chín - Tài chính quốc tế,81.17,https://digital.lib.ueh.edu.vn/handle/UEH/62432
stu_da7098bad2f4ce74,1,[high_priority] Hoàn thiện công tác kiểm toán nội bộ trong các Ngân hàng Thương mại Việt Nam - Kiểm toán nội bộ,84.04,https://digital.lib.ueh.edu.vn/handle/UEH/61472
stu_da7098bad2f4ce74,2,[high_priority] Kế Toán Tài Chính Doanh Nghiệp Thương Mại Dịch Vụ - Kế toán tài chính,81.35,https://tiki.vn/ke-toan-tai-chinh-doanh-nghiep-thuong-mai-dich-vu-p56602776.html?spid=56602777
stu_da7098bad2f4ce74,3,[high_priority] Ứng dụng Phân tích báo cáo tài chính và định giá doanh nghiệp trong thực tiễn - Phân tích báo cáo tài chính,80.41,https://tiki.vn/ung-dung-phan-tich-bao-cao-tai-chinh-va-dinh-gia-doanh-nghiep-trong-thuc-tien-p274409757.html?spid=274409758
stu_da74bbb0cac64838,1,[high_priority] Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô - Kinh tế vĩ mô,93.27,https://tiki.vn/tom-tat-bai-tap-trac-nghiem-kinh-te-vi-mo-p1197799.html?spid=74570330
stu_da74bbb0cac64838,2,"[high_priority] Đặc điểm công ty, các biến số kinh tế vĩ mô và giá chứng khoán: bằng chứng thực nghiệm tại - Kinh tế vi mô",86.33,https://digital.lib.ueh.edu.vn/handle/UEH/61183
stu_da74bbb0cac64838,3,[high_priority] Kinh Tế Phát Triển Căn Bản Và Nâng Cao - Kinh tế phát triển,82.24,https://tiki.vn/sach-kinh-te-phat-trien-can-ban-va-nang-cao-p716491.html?spid=162712941
stu_da98fe673461589b,1,[recommended] Xây dựng thị trường chứng khoán phi tập trung dựa trên công nghệ Blockchain - Công nghệ Blockchain,76.43,https://digital.lib.ueh.edu.vn/handle/UEH/62541
stu_da98fe673461589b,2,"[recommended] Bùng Nổ Bitcoin - Công Nghệ Blockchain, Fintech 4.0 hay Bong Bóng? - Công nghệ Blockchain",68.83,https://tiki.vn/bung-no-bitcoin-cong-nghe-blockchain-fintech-4-0-hay-bong-bong-p5563321.html?spid=20485533
stu_da98fe673461589b,3,[optional] Quản lý rủi ro tác nghiệp đối với hoạt động tín dụng tại Ngân hàng TMCP Công thương Việt N - Quản lý rủi ro số,58.1,https://digital.lib.ueh.edu.vn/handle/UEH/61159
stu_dab68898fc0f7cb7,1,[high_priority] Thuế Và Kế Toán Thuế 2022 - Áp Dụng Cho Các Doanh nghiệp Việt Nam - Kế toán thuế,85.09,https://tiki.vn/thue-va-ke-toan-thue-2022-ap-dung-cho-cac-doanh-nghiep-viet-nam-p209601948.html?spid=209601949
stu_dab68898fc0f7cb7,2,[high_priority] Giải pháp hoàn thiện hoạt động kiểm toán ngân sách địa phương tại Kiểm toán Nhà nước khu v - Kiểm toán nhà nước,83.47,https://digital.lib.ueh.edu.vn/handle/UEH/61237
stu_dab68898fc0f7cb7,3,[high_priority] Cân đối ngân sách nhà nước trong điều kiện áp dụng Luật Ngân sách Nhà nước năm 2015 – Trườ - Luật ngân sách nhà nước,80.1,https://digital.lib.ueh.edu.vn/handle/UEH/62678
stu_db09de33904312a5,1,[high_priority] Xây dựng các chiến lược phát triển kinh doanh giai đoạn 2020 - 2025 của Công ty Cổ phần Đầ - Đầu tư bất động sản,80.07,https://digital.lib.ueh.edu.vn/handle/UEH/62706
stu_db09de33904312a5,2,[recommended] Luật Kinh doanh bất động sản (Hiện hành) - Luật kinh doanh bất động sản,75.46,https://tiki.vn/luat-kinh-doanh-bat-dong-san-hien-hanh-sua-doi-bo-sung-nam-2020-p273587041.html?spid=273587042
stu_db09de33904312a5,3,[recommended] Đầu tư bất động sản (Tái bản 2021) - Bản Quyền - Đầu tư bất động sản,72.56,https://tiki.vn/dau-tu-bat-dong-san-tai-ban-2021-ban-quyen-p209431131.html?spid=209431132
stu_db2ba2a735de7fa9,1,[high_priority] Thực trạng thực thi pháp luật về quy hoạch đô thị trên địa bàn tỉnh Cà Mau - Quy hoạch đô thị,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/61148
stu_db2ba2a735de7fa9,2,[high_priority] - Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng - Quản lý dự án xây dựng,84.22,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156
stu_db2ba2a735de7fa9,3,[optional] Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty  - Quản lý dự án xây dựng,48.62,https://digital.lib.ueh.edu.vn/handle/UEH/62960
stu_db2fb888c0edbf0c,1,[recommended] Phân tích trải nghiệm khách hàng trực tuyến trong lĩnh vực khách sạn tiếp cận theo mô hình - Trải nghiệm khách hàng số,76.59,https://digital.lib.ueh.edu.vn/handle/UEH/61137
stu_db2fb888c0edbf0c,2,[recommended] Sức Mạnh Thương Mại Điện Tử - 12 Tháng Kiếm 1 Triệu Đô Bằng Kinh Doanh Online - Bộ Sách Tr - Thương mại điện tử,71.51,https://tiki.vn/suc-manh-thuong-mai-dien-tu-12-thang-kiem-1-trieu-do-bang-kinh-doanh-online-bo-sach-tren-lung-khong-tuong-p149942445.html?spid=149942446
stu_db2fb888c0edbf0c,3,[optional] Combo 2 Cuốn Tìm Hiểu Tâm Lý Khách Hàng-Khách Hàng Thật Sự Cần Gì?+Trải Nghiệm Khách Hàng  - Trải nghiệm khách hàng số,56.83,https://tiki.vn/combo-2-cuon-tim-hieu-tam-ly-khach-hang-khach-hang-that-su-can-gi-trai-nghiem-khach-hang-xuat-sac-p273593520.html?spid=275118959
stu_db30779760a397a3,1,[high_priority] Các nhân tố ảnh hưởng đến sự thỏa mãn của nhân viên kế toán trong việc sử dụng hệ thống ho - Hệ thống ERP,93.98,https://digital.lib.ueh.edu.vn/handle/UEH/63276
stu_db30779760a397a3,2,[high_priority] Tích Hợp Hệ Thống Tự Động Điều Khiển Quá Trình Công Nghệ Sinh Học Và Công Nghệ Thực Phẩm - Tích hợp hệ thống,81.75,https://tiki.vn/tich-hop-he-thong-tu-dong-dieu-khien-qua-trinh-cong-nghe-sinh-hoc-va-cong-nghe-thuc-pham-p276237667.html?spid=276237668
stu_db30779760a397a3,3,[optional] Hoàn thiện hệ thống quản lý chất lượng tích hợp tại Công ty Cổ phần Mỹ phẩm Sài Gòn (SCC) - Tích hợp hệ thống,57.88,https://digital.lib.ueh.edu.vn/handle/UEH/62975
stu_db3da2129bc7838c,1,[high_priority] Xây dựng các chiến lược phát triển kinh doanh giai đoạn 2020 - 2025 của Công ty Cổ phần Đầ - Đầu tư bất động sản,80.07,https://digital.lib.ueh.edu.vn/handle/UEH/62706
stu_db3da2129bc7838c,2,[recommended] Luật Kinh doanh bất động sản (Hiện hành) - Luật kinh doanh bất động sản,75.46,https://tiki.vn/luat-kinh-doanh-bat-dong-san-hien-hanh-sua-doi-bo-sung-nam-2020-p273587041.html?spid=273587042
stu_db3da2129bc7838c,3,[recommended] Đầu tư bất động sản (Tái bản 2021) - Bản Quyền - Đầu tư bất động sản,72.56,https://tiki.vn/dau-tu-bat-dong-san-tai-ban-2021-ban-quyen-p209431131.html?spid=209431132
stu_db5c9cea8f9295f9,1,[high_priority] Phân tích kỹ thuật trong thị trường tài chính - Phân tích kỹ thuật,96.42,https://tiki.vn/phan-tich-ky-thuat-trong-thi-truong-tai-chinh-p77339644.html?spid=84882958
stu_db5c9cea8f9295f9,2,[high_priority] Thị Trường Tài Chính - Thị trường tài chính,84.89,https://tiki.vn/sach-thi-truong-tai-chinh-p531592.html?spid=89424628
stu_db5c9cea8f9295f9,3,[high_priority] Ảnh hưởng của các yếu tố tài chính hành vi suy nghiệm đến hiệu suất đầu tư của nh - Tài chính hành vi,84.74,https://digital.lib.ueh.edu.vn/handle/UEH/62544
stu_db6be35040e9561d,1,"[optional] UX RESEARCH-Thấu Hiểu Người Dùng, Ung Dung Chiến Thắng - Thiết kế UX/UI",55.12,https://tiki.vn/sach-ux-research-thau-hieu-nguoi-dung-ung-dung-chien-thang-p198215131.html?spid=198215132
stu_db6be35040e9561d,2,[optional] Combo Marketing Căn Bản và Tiếp thị 4.0 - Dịch Chuyển Từ Truyền Thống Sang Công Nghệ Số (  - Công nghệ truyền thông sáng tạo,53.52,https://tiki.vn/combo-marketing-can-ban-va-tiep-thi-4-0-dich-chuyen-tu-truyen-thong-sang-cong-nghe-so-tang-kem-so-tay-p11860704.html?spid=11860705
stu_db6be35040e9561d,3,"[optional] - Nhận Diện Nghệ Thuật Đồ Họa - Để nghiên cứu , sáng tác và giảng dạy Thiết Kế Đồ Họa ( Tặ - Thiết kế đồ họa số",53.26,https://tiki.vn/sach-nhan-dien-nghe-thuat-do-hoa-de-nghien-cuu-sang-tac-va-giang-day-thiet-ke-do-hoa-tang-kem-so-tay-xuong-rong-p274890405.html?spid=274890406
stu_db83bc62f5ab68c7,1,[high_priority] Cẩm Nang Thanh Toán Quốc Tế Và Tài Trợ Ngoại Thương - Dành Cho Cao Học Và NCS ( Tái Bản 20 - Thanh toán quốc tế,84.94,https://tiki.vn/cam-nang-thanh-toan-quoc-te-va-tai-tro-ngoai-thuong-danh-cho-cao-hoc-va-ncs-tai-ban-2023-p248861528.html?spid=248861529
stu_db83bc62f5ab68c7,2,[high_priority] Giải pháp giảm tình trạng nghỉ việc của nhân viên tín dụng Ngân hàng TMCP Quân đội - chi n - Tín dụng ngân hàng,81.8,https://digital.lib.ueh.edu.vn/handle/UEH/61699
stu_db83bc62f5ab68c7,3,[high_priority] Tài Trợ Tín Dụng Ngân Hàng Cho Các Doanh Nghiệp Nhỏ Và Vừa - Tín dụng ngân hàng,81.46,https://tiki.vn/sach-tai-tro-tin-dung-ngan-hang-cho-cac-doanh-nghiep-nho-va-vua-p533058.html?spid=89424681
stu_db84bbe051523307,1,[high_priority] - Giáo trình cấu trúc dữ liệu và giải thuật - Cấu trúc dữ liệu và giải thuật,85.18,https://tiki.vn/sach-giao-trinh-cau-truc-du-lieu-va-giai-thuat-p269955449.html?spid=269955450
stu_db84bbe051523307,2,[optional] The Experience Economy: Nền Kinh Tế Trải Nghiệm - Biến Dịch Vụ Của Bạn Thành Trải Nghiệm K - Trình biên dịch,44.76,https://tiki.vn/the-experience-economy-nen-kinh-te-trai-nghiem-bien-dich-vu-cua-ban-thanh-trai-nghiem-khach-hang-p182480871.html?spid=258929164
stu_db84bbe051523307,3,"[optional] Đặc điểm quá tự tin, thù lao giám đốc điều hành và hiệu quả hoạt động của các doanh nghiệp - Hệ điều hành",42.49,https://digital.lib.ueh.edu.vn/handle/UEH/63620
stu_dba0881fafceb98c,1,[high_priority] Nghiên cứu các yếu tố ảnh hưởng đến sự hài lòng của người dân đối với dịch vụ hành chính c - Chính sách công,92.37,https://digital.lib.ueh.edu.vn/handle/UEH/61534
stu_dba0881fafceb98c,2,"[high_priority] Thị Trường, Nhà Nước Và Người Dân: Kinh Tế Học Về Chính Sách Công - Chính sách công",85.44,https://tiki.vn/thi-truong-nha-nuoc-va-nguoi-dan-kinh-te-hoc-ve-chinh-sach-cong-p168780451.html?spid=168780452
stu_dba0881fafceb98c,3,[recommended] Thực hiện tiết kiệm chi kinh phí quản lý hành chính tại Sở Tài chính tỉnh Bà Rịa - Vũng Tà - Quản lý hành chính công,79.7,https://digital.lib.ueh.edu.vn/handle/UEH/62794
stu_dbba9c9019d13c74,1,[high_priority] Logistics Và Vận Tải Quốc Tế - TS. Trần Nguyễn Hợp Châu (Tái Bản 2025) - Vận tải quốc tế,82.88,https://tiki.vn/logistics-va-van-tai-quoc-te-ts-tran-nguyen-hop-chau-tai-ban-2025-p278769828.html?spid=278769829
stu_dbba9c9019d13c74,2,"[recommended] Quản Lý Chuỗi Cung Ứng Thực Phẩm Và Logistics- Cuốn Sách Quản Lý, Lãnh Đạo Hay Tăng Hiệu Q - Quản lý chuỗi cung ứng",71.74,https://tiki.vn/quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-cuon-sach-quan-ly-lanh-dao-hay-tang-hieu-qua-cong-viec-p273905393.html?spid=274852180
stu_dbba9c9019d13c74,3,[optional] Giải pháp hoàn thiện hoạt động chuỗi cung ứng tại Công ty TNHH Thương mại và Dịch vụ Lâm T - Quản lý chuỗi cung ứng,48.95,https://digital.lib.ueh.edu.vn/handle/UEH/63272
stu_dbbe5f3d9c98b061,1,[high_priority] Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt  - Trí tuệ nhân tạo,84.32,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_dbbe5f3d9c98b061,2,[high_priority] Công Nghệ Thông Tin- Giáo Trình C++ Và Lập Trình Hướng Đối Tượng - Lập trình hướng đối tượng,82.01,https://tiki.vn/sach-cong-nghe-thong-tin-giao-trinh-c-va-lap-trinh-huong-doi-tuong-p273585809.html?spid=277460817
stu_dbbe5f3d9c98b061,3,[high_priority] Hiểu Về Trí Tuệ Nhân Tạo - AI - Trí tuệ nhân tạo,81.85,https://tiki.vn/sach-hieu-ve-tri-tue-nhan-tao-ai-p279233260.html?spid=279233261
stu_dbc0b313e1ded28b,1,[high_priority] Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần th - Thương mại quốc tế,86.71,https://digital.lib.ueh.edu.vn/handle/UEH/63972
stu_dbc0b313e1ded28b,2,[high_priority] - Giáo Trình Đàm Phán Quốc Tế (Tái Bản lần Thứ Nhất) - Đàm phán quốc tế,81.8,https://tiki.vn/sach-giao-trinh-dam-phan-quoc-te-tai-ban-lan-thu-nhat-p276353637.html?spid=279339383
stu_dbc0b313e1ded28b,3,[high_priority] Chuyển đổi báo cáo tài chính từ chuẩn mực kế toán Việt Nam sang chuẩn mực báo cáo tài chín - Tài chính quốc tế,81.17,https://digital.lib.ueh.edu.vn/handle/UEH/62432
stu_dbd365bc63dbe609,1,[high_priority] Nghiên cứu các nhân tố ảnh hưởng đến sự phục hồi chuỗi cung ứng nông sản trong và sau đại  - Chuỗi cung ứng nông sản,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63977
stu_dbd365bc63dbe609,2,[optional] Nguyên Lý Quản Trị Chuỗi Cung Ứng - Chuỗi cung ứng nông sản,59.52,https://tiki.vn/sach-nguyen-ly-quan-tri-chuoi-cung-ung-p1208799.html?spid=1208801
stu_dbd365bc63dbe609,3,[optional] Đánh giá các yếu tố ảnh hưởng đến hiệu quả hoạt động của hợp tác xã nông nghiệp trên địa b - Kinh tế nông nghiệp,44.73,https://digital.lib.ueh.edu.vn/handle/UEH/62812
stu_dc068d852718dddb,1,"[high_priority] Luật sửa đổi bổ sung, một số điều của Luật Sở hữu trí tuệ - Luật sở hữu trí tuệ",84.98,https://digital.lib.ueh.edu.vn/handle/UEH/61661
stu_dc068d852718dddb,2,[high_priority] Luật Sở hữu trí tuệ (Hiện hành) - Nhà xuất bản Chính trị quốc gia Sự thật - Luật sở hữu trí tuệ,83.54,https://tiki.vn/luat-so-huu-tri-tue-hien-hanh-sua-doi-bo-sung-nam-2009-2019-2022-p277967579.html?spid=273678695
stu_dc068d852718dddb,3,[recommended] Giáo trình Luật Đầu tư Quốc tế - Luật đầu tư quốc tế,67.62,https://tiki.vn/giao-trinh-luat-dau-tu-quoc-te-p279390334.html?spid=279390335
stu_dc0c0f1c0290d7f3,1,[high_priority] Định vị hệ thống ngân hàng Việt Nam trong kỷ nguyên chuyển đổi số - Hệ thống nhúng,91.97,https://digital.lib.ueh.edu.vn/handle/UEH/62539
stu_dc0c0f1c0290d7f3,2,[high_priority] Giáo trình Thị giác máy tính - Thị giác máy tính,85.0,https://tiki.vn/giao-trinh-thi-giac-may-tinh-p279380903.html?spid=279380904
stu_dc0c0f1c0290d7f3,3,[high_priority] Ứng dụng công nghệ trí tuệ nhân tạo trong dịch vụ tài chính tại thị trường tài chính Việt  - Trí tuệ nhân tạo,84.7,https://digital.lib.ueh.edu.vn/handle/UEH/62540
stu_dc2b1166b417c7e9,1,[high_priority] Giải pháp hoàn thiện chiến lược marketing mix tại Công ty Bảo hiểm nhân thọ Generali Việt  - Bảo hiểm nhân thọ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63650
stu_dc2b1166b417c7e9,2,[high_priority] Rủi ro phí bảo hiểm và việc xác định khả năng thanh toán của các doanh nghiệp bảo hiểm phi - Bảo hiểm phi nhân thọ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/62556
stu_dc2b1166b417c7e9,3,[high_priority] Tác động của quản trị tri thức đến kết quả công việc của nhân viên:|bnghiên cứu trường hợp - Tái bảo hiểm,92.58,https://digital.lib.ueh.edu.vn/handle/UEH/61638
stu_dc5079031f5fe63b,1,[high_priority] Tóm Tắt - Bài Tập - Trắc Nghiệm Kinh Tế Vĩ Mô - Kinh tế vĩ mô,93.27,https://tiki.vn/tom-tat-bai-tap-trac-nghiem-kinh-te-vi-mo-p1197799.html?spid=74570330
stu_dc5079031f5fe63b,2,"[high_priority] Đặc điểm công ty, các biến số kinh tế vĩ mô và giá chứng khoán: bằng chứng thực nghiệm tại - Kinh tế vĩ mô",86.33,https://digital.lib.ueh.edu.vn/handle/UEH/61183
stu_dc5079031f5fe63b,3,[high_priority] Kinh Tế Phát Triển Căn Bản Và Nâng Cao - Kinh tế phát triển,82.24,https://tiki.vn/sach-kinh-te-phat-trien-can-ban-va-nang-cao-p716491.html?spid=162712941
stu_dc99184f050b1807,1,[high_priority] - Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng - Thẩm định dự án,84.13,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156
stu_dc99184f050b1807,2,[recommended] THE LITTLE BOOK - Quản trị rủi ro trong đầu tư chứng khoán - Rủi ro trong đầu tư,71.18,https://tiki.vn/the-little-book-quan-tri-rui-ro-trong-dau-tu-chung-khoan-p202217457.html?spid=202217458
stu_dc99184f050b1807,3,[optional] Chiến Lược Đầu Tư Chứng Khoán (Tái Bản 2018) [Sách Tài Chính & Đầu Tư / Tặng Kèm Postcard  - Chính sách đầu tư,52.63,https://tiki.vn/chien-luoc-dau-tu-chung-khoan-tai-ban-2018-sach-tai-chinh-dau-tu-tang-kem-postcard-greenlife-p36827338.html?spid=36827339
stu_dca5f52571f57745,1,[high_priority] Giải pháp hoàn thiện hoạt động quản lý kho hàng tại công ty TNHH Olam Việt Nam - Quản lý kho hàng,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63482
stu_dca5f52571f57745,2,[high_priority] Quản lý chuỗi cung ứng thực phẩm và logistics - Quản lý chuỗi cung ứng,84.09,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609
stu_dca5f52571f57745,3,[recommended] Mối quan hệ giữa các tác nhân trong logistics ngược và kết quả kinh tế: Nghiên cứu trường  - Logistics ngược,77.04,https://digital.lib.ueh.edu.vn/handle/UEH/62783
stu_dcafdef845af6a8f,1,[high_priority] Áp dụng của tư duy thiết kế vào chuyển đổi số: lý thuyết và bài học thực tiễn - Tư duy thiết kế,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/62528
stu_dcafdef845af6a8f,2,[high_priority] Bộ Công Cụ Tư Duy Thiết Kế - Tư duy thiết kế,89.93,https://tiki.vn/sach-bo-cong-cu-tu-duy-thiet-ke-p241791153.html?spid=241791154
stu_dcafdef845af6a8f,3,"[high_priority] Khởi nghiệp công nghệ – Máu Bẩn (Bad Blood - Ảo tưởng, tham vọng, bí mật & sự dối trá tron - Khởi nghiệp công nghệ",80.02,https://tiki.vn/khoi-nghiep-cong-nghe-mau-ban-bad-blood-ao-tuong-tham-vong-bi-mat-su-doi-tra-trong-vu-lua-dao-lon-nhat-p260922789.html?spid=263589411
stu_dcca5354912a0732,1,[high_priority] - Giáo trình cấu trúc dữ liệu và giải thuật - Cấu trúc dữ liệu và giải thuật,85.18,https://tiki.vn/sach-giao-trinh-cau-truc-du-lieu-va-giai-thuat-p269955449.html?spid=269955450
stu_dcca5354912a0732,2,[optional] The Experience Economy: Nền Kinh Tế Trải Nghiệm - Biến Dịch Vụ Của Bạn Thành Trải Nghiệm K - Trình biên dịch,44.76,https://tiki.vn/the-experience-economy-nen-kinh-te-trai-nghiem-bien-dich-vu-cua-ban-thanh-trai-nghiem-khach-hang-p182480871.html?spid=258929164
stu_dcca5354912a0732,3,"[optional] Đặc điểm quá tự tin, thù lao giám đốc điều hành và hiệu quả hoạt động của các doanh nghiệp - Hệ điều hành",42.49,https://digital.lib.ueh.edu.vn/handle/UEH/63620
stu_dcd5aa1beb8675f1,1,[high_priority] Bảo vệ sức khỏe và phát triển thương mại quốc tế qua các tranh luận pháp lý về tính cần th - Thương mại quốc tế,86.42,https://digital.lib.ueh.edu.vn/handle/UEH/63972
stu_dcd5aa1beb8675f1,2,[high_priority] Soạn Thảo Và Dịch Hợp Đồng Thương Mại Quốc Tế (Tái Bản) - Thương mại quốc tế,84.43,https://tiki.vn/sach-soan-thao-va-dich-hop-dong-thuong-mai-quoc-te-tai-ban-p447075.html?spid=153807
stu_dcd5aa1beb8675f1,3,[optional] Quản lý chuỗi cung ứng thực phẩm và logistics - Quản lý chuỗi cung ứng toàn cầu,54.47,https://tiki.vn/sach-quan-ly-chuoi-cung-ung-thuc-pham-va-logistics-p273744608.html?spid=273744609
stu_dcdf50603c835772,1,[high_priority] - Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng - Thẩm định dự án,84.13,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156
stu_dcdf50603c835772,2,[recommended] THE LITTLE BOOK - Quản trị rủi ro trong đầu tư chứng khoán - Rủi ro trong đầu tư,71.18,https://tiki.vn/the-little-book-quan-tri-rui-ro-trong-dau-tu-chung-khoan-p202217457.html?spid=202217458
stu_dcdf50603c835772,3,[optional] Chiến Lược Đầu Tư Chứng Khoán (Tái Bản 2018) [Sách Tài Chính & Đầu Tư / Tặng Kèm Postcard  - Chính sách đầu tư,52.63,https://tiki.vn/chien-luoc-dau-tu-chung-khoan-tai-ban-2018-sach-tai-chinh-dau-tu-tang-kem-postcard-greenlife-p36827338.html?spid=36827339
stu_dcee7abb6562203f,1,[high_priority] Thực trạng thực thi pháp luật về quy hoạch đô thị trên địa bàn tỉnh Cà Mau - Quy hoạch đô thị,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/61148
stu_dcee7abb6562203f,2,[high_priority] - Quản Lý Dự Án Xây Dựng - Lập Và Thẩm Định Dự Án - TS. Bùi Ngọc Toàn - NXB Xây Dựng - Quản lý dự án xây dựng,84.22,https://tiki.vn/sach-quan-ly-du-an-xay-dung-lap-va-tham-dinh-du-an-ts-bui-ngoc-toan-nxb-xay-dung-p277392524.html?spid=279333156
stu_dcee7abb6562203f,3,[optional] Nâng cao quản trị rủi ro các dự án đầu tư tại Ban quản lý dự án hạ tầng II – Tổng công ty  - Quản lý dự án xây dựng,48.62,https://digital.lib.ueh.edu.vn/handle/UEH/62960
stu_dd228c04a1496c71,1,[high_priority] Giải pháp hoàn thiện marketing dịch vụ ngân hàng bán lẻ tại Ngân hàng Thương Mại Cổ Phần C - Marketing dịch vụ,95.5,https://digital.lib.ueh.edu.vn/handle/UEH/63123
stu_dd228c04a1496c71,2,[high_priority] Giáo Trình Marketing Dịch Vụ Tài Chính Ngân Hàng - TS. Phạm Thu Thuỷ - Học Viện Ngân Hàng - Marketing dịch vụ,85.0,https://tiki.vn/sach-giao-trinh-marketing-dich-vu-tai-chinh-ngan-hang-ts-pham-thu-thuy-hoc-vien-ngan-hang-p279406046.html?spid=279406047
stu_dd228c04a1496c71,3,[high_priority] Quản Trị Marketing - Quản trị Marketing,82.83,https://tiki.vn/quan-tri-marketing-p68554548.html?spid=160793031
