major,major_norm,course,course_norm,rank,resource_type,resource_id,resource_title,score,confidence,match_reason,url,price,rating_average,review_count,quantity_sold,source_keys,year,collection,views,authors,popularity_score
Ngân hàng,ngan hang,Nghiệp vụ ngân hàng thương mại,nghiep vu ngan hang thuong mai,1,tiki_book,531504,Quản Trị Ngân Hàng Thương Mại,52.81,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-quan-tri-ngan-hang-thuong-mai-p531504.html?spid=89424631,76000,4.8,5,34,ngân hàng; sách ngân hàng; ngân hàng thương mại; nghiệp vụ ngân hàng; tín dụng ngân hàng; quản trị rủi ro ngân hàng; quản trị nhà hàng,,,,,11.043
Ngân hàng,ngan hang,Nghiệp vụ ngân hàng thương mại,nghiep vu ngan hang thuong mai,2,tiki_book,403211,Bài Tập Và Bài Giải Nghiệp Vụ Ngân Hàng Trung Ương,46.25,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-bai-tap-va-bai-giai-nghiep-vu-ngan-hang-trung-uong-p403211.html?spid=89424670,32000,5.0,5,45,nghiệp vụ ngân hàng,,,,,11.5163
Ngân hàng,ngan hang,Nghiệp vụ ngân hàng thương mại,nghiep vu ngan hang thuong mai,3,tiki_book,402497,Nghiệp Vụ Ngân Hàng Quốc Tế,46.25,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-nghiep-vu-ngan-hang-quoc-te-p402497.html?spid=89424661,122000,3.0,1,20,nghiệp vụ ngân hàng; tín dụng ngân hàng; nghiệp vụ lễ tân; nghiệp vụ buồng phòng,,,,,7.0842
Ngân hàng,ngan hang,Nghiệp vụ ngân hàng thương mại,nghiep vu ngan hang thuong mai,1,ueh_repository,UEH/61063,Phát triển dịch vụ ngân hàng điện tử trong thời đại cách mạng công nghiệp 4.0 tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam,55.49,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61063,,,,,,2020,MASTER'S THESES,0,Nguyễn Tú Quyên,
Ngân hàng,ngan hang,Nghiệp vụ ngân hàng thương mại,nghiep vu ngan hang thuong mai,2,ueh_repository,UEH/63085,Phát triển dịch vụ ngân hàng điện tử tại Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,52.67,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63085,,,,,,2021,MASTER'S THESES,0,Nguyễn Trúc Linh,
Ngân hàng,ngan hang,Nghiệp vụ ngân hàng thương mại,nghiep vu ngan hang thuong mai,3,ueh_repository,UEH/63123,Giải pháp hoàn thiện marketing dịch vụ ngân hàng bán lẻ tại Ngân hàng Thương Mại Cổ Phần Công Thương Việt Nam – CN 10 TP. HCM,52.67,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63123,,,,,,2021,MASTER'S THESES,0,Võ Hoàng Quốc,
Ngân hàng,ngan hang,Ngân hàng số,ngan hang so,1,tiki_book,279106463,Ngân hàng số - Nguyễn Quang Lộc - TH189,77.87,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://tiki.vn/ngan-hang-so-nguyen-quang-loc-th189-p279106463.html?spid=279106464,159000,0.0,0,2,ngân hàng; ngân hàng số,,,,,1.0986
Ngân hàng,ngan hang,Ngân hàng số,ngan hang so,2,tiki_book,279259284,Ngân hàng số,77.87,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-ngan-hang-so-p279259284.html?spid=279259285,150000,0.0,0,1,ngân hàng số; nghiệp vụ ngân hàng; tín dụng ngân hàng,,,,,0.6931
Ngân hàng,ngan hang,Ngân hàng số,ngan hang so,3,tiki_book,279127225,Ngân Hàng Số,77.87,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://tiki.vn/ngan-hang-so-p279127225.html?spid=279127226,179550,0.0,0,,ngân hàng; ngân hàng thương mại; ngân hàng số,,,,,0.0
Ngân hàng,ngan hang,Ngân hàng số,ngan hang so,1,ueh_repository,UEH/63988,Ảnh hưởng của chất lượng dịch vụ ngân hàng số đến sự hài lòng và lòng trung thành của khách hàng đối với ngân hàng trong bối cảnh Covid - 19,75.68,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63988,,,,,,2022,MASTER'S THESES,0,Nguyễn Thị Hồng Diễm,
Ngân hàng,ngan hang,Ngân hàng số,ngan hang so,2,ueh_repository,UEH/62533,Rủi ro an ninh mạng trong hoạt động ngân hàng số: trường hợp Việt Nam,75.68,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62533,,,,,,2021,Book Series,0,TS. Phan Chung Thủy; TS. Phan Thu Hiền; ThS. Huỳnh Ngọc Quang Anh,
Ngân hàng,ngan hang,Ngân hàng số,ngan hang so,3,ueh_repository,UEH/61376,Các yếu tố tác động đến khả năng chấp nhận sử dụng dịch vụ Mobile Banking của các chi nhánh Ngân hàng TMCP Ngoại Thương Việt Nam trên địa bàn tỉnh Đồng Nai,30.56,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61376,,,,,,2021,MASTER'S THESES,0,Huỳnh Xuân Đào,
Ngân hàng,ngan hang,Ngân hàng trung ương,ngan hang trung uong,1,tiki_book,403211,Bài Tập Và Bài Giải Nghiệp Vụ Ngân Hàng Trung Ương,82.04,high,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-bai-tap-va-bai-giai-nghiep-vu-ngan-hang-trung-uong-p403211.html?spid=89424670,32000,5.0,5,45,nghiệp vụ ngân hàng,,,,,11.5163
Ngân hàng,ngan hang,Ngân hàng trung ương,ngan hang trung uong,2,tiki_book,274099558,- Điều Hành Chính Sách Tiền Tệ Của Ngân Hàng Trung Ương,82.04,high,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-dieu-hanh-chinh-sach-tien-te-cua-ngan-hang-trung-uong-p274099558.html?spid=274099559,155000,5.0,2,55,chính sách tiền tệ; sách ngân hàng,,,,,10.6733
Ngân hàng,ngan hang,Ngân hàng trung ương,ngan hang trung uong,3,tiki_book,402463,Ngân Hàng Trung Ương Các Vai Trò Và Nghiệp Vụ,82.04,high,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-ngan-hang-trung-uong-cac-vai-tro-va-nghiep-vu-p402463.html?spid=89424624,132000,3.0,2,24,nghiệp vụ ngân hàng; tín dụng ngân hàng; nghiệp vụ lễ tân,,,,,7.8668
Ngân hàng,ngan hang,Ngân hàng trung ương,ngan hang trung uong,1,ueh_repository,UEH/62489,Ngân hàng 4.0: phối hợp ngân hàng – Fintech trong điều kiện ổn định tài chính quốc gia,32.62,medium,partial_course_tokens_in_title; exact_course_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62489,,,,,,2021,Book Series,0,Hoàng Hải Yến; Nguyễn Thị Hồng Nhung; Nguyễn Thị Thùy Dương; Vũ Bích Ngọc; Trần Hoàng Trúc Linh,
Ngân hàng,ngan hang,Ngân hàng trung ương,ngan hang trung uong,2,ueh_repository,UEH/61376,Các yếu tố tác động đến khả năng chấp nhận sử dụng dịch vụ Mobile Banking của các chi nhánh Ngân hàng TMCP Ngoại Thương Việt Nam trên địa bàn tỉnh Đồng Nai,23.26,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61376,,,,,,2021,MASTER'S THESES,0,Huỳnh Xuân Đào,
Ngân hàng,ngan hang,Ngân hàng trung ương,ngan hang trung uong,3,ueh_repository,UEH/63926,"Các yếu tố tạo sự gắn kết với tổ chức của nhân viên tại Công ty Cổ phần Dược phẩm Trung ương Codupha, trụ sở Thành phố Hồ Chí Minh",21.1,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63926,,,,,,2022,MASTER'S THESES,0,Dương Thanh Phong,
Ngân hàng,ngan hang,Quản trị rủi ro ngân hàng,quan tri rui ro ngan hang,1,tiki_book,135961032,Quản Trị Rủi Ro Tại Các Ngân Hàng Thương Mại Việt Nam Trong Bối Cảnh Hội Nhập Quốc Tế,59.85,medium,partial_course_tokens_in_title; exact_course_in_secondary_text; exact_major_in_title,https://tiki.vn/quan-tri-rui-ro-tai-cac-ngan-hang-thuong-mai-viet-nam-trong-boi-canh-hoi-nhap-quoc-te-p135961032.html?spid=135961033,98000,4.0,2,43,ngân hàng thương mại; quản trị rủi ro ngân hàng,,,,,9.4321
Ngân hàng,ngan hang,Quản trị rủi ro ngân hàng,quan tri rui ro ngan hang,2,tiki_book,277037972,Quản Trị Rủi Ro Tại Các Ngân Hàng Thương Mại Việt Nam Trong Bối Cảnh Hội Nhập Quốc Tế,59.85,medium,partial_course_tokens_in_title; exact_course_in_secondary_text; exact_major_in_title,https://tiki.vn/quan-tri-rui-ro-tai-cac-ngan-hang-thuong-mai-viet-nam-trong-boi-canh-hoi-nhap-quoc-te-p277037972.html?spid=277037973,88112,0.0,0,1,ngân hàng thương mại; quản trị rủi ro ngân hàng,,,,,0.6931
Ngân hàng,ngan hang,Quản trị rủi ro ngân hàng,quan tri rui ro ngan hang,3,tiki_book,47242845,Quản Trị Rủi Ro Pháp Lý Trong Kinh Doanh,47.93,medium,partial_course_tokens_in_title; exact_course_in_secondary_text,https://tiki.vn/quan-tri-rui-ro-phap-ly-trong-kinh-doanh-p47242845.html?spid=47242846,98000,4.5,54,600,quản trị kinh doanh; quản trị rủi ro ngân hàng,,,,,16.9096
Ngân hàng,ngan hang,Quản trị rủi ro ngân hàng,quan tri rui ro ngan hang,1,ueh_repository,UEH/62884,Quản trị rủi ro của ngân hàng thương mại Việt Nam theo Hiệp ước Basel II,51.77,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62884,,,,,,2021,MASTER'S THESES,0,Nguyễn Thị Ngân,
Ngân hàng,ngan hang,Quản trị rủi ro ngân hàng,quan tri rui ro ngan hang,2,ueh_repository,UEH/63895,Quản trị rủi ro tín dụng tại Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam - Chi nhánh Kiên Giang theo chuẩn mực Basel II,42.15,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63895,,,,,,2022,MASTER'S THESES,0,Lương Xuân Trường Giang,
Ngân hàng,ngan hang,Quản trị rủi ro ngân hàng,quan tri rui ro ngan hang,3,ueh_repository,UEH/63753,Quản trị rủi ro cho vay khách hàng cá nhân tại Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,39.16,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63753,,,,,,2022,MASTER'S THESES,0,Huỳnh Văn Mun,
Ngân hàng,ngan hang,Thanh toán quốc tế,thanh toan quoc te,1,tiki_book,248861528,Cẩm Nang Thanh Toán Quốc Tế Và Tài Trợ Ngoại Thương - Dành Cho Cao Học Và NCS ( Tái Bản 2023),100.0,high,exact_course_in_title; exact_course_in_secondary_text,https://tiki.vn/cam-nang-thanh-toan-quoc-te-va-tai-tro-ngoai-thuong-danh-cho-cao-hoc-va-ncs-tai-ban-2023-p248861528.html?spid=248861529,595000,5.0,2,6,thanh toán quốc tế,,,,,8.5938
Ngân hàng,ngan hang,Thanh toán quốc tế,thanh toan quoc te,2,tiki_book,276479423,- Giáo Trình Thanh Toán Quốc Tế & Tài Trợ Ngoại Thương,100.0,high,exact_course_in_title; exact_course_in_secondary_text,https://tiki.vn/sach-giao-trinh-thanh-toan-quoc-te-tai-tro-ngoai-thuong-p276479423.html?spid=276479424,215000,0.0,0,17,thanh toán quốc tế,,,,,2.8904
Ngân hàng,ngan hang,Thanh toán quốc tế,thanh toan quoc te,3,tiki_book,276484626,Giáo Trình Thanh Toán Quốc Tế Và Tài Trợ Ngoại Thương Incoterms 2020 UCP600 ISBP 821,100.0,high,exact_course_in_title; exact_course_in_secondary_text,https://tiki.vn/giao-trinh-thanh-toan-quoc-te-va-tai-tro-ngoai-thuong-incoterms-2020-ucp600-isbp-821-p276484626.html?spid=276484627,215000,0.0,0,9,thanh toán quốc tế; incoterms,,,,,2.3026
Ngân hàng,ngan hang,Thanh toán quốc tế,thanh toan quoc te,1,ueh_repository,UEH/62140,Giải pháp nâng cao chất lượng dịch vụ tín dụng tại Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam – chi nhánh Thành Đô,32.39,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/62140,,,,,,2021,MASTER'S THESES,0,Phạm Hạnh Nguyên,
Ngân hàng,ngan hang,Thanh toán quốc tế,thanh toan quoc te,2,ueh_repository,UEH/61522,Phát triển thanh toán không dùng tiền mặt tại Ngân hàng thương mại cổ phần Công thương Việt Nam chi nhánh Phú Yên,31.1,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61522,,,,,,2020,MASTER'S THESES,0,Trần Thị Huyền Huyền,
Ngân hàng,ngan hang,Thanh toán quốc tế,thanh toan quoc te,3,ueh_repository,UEH/61423,Quản trị rủi ro tín dụng tại Ngân hàng Thương mại Cổ phần Đầu tư và Phát Triển Việt Nam Chi nhánh Tiền Giang,30.01,medium,exact_course_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61423,,,,,,2020,MASTER'S THESES,0,Lương Vũ Quốc Bảo,
Ngân hàng,ngan hang,Tín dụng ngân hàng,tin dung ngan hang,1,tiki_book,533058,Tài Trợ Tín Dụng Ngân Hàng Cho Các Doanh Nghiệp Nhỏ Và Vừa,88.57,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-tai-tro-tin-dung-ngan-hang-cho-cac-doanh-nghiep-nho-va-vua-p533058.html?spid=89424681,27000,5.0,2,32,sách ngân hàng; tín dụng ngân hàng,,,,,10.1444
Ngân hàng,ngan hang,Tín dụng ngân hàng,tin dung ngan hang,2,tiki_book,403001,Tín Dụng Ngân Hàng,88.57,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://tiki.vn/sach-tin-dung-ngan-hang-p403001.html?spid=89424620,61000,3.7,3,42,nghiệp vụ ngân hàng; tín dụng ngân hàng,,,,,9.5406
Ngân hàng,ngan hang,Tín dụng ngân hàng,tin dung ngan hang,3,tiki_book,263989063,Hợp đồng cho vay trong lĩnh vực tín dụng ngân hàng - Lý luận và thực tiễn áp dụng,88.57,high,exact_course_in_title; exact_course_in_secondary_text; exact_major_in_title,https://tiki.vn/hop-dong-cho-vay-trong-linh-vuc-tin-dung-ngan-hang-ly-luan-va-thuc-tien-ap-dung-p263989063.html?spid=263989064,168000,5.0,1,3,tín dụng ngân hàng,,,,,7.426
Ngân hàng,ngan hang,Tín dụng ngân hàng,tin dung ngan hang,1,ueh_repository,UEH/61699,Giải pháp giảm tình trạng nghỉ việc của nhân viên tín dụng Ngân hàng TMCP Quân đội - chi nhánh Tân Tạo,77.17,high,exact_course_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61699,,,,,,2021,MASTER'S THESES,0,Nguyễn Hồng Hạnh,
Ngân hàng,ngan hang,Tín dụng ngân hàng,tin dung ngan hang,2,ueh_repository,UEH/63596,Các yếu tố ảnh hưởng đến tăng trưởng tín dụng của các Ngân hàng Thương mại Việt Nam,60.58,high,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/63596,,,,,,2021,MASTER'S THESES,0,Nguyễn Thị Ngọc Xuyến,
Ngân hàng,ngan hang,Tín dụng ngân hàng,tin dung ngan hang,3,ueh_repository,UEH/61369,Các yếu tố ảnh hưởng đến rủi ro tín dụng trong các Ngân hàng Thương mại Cổ phần Việt Nam,55.17,medium,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text; exact_major_in_title,https://digital.lib.ueh.edu.vn/handle/UEH/61369,,,,,,2020,MASTER'S THESES,0,Võ Kế Long,
Quản lý công,quan ly cong,Chính sách công,chinh sach cong,1,tiki_book,168780451,"Thị Trường, Nhà Nước Và Người Dân: Kinh Tế Học Về Chính Sách Công",100.0,high,exact_course_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/thi-truong-nha-nuoc-va-nguoi-dan-kinh-te-hoc-ve-chinh-sach-cong-p168780451.html?spid=168780452,257000,5.0,1,24,kinh tế chính trị,,,,,9.2586
Quản lý công,quan ly cong,Chính sách công,chinh sach cong,2,tiki_book,172024968,"Thị Trường, Nhà Nước Và Người Dân - Kinh Tế Học Về Chính Sách Công",100.0,high,exact_course_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/thi-truong-nha-nuoc-va-nguoi-dan-kinh-te-hoc-ve-chinh-sach-cong-p172024968.html?spid=276778899,268000,0.0,0,3,kinh tế chính trị,,,,,1.3863
Quản lý công,quan ly cong,Chính sách công,chinh sach cong,3,tiki_book,277165601,CFO Quản Trị Tài Chính Công Ty Cổ Phần,78.42,high,strong_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/cfo-quan-tri-tai-chinh-cong-ty-co-phan-p277165601.html?spid=277165602,546000,5.0,2,54,quản trị tài chính,,,,,10.6553
Quản lý công,quan ly cong,Chính sách công,chinh sach cong,1,ueh_repository,UEH/61534,"Nghiên cứu các yếu tố ảnh hưởng đến sự hài lòng của người dân đối với dịch vụ hành chính công tại Uỷ ban nhân dân phường Tân Quy, Quận 7, Thành phố Hồ Chí Minh",94.79,high,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61534,,,,,,2020,MASTER'S THESES,0,Mạch Xuân Mai Linh,
Quản lý công,quan ly cong,Chính sách công,chinh sach cong,2,ueh_repository,UEH/61332,Nghiên cứu các yếu tố ảnh hưởng đến mức độ hài lòng về hiệu quả quản trị và hành chính công tại tỉnh Tiền Giang,94.68,high,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61332,,,,,,2020,MASTER'S THESES,0,Võ Thị Mai Xuân,
Quản lý công,quan ly cong,Chính sách công,chinh sach cong,3,ueh_repository,UEH/63088,"Đánh giá sự hài lòng của người dân đối với dịch vụ hành chính công trên địa bàn thị xã Tân Uyên, tỉnh Bình Dương",94.42,high,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/63088,,,,,,2022,MASTER'S THESES,0,Nguyễn Minh Sang,
Quản lý công,quan ly cong,Luật hành chính,luat hanh chinh,1,tiki_book,279297816,"Tra Cứu Mức Xử Phạt Vi Phạm Hành Chính Về Thuế, Hóa Đơn – Quy Định Mới Về Luật Quản Lý Thuế (V2675T)",22.12,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,https://tiki.vn/sach-tra-cuu-muc-xu-phat-vi-pham-hanh-chinh-ve-thue-hoa-don-quy-dinh-moi-ve-luat-quan-ly-thue-v2675t-p279297816.html?spid=279297817,259000,0.0,0,,thuế; luật thuế,,,,,0.0
Quản lý công,quan ly cong,Luật hành chính,luat hanh chinh,2,tiki_book,279343057,"- Tra Cứu Mức Xử Phạt Vi Phạm Hành Chính Về Thuế, Hóa Đơn - Quy Định Mới Về Luật Quản Lý Thuế, Luật Xử Lý Vi Phạm Hành Chính (Hiện Hành)",22.12,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text; major_context_tokens,https://tiki.vn/sach-tra-cuu-muc-xu-phat-vi-pham-hanh-chinh-ve-thue-hoa-don-quy-dinh-moi-ve-luat-quan-ly-thue-luat-xu-ly-vi-pham-hanh-chinh-hien-hanh-p279343057.html?spid=279343058,335700,0.0,0,,luật thuế,,,,,0.0
Quản lý công,quan ly cong,Luật hành chính,luat hanh chinh,3,tiki_book,278809094,"Luật Kiểm Toán Nhà Nước - Pháp Lệnh Xử Phạt Vi Phạm Hành Chính Trong Lĩnh Vực Kiểm Toán, Lập Thẩm Định Và Ban Hành Kế Hoạch Kiểm Toán",19.41,low,partial_course_tokens_in_title,https://tiki.vn/luat-kiem-toan-nha-nuoc-phap-lenh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-kiem-toan-lap-tham-dinh-va-ban-hanh-ke-hoach-kiem-toan-p278809094.html?spid=278809095,275000,0.0,0,,sách kiểm toán; kiểm toán nội bộ,,,,,0.0
Quản lý công,quan ly cong,Luật hành chính,luat hanh chinh,1,ueh_repository,UEH/62589,"Pháp luật về xử phạt vi phạm hành chính về xử lý nước thải-thực tiễn áp dụng đối với các cơ sở sản xuất, kinh doanh tại thị xã La Gi, tỉnh Bình Thuận",20.8,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/62589,,,,,,2021,MASTER'S THESES,0,Nguyễn Thị Cẩm Vân,
Quản lý công,quan ly cong,Luật hành chính,luat hanh chinh,2,ueh_repository,UEH/61609,Pháp luật về xử phạt vi phạm hành chính trong lĩnh vực y tế từ thực tiễn tại tỉnh Bình Thuận,20.53,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61609,,,,,,2021,MASTER'S THESES,0,Nguyễn Thị Kim Hoa,
Quản lý công,quan ly cong,Luật hành chính,luat hanh chinh,3,ueh_repository,UEH/61243,Pháp luật về hoạt động thanh tra hành chính trong lĩnh vực kinh tế xã hội và thực tiễn tại Bình Dương,18.66,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61243,,,,,,2020,MASTER'S THESES,0,Nguyễn Thành Khương Duy,
Quản lý công,quan ly cong,Quản lý hành chính công,quan ly hanh chinh cong,1,tiki_book,187311134,"Tài Liệu Hướng Dẫn Tổ Chức Các Cuộc Họp, Quản Lý Hội Nghị, Hội Thảo Và Chế Độ Họp Trong Hoạt Động Quản Lý, Điều Hành Của Cơ Quan Hành Chính, Doanh Nghiệp",25.32,low,partial_course_tokens_in_title; major_context_tokens,https://tiki.vn/tai-lieu-huong-dan-to-chuc-cac-cuoc-hop-quan-ly-hoi-nghi-hoi-thao-va-che-do-hop-trong-hoat-dong-quan-ly-dieu-hanh-cua-co-quan-hanh-chinh-doanh-nghiep-p187311134.html?spid=214748804,259000,0.0,0,4,trích dẫn tài liệu,,,,,1.6094
Quản lý công,quan ly cong,Quản lý hành chính công,quan ly hanh chinh cong,2,tiki_book,279297816,"Tra Cứu Mức Xử Phạt Vi Phạm Hành Chính Về Thuế, Hóa Đơn – Quy Định Mới Về Luật Quản Lý Thuế (V2675T)",25.32,low,partial_course_tokens_in_title; major_context_tokens,https://tiki.vn/sach-tra-cuu-muc-xu-phat-vi-pham-hanh-chinh-ve-thue-hoa-don-quy-dinh-moi-ve-luat-quan-ly-thue-v2675t-p279297816.html?spid=279297817,259000,0.0,0,,thuế; luật thuế,,,,,0.0
Quản lý công,quan ly cong,Quản lý hành chính công,quan ly hanh chinh cong,3,tiki_book,279343057,"- Tra Cứu Mức Xử Phạt Vi Phạm Hành Chính Về Thuế, Hóa Đơn - Quy Định Mới Về Luật Quản Lý Thuế, Luật Xử Lý Vi Phạm Hành Chính (Hiện Hành)",25.32,low,partial_course_tokens_in_title; major_context_tokens,https://tiki.vn/sach-tra-cuu-muc-xu-phat-vi-pham-hanh-chinh-ve-thue-hoa-don-quy-dinh-moi-ve-luat-quan-ly-thue-luat-xu-ly-vi-pham-hanh-chinh-hien-hanh-p279343057.html?spid=279343058,335700,0.0,0,,luật thuế,,,,,0.0
Quản lý công,quan ly cong,Quản lý hành chính công,quan ly hanh chinh cong,1,ueh_repository,UEH/62794,Thực hiện tiết kiệm chi kinh phí quản lý hành chính tại Sở Tài chính tỉnh Bà Rịa - Vũng Tàu,73.66,high,strong_course_tokens_in_title; strong_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/62794,,,,,,2021,MASTER'S THESES,0,Nguyễn Thị Hồng Ngọc,
Quản lý công,quan ly cong,Quản lý hành chính công,quan ly hanh chinh cong,2,ueh_repository,UEH/61534,"Nghiên cứu các yếu tố ảnh hưởng đến sự hài lòng của người dân đối với dịch vụ hành chính công tại Uỷ ban nhân dân phường Tân Quy, Quận 7, Thành phố Hồ Chí Minh",45.07,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61534,,,,,,2020,MASTER'S THESES,0,Mạch Xuân Mai Linh,
Quản lý công,quan ly cong,Quản lý hành chính công,quan ly hanh chinh cong,3,ueh_repository,UEH/61332,Nghiên cứu các yếu tố ảnh hưởng đến mức độ hài lòng về hiệu quả quản trị và hành chính công tại tỉnh Tiền Giang,44.14,medium,partial_course_tokens_in_title; strong_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61332,,,,,,2020,MASTER'S THESES,0,Võ Thị Mai Xuân,
Quản lý công,quan ly cong,Quản trị dịch vụ công,quan tri dich vu cong,1,tiki_book,207201346,Pháp luật điều chỉnh hoạt động kinh doanh dịch vụ của công ty chứng khoán,26.59,low,partial_course_tokens_in_title,https://tiki.vn/phap-luat-dieu-chinh-hoat-dong-kinh-doanh-dich-vu-cua-cong-ty-chung-khoan-p207201346.html?spid=276756959,132000,0.0,0,3,luật kinh tế; pháp luật kinh doanh,,,,,1.3863
Quản lý công,quan ly cong,Quản trị dịch vụ công,quan tri dich vu cong,2,tiki_book,27979420,Quản Trị Kinh Doanh Dịch Vụ Từ Góc Nhìn Marketing,21.65,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/sach-quan-tri-kinh-doanh-dich-vu-tu-goc-nhin-marketing-p27979420.html?spid=188694242,165000,5.0,2,28,quản trị kinh doanh; sách quản trị kinh doanh,,,,,10.0152
Quản lý công,quan ly cong,Quản trị dịch vụ công,quan tri dich vu cong,3,tiki_book,254139138,"Giáo Trình Kinh Tế Thương Mại - Dịch Vụ Dành Cho Nghành Kinh Tế, Logistics Và Quản Trị Kinh Doanh",19.91,low,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://tiki.vn/giao-trinh-kinh-te-thuong-mai-dich-vu-danh-cho-nghanh-kinh-te-logistics-va-quan-tri-kinh-doanh-p254139138.html?spid=254139139,189000,0.0,0,,kinh tế chính trị,,,,,0.0
Quản lý công,quan ly cong,Quản trị dịch vụ công,quan tri dich vu cong,1,ueh_repository,UEH/61090,Nâng cao chất lượng dịch vụ công nghệ thông tin của Trung tâm Phần mềm Viettel 1 - chi nhánh Tập đoàn Công nghiệp - Viễn thông Quân đội,28.29,medium,partial_course_tokens_in_title; partial_course_tokens_in_secondary_text,https://digital.lib.ueh.edu.vn/handle/UEH/61090,,,,,,2020,MASTER'S THESES,0,Nguyễn Ngọc Tấn Phát,
