student_token,user_id,major
stu_dc0c0f1c0290d7f3,1400,Kỹ sư Robot và Trí tuệ nhân tạo
stu_dca5f52571f57745,1401,Logistics và Quản lý chuỗi cung ứng
stu_dd3f2c41748ee0e0,1402,Toán tài chính
stu_ddeb495e016f222b,1403,An toàn thông tin
stu_deca71e4e06f93a8,1404,Toán tài chính
stu_def3a30f70f392bf,1405,Toán tài chính
stu_df051793e892dc93,1406,Công nghệ Marketing
stu_df40fe047d7cbf94,1407,Đầu tư tài chính
stu_dfae99c043cbbe8e,1408,Đầu tư tài chính
stu_e1053b3eb2443bbc,1409,Toán tài chính
stu_e13ad9c85358eb87,1410,Khoa học dữ liệu
stu_e288f841948388bf,1411,Khoa học dữ liệu
stu_e2ddd255c4f10552,1412,Logistics và Quản lý chuỗi cung ứng
stu_e339a40583e2a9cc,1413,Kỹ sư Robot và Trí tuệ nhân tạo
stu_e381a59cb90cc796,1414,Logistics và Quản lý chuỗi cung ứng
stu_e40301b4fb5b1d99,1415,Công nghệ Marketing
stu_e57d3e6d459e1d47,1416,Đầu tư tài chính
stu_e62f8fd8b03586d2,1417,Khoa học dữ liệu
stu_e736759e1fd86b08,1418,Kỹ sư Robot và Trí tuệ nhân tạo
stu_e77995e895672eac,1419,Toán tài chính
stu_e7a83fad3be3d0b5,1420,Đầu tư tài chính
stu_e8112335cc319b1c,1421,Đầu tư tài chính
stu_e871750c8426a555,1422,Kinh doanh nông nghiệp
stu_e909d330444a2dd0,1423,Kỹ sư Robot và Trí tuệ nhân tạo
stu_eabdcf4a66373d8b,1424,Toán tài chính
stu_eb436c90dbd86a6e,1425,Kinh doanh nông nghiệp
stu_ebaaed1112dc7b74,1426,Công nghệ Marketing
stu_ebc94fc82d6d5590,1427,Kỹ sư Robot và Trí tuệ nhân tạo
stu_ec1b2fafc591397c,1428,Kinh doanh nông nghiệp
stu_ec4ff1443cbb698e,1429,Logistics và Quản lý chuỗi cung ứng
stu_ecb87d4b6686e838,1430,Toán tài chính
stu_ecf2ca00934d0e3e,1431,Khoa học dữ liệu
stu_ed502f5515f4edeb,1432,Kỹ sư Robot và Trí tuệ nhân tạo
stu_ee601afc2c41b4d9,1433,Kỹ sư Robot và Trí tuệ nhân tạo
stu_ef8fee084820b1bf,1434,Toán tài chính
stu_efdc8508e898c61b,1435,Toán tài chính
stu_f015318cd82e0019,1436,Đầu tư tài chính
stu_f0298135406b163c,1437,An toàn thông tin
stu_f081e5ec773de97b,1438,An toàn thông tin
stu_f0b9a87eea21ea11,1439,Khoa học dữ liệu
stu_f13a64de17f99708,1440,Tài chính
stu_f1fdf5528f588588,1441,Tài chính
stu_f20fa20cdae9cc9e,1442,Toán tài chính
stu_f220eccf43e21d18,1443,Kinh doanh nông nghiệp
stu_f2bae75835e29264,1444,Kỹ sư Robot và Trí tuệ nhân tạo
stu_f35f14541de732da,1445,Kinh doanh nông nghiệp
stu_f471c8067652442f,1446,Logistics và Quản lý chuỗi cung ứng
stu_f4cd20471bb8a744,1447,Kinh doanh nông nghiệp
stu_f59896438059dddd,1448,Khoa học dữ liệu
stu_f5dce06b385d973f,1449,Kinh doanh nông nghiệp
stu_f64d7d2e1156a979,1450,Công nghệ Marketing
stu_f6c47e1fa7c340cd,1451,Logistics và Quản lý chuỗi cung ứng
stu_f7830142448431be,1452,Kinh doanh nông nghiệp
stu_f7bbe7d46573e193,1453,Kinh doanh nông nghiệp
stu_f7e5d0161efa81ce,1454,Kỹ sư Robot và Trí tuệ nhân tạo
stu_f84baaa5a90412f7,1455,An toàn thông tin
stu_f9724e21f5ebee71,1456,Toán tài chính
stu_f985afbb8213b49e,1457,Logistics và Quản lý chuỗi cung ứng
stu_f9c3ca3286eeb3c8,1458,Công nghệ Marketing
stu_f9fc7e8f91d04226,1459,Kỹ sư Robot và Trí tuệ nhân tạo
stu_fab6368d60d00dd6,1460,Kinh doanh nông nghiệp
stu_fbe659a57c6cefca,1461,Kỹ sư Robot và Trí tuệ nhân tạo
stu_fbe8dd6510dd4dbe,1462,Logistics và Quản lý chuỗi cung ứng
stu_fc80f85d6a19eed0,1463,Khoa học dữ liệu
stu_fcd9bfeaf2ce80c4,1464,Toán tài chính
stu_fcdb55914d443964,1465,Toán tài chính
stu_fce67f916bfeb343,1466,Công nghệ Marketing
stu_fda24e68fb3682a8,1467,Toán tài chính
stu_fef7a337f29dc019,1468,Kinh doanh nông nghiệp
stu_ffe495bf22532e01,1469,Logistics và Quản lý chuỗi cung ứng
stu_01ff2a11ef096965,1470,Hệ thống thông tin kinh doanh
stu_029f263039081be7,1471,Kinh tế
stu_02de5376ad86d3da,1472,Kiểm toán
stu_02f66bddf02e4b1e,1473,Kinh tế
stu_0412076082c1e83a,1474,Luật kinh doanh quốc tế
stu_04e570c58fe84a64,1475,Kinh tế
stu_06d0d2a016e00ecc,1476,Hệ thống thông tin quản lý
stu_07e3f8abbc0f2955,1477,Bất động sản
stu_085f9edeaab999ea,1478,Kiểm toán
stu_089a6c92ade24d57,1479,Luật kinh doanh quốc tế
stu_0c5c77a472a70083,1480,Hệ thống thông tin kinh doanh
stu_0c815075b416a6e7,1481,Hệ thống thông tin quản lý
stu_0cf14061b37d70f8,1482,Hệ thống thông tin quản lý
stu_0d68f986f2bad717,1483,Kiểm toán
stu_102f013117b2444b,1484,Luật kinh doanh quốc tế
stu_12a74a388bc39122,1485,Kinh tế
stu_13096eccb34add0e,1486,Kiểm toán
stu_1313dcef95b5f82b,1487,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_132b1b3ec7781903,1488,Hệ thống thông tin kinh doanh
stu_13d1b3433e2a0594,1489,Hệ thống thông tin kinh doanh
stu_163051dde6e8138d,1490,Hệ thống thông tin kinh doanh
stu_1678fba27208ef27,1491,Kiểm toán
stu_16989826526a1774,1492,Hệ thống thông tin quản lý
stu_16e666be3df5bd35,1493,Kinh tế
stu_17030c60448e746d,1494,Kinh tế
stu_17f7e7a7730dfbfb,1495,Bất động sản
stu_17fdb29905da19eb,1496,Hệ thống thông tin kinh doanh
stu_186c4115dcab511f,1497,Bất động sản
stu_18a257a0d4f303e2,1498,Hệ thống thông tin quản lý
stu_1a63f905a871d6ff,1499,Luật kinh doanh quốc tế
stu_1b107ecd15aba66e,1500,Hệ thống thông tin quản lý
stu_1cc8a7f8bcd8de69,1501,Luật kinh doanh quốc tế
stu_1da23e0bffa390c2,1502,Bất động sản
stu_1df53d8a6d839733,1503,Hệ thống thông tin quản lý
stu_1df5713ddaf51ed2,1504,Bất động sản
stu_1f3acf560535c7db,1505,Kiểm toán
stu_20b90349c04dfde9,1506,Kinh tế
stu_21c4ccba587bfe0c,1507,Luật kinh doanh quốc tế
stu_21d8b823552beae3,1508,Luật kinh doanh quốc tế
stu_2236805f84eed49f,1509,Hệ thống thông tin quản lý
stu_22a6f19a54913b96,1510,Bất động sản
stu_23b2b6f67b92cc3b,1511,Hệ thống thông tin quản lý
stu_2400e12035e234e0,1512,Bất động sản
stu_24135733bd6afdac,1513,Hệ thống thông tin quản lý
stu_256937fec450dde7,1514,Luật kinh doanh quốc tế
stu_277d5ecec0ef61c3,1515,Luật kinh doanh quốc tế
stu_27bda6cf2da3a0da,1516,Hệ thống thông tin quản lý
stu_282f55c9935123ec,1517,Luật kinh doanh quốc tế
stu_28dce47396dd3068,1518,Bất động sản
stu_295f81bd4ca4b0e4,1519,Kiểm toán
stu_2a12025038d0dbb3,1520,Hệ thống thông tin quản lý
stu_2ac445fe19748eb7,1521,Hệ thống thông tin quản lý
stu_2b4c1f8ce5c23913,1522,Hệ thống thông tin quản lý
stu_2bcd42fec3640125,1523,Kiểm toán
stu_2cd1b6b88647a38d,1524,Kinh tế
stu_2de067cda5040475,1525,Kinh tế
stu_2f62ac7b5e365969,1526,Bất động sản
stu_301585d69b1622b1,1527,Hệ thống thông tin kinh doanh
stu_30e5a9eeea0664ca,1528,Hệ thống thông tin quản lý
stu_32d7a2bab8a6d2a0,1529,Luật kinh doanh quốc tế
stu_33060cb59c9fd53d,1530,Hệ thống thông tin kinh doanh
stu_343ab236447c3996,1531,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_35903687eb56034b,1532,Kinh tế
stu_360cce01368cbc62,1533,Hệ thống thông tin kinh doanh
stu_36ab7136023aad53,1534,Kiểm toán
stu_37519a034e27d6fb,1535,Hệ thống thông tin kinh doanh
stu_37a6cf9e30eeff31,1536,Hệ thống thông tin quản lý
stu_38d75e4314f1ff3f,1537,Kinh tế
stu_38e6d25002be1f28,1538,Kiểm toán
stu_3955db97417976d8,1539,Kiểm toán
stu_3a0cde88d66a192e,1540,Hệ thống thông tin quản lý
stu_3c7a0187492f3803,1541,Kiểm toán
stu_3decf53dfa0449f3,1542,Luật kinh doanh quốc tế
stu_3f7cae46dd512963,1543,Kinh tế
stu_409e132439e1e213,1544,Bất động sản
stu_417b8dbea1554c7d,1545,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_4184c01ececa2911,1546,Hệ thống thông tin kinh doanh
stu_419dcb07b68ec9ee,1547,Hệ thống thông tin kinh doanh
stu_41c4c6a3958d138b,1548,Luật kinh doanh quốc tế
stu_42b80f69d1fc58e7,1549,Hệ thống thông tin kinh doanh
stu_4358d2e353531585,1550,Hệ thống thông tin kinh doanh
stu_43982c5a7fb61633,1551,Kinh tế
stu_43c2722afc5c439e,1552,Hệ thống thông tin quản lý
stu_43db1ebed7ab867c,1553,Kiểm toán
stu_44ad5d5ddd4d837d,1554,Hệ thống thông tin quản lý
stu_44df97b9239f23eb,1555,Hệ thống thông tin kinh doanh
stu_452498953493b37b,1556,Bất động sản
stu_478a071da78d9c56,1557,Bất động sản
stu_47cf78289f182e84,1558,Kiểm toán
stu_47dd110f13387632,1559,Hệ thống thông tin kinh doanh
stu_482d43fa032ab2a3,1560,Kinh tế
stu_48a6cab7b08790cf,1561,Kiểm toán
stu_4a35f74e80d2eeee,1562,Luật kinh doanh quốc tế
stu_4b50c06cd7668c0a,1563,Hệ thống thông tin quản lý
stu_4b61c4b83e9c89f6,1564,Bất động sản
stu_4be63d39c331c7bf,1565,Hệ thống thông tin quản lý
stu_4d1d011103ec92bb,1566,Hệ thống thông tin quản lý
stu_4e4607dcb4222eb7,1567,Kiểm toán
stu_4e635ef6f4716d39,1568,Luật kinh doanh quốc tế
stu_4e9c5b91cbd1a712,1569,Kiểm toán
stu_51b8323148b78c4c,1570,Hệ thống thông tin quản lý
stu_539ee3621224f135,1571,Kiểm toán
stu_53bf470b0bea7b87,1572,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_54bc684bd2c01541,1573,Kiểm toán
stu_550cf7210a8ae9ce,1574,Hệ thống thông tin quản lý
stu_5551a7ea80aa0b4f,1575,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_5582c06c981ed8d4,1576,Luật kinh doanh quốc tế
stu_57b6f720d4c51eb9,1577,Kinh tế
stu_58f3a9547012dea9,1578,Bất động sản
stu_58fa3394bcca0a91,1579,Bất động sản
stu_593bcbb8332972af,1580,Kiểm toán
stu_59c3377b537d6890,1581,Hệ thống thông tin quản lý
stu_5a3a37c7522d435b,1582,Kiểm toán
stu_5a59f20b38ab2510,1583,Hệ thống thông tin kinh doanh
stu_5a809e7d898377a4,1584,Luật kinh doanh quốc tế
stu_5b314e313c6fe16c,1585,Kinh tế
stu_5c40145878fe2e4e,1586,Hệ thống thông tin quản lý
stu_5d421b2a63eac2ae,1587,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_5d9c3e2bf524c940,1588,Hệ thống thông tin quản lý
stu_5e0cb3e311bf8d18,1589,Kiểm toán
stu_5ed2a6111d4b2cd3,1590,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_5f4a5aac3a389672,1591,Luật kinh doanh quốc tế
stu_6026cb9b3fe5d8e1,1592,Hệ thống thông tin kinh doanh
stu_61a37bdf4b7ee56c,1593,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_6264ed0c03677b45,1594,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_62db605892ce43d7,1595,Kiểm toán
stu_64eceed16f2e6de1,1596,Kinh tế
stu_656ff9c6833089e7,1597,Hệ thống thông tin kinh doanh
stu_662d8b6c4e2c4f85,1598,Kiểm toán
stu_690643ea96985640,1599,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_695059ea8589a1a4,1600,Hệ thống thông tin quản lý
stu_698d5ed6fb9b1e5d,1601,Luật kinh doanh quốc tế
stu_6a30ca507c8c7f8c,1602,Kiểm toán
stu_6ad760d3b737ea00,1603,Bất động sản
stu_6b14c9a204d1d4d2,1604,Hệ thống thông tin kinh doanh
stu_6b4863804fd66b19,1605,Bất động sản
stu_6b4cb1b86e01d5c4,1606,Kiểm toán
stu_6c19f9fddffd32a2,1607,Kiểm toán
stu_6d16fd4c2fa40c49,1608,Hệ thống thông tin quản lý
stu_6d9dfa0e61278f4c,1609,Bất động sản
stu_6dc631ff0c2929e5,1610,Kinh tế
stu_6e644e3b1c17ea21,1611,Kiểm toán
stu_6ff16f10ac85de52,1612,Kiểm toán
stu_7004ad4680946cf6,1613,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_70324b25ce77551b,1614,Hệ thống thông tin kinh doanh
stu_70af06fe596d9956,1615,Hệ thống thông tin quản lý
stu_70c83909ffc7764f,1616,Hệ thống thông tin quản lý
stu_70ca123c330e04a2,1617,Hệ thống thông tin quản lý
stu_713a640969915378,1618,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_72732f0546101f8d,1619,Hệ thống thông tin quản lý
stu_73c1b437048f4584,1620,Kiểm toán
stu_73d3544b151f9eab,1621,Bất động sản
stu_7579b2f84e5f945a,1622,Bất động sản
stu_76ba5c63eaf8a0e9,1623,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_7890dd6e5c7f922d,1624,Hệ thống thông tin kinh doanh
stu_789ef5580430c465,1625,Hệ thống thông tin kinh doanh
stu_7a19c24d595fee72,1626,Kiểm toán
stu_7ab48f22009c1b36,1627,Kiểm toán
stu_7b35d231b2b7df04,1628,Luật kinh doanh quốc tế
stu_7c1221ca6b54e21e,1629,Bất động sản
stu_7c23a0c70c0d2f5d,1630,Hệ thống thông tin kinh doanh
stu_7c87c92907d5c592,1631,Kiểm toán
stu_7d2bce0d0e69b137,1632,Kinh tế
stu_7d3ca4c3a2a76a33,1633,Hệ thống thông tin kinh doanh
stu_7db18a9fab219953,1634,Luật kinh doanh quốc tế
stu_80587bf07e238ecb,1635,Kinh tế
stu_80d95cf114c97fcd,1636,Kiểm toán
stu_81cb1ed516f6e5c9,1637,Kiểm toán
stu_83667fc9dcd5cab0,1638,Bất động sản
stu_83aa6ecfe386fc51,1639,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_8406f2ae197c1865,1640,Hệ thống thông tin kinh doanh
stu_8458aacde07b1c63,1641,Kinh tế
stu_846d9620c4178bd5,1642,Kinh tế
stu_8478fbd6cf98e090,1643,Luật kinh doanh quốc tế
stu_847e9ec0c4696856,1644,Bất động sản
stu_848b090aeeb90636,1645,Kiểm toán
stu_85728ee71869da74,1646,Hệ thống thông tin kinh doanh
stu_8595af75bdb1ce89,1647,Kinh tế
stu_861abbb8dc93a1af,1648,Bất động sản
stu_864972603a2a49b0,1649,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_86d44a5cfe0bb8e0,1650,Bất động sản
stu_8761c59ee55c8213,1651,Luật kinh doanh quốc tế
stu_882923a434d8ed6f,1652,Bất động sản
stu_885b8f2111eac2b2,1653,Bất động sản
stu_88ea04dabaee815d,1654,Kiểm toán
stu_8a2aa1ab8d4b2d77,1655,Bất động sản
stu_8ad9cd4951719eb6,1656,Kinh tế
stu_8b16fa1a6a991ef3,1657,Luật kinh doanh quốc tế
stu_8c2ae137141ac5c5,1658,Luật kinh doanh quốc tế
stu_8c85a96637a7dd84,1659,Kinh tế
stu_8cad92d009ea6473,1660,Luật kinh doanh quốc tế
stu_8e34691587627259,1661,Kiểm toán
stu_8e4299edf4d68a90,1662,Bất động sản
stu_8e5d9ecdba99f99c,1663,Bất động sản
stu_8f97df0051c619ab,1664,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_8fa3f01a196edb8a,1665,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_9347710c06d78486,1666,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_9358ad9b295995dd,1667,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_9577f76b550b398e,1668,Hệ thống thông tin kinh doanh
stu_958f1892f45954ea,1669,Luật kinh doanh quốc tế
stu_9611ba39eea470ff,1670,Bất động sản
stu_965f037dd6f8935c,1671,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_97169004b2c7d045,1672,Bất động sản
stu_97447b2feb5f5c72,1673,Luật kinh doanh quốc tế
stu_991179f4d919cf36,1674,Luật kinh doanh quốc tế
stu_99bde5e69dc0eae0,1675,Luật kinh doanh quốc tế
stu_9a36baf6448f5118,1676,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_9c7239e2b36f8590,1677,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_9cbb7c843769ec3d,1678,Kiểm toán
stu_9e6c8bd33ccb320d,1679,Bất động sản
stu_9e85f07aabafd80d,1680,Bất động sản
stu_9f5918b8087f719c,1681,Hệ thống thông tin quản lý
stu_9fb5a2075477ae56,1682,Kiểm toán
stu_a026da7425e6f6a3,1683,Hệ thống thông tin kinh doanh
stu_a044a5bc2508e4c2,1684,Hệ thống thông tin quản lý
stu_a354f4dc59e82a9b,1685,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_a36cce40c6d5f8e4,1686,Hệ thống thông tin quản lý
stu_a50615ac8dab7383,1687,Hệ thống thông tin kinh doanh
stu_a512080312098c6b,1688,Kinh tế
stu_a52e9ed295ee4860,1689,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_a62f51096f49de13,1690,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_a6d78b9b186cc425,1691,Kinh tế
stu_a71d033a5168f2ae,1692,Hệ thống thông tin kinh doanh
stu_a76ccbe453c9c0b8,1693,Hệ thống thông tin kinh doanh
stu_a87f11b5ebda2649,1694,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_a8aac8e07195c07c,1695,Bất động sản
stu_aa513055375b63da,1696,Bất động sản
stu_ab26cc0d1562e93e,1697,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_abdbc3f355f511db,1698,Hệ thống thông tin quản lý
stu_ac6b5bd89183e807,1699,Kinh tế
stu_ac9029c1fab442dd,1700,Luật kinh doanh quốc tế
stu_ae01442e8c6c1540,1701,Kiểm toán
stu_ae0e1285a9bde6bc,1702,Hệ thống thông tin kinh doanh
stu_aed6ff16e34f032a,1703,Luật kinh doanh quốc tế
stu_aede71b7cc894f1d,1704,Bất động sản
stu_af096a55b49a00df,1705,Kiểm toán
stu_af53656558e60b6d,1706,Hệ thống thông tin quản lý
stu_af719c0ca63081de,1707,Hệ thống thông tin quản lý
stu_b0fa83cb30b67a8f,1708,Bất động sản
stu_b1050945f673b2f5,1709,Hệ thống thông tin kinh doanh
stu_b15418cfae16eb5b,1710,Kinh tế
stu_b1eb0a006d3d2b19,1711,Hệ thống thông tin quản lý
stu_b2f3c5ddd03e64a6,1712,Hệ thống thông tin kinh doanh
stu_b5377c5ece055154,1713,Luật kinh doanh quốc tế
stu_b5c65e933ea4d5e1,1714,Kiểm toán
stu_b5e63149d9b40b91,1715,Luật kinh doanh quốc tế
stu_b733ec7a914e6de7,1716,Luật kinh doanh quốc tế
stu_b8016fc9a1947bce,1717,Luật kinh doanh quốc tế
stu_b87455eb499e7b89,1718,Kiểm toán
stu_b8b5fb297b6211cf,1719,Luật kinh doanh quốc tế
stu_b9e3ee3f8ee4ed98,1720,Luật kinh doanh quốc tế
stu_ba1b6d09659e3382,1721,Kinh tế
stu_ba93ef88bb2c2b71,1722,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_bb36b31b2fd3b81b,1723,Hệ thống thông tin kinh doanh
stu_bc3198dbf86a1b0c,1724,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_bc61b1a77e7b74e3,1725,Bất động sản
stu_bd1b0bf09d73d78a,1726,Kinh tế
stu_bd5e2b1eb0d28103,1727,Hệ thống thông tin kinh doanh
stu_bdd50244ec3f81af,1728,Hệ thống thông tin kinh doanh
stu_bf7d2e1df09972ef,1729,Bất động sản
stu_bfa9080bcdf43c2d,1730,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_bfb02dbd6e02050b,1731,Luật kinh doanh quốc tế
stu_c0fc956c756ffa5a,1732,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_c29e6acda149520f,1733,Bất động sản
stu_c356c2060d37d76f,1734,Hệ thống thông tin quản lý
stu_c491274f2294b552,1735,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_c5915ff0a4c1afb5,1736,Bất động sản
stu_c63b1115dabcdadd,1737,Bất động sản
stu_c73dbbfa154440cc,1738,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_c747f8b792b3c0af,1739,Kinh tế
stu_c802f46ed8c114ac,1740,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_c8c9c1c4a35ac747,1741,Kinh tế
stu_c9817c9f0ebbce86,1742,Hệ thống thông tin kinh doanh
stu_cac2d0d56d82a332,1743,Hệ thống thông tin kinh doanh
stu_cc51b94b684d8d4b,1744,Hệ thống thông tin kinh doanh
stu_ce173bb7cc437fd0,1745,Kinh tế
stu_cef7fe65352bb43f,1746,Luật kinh doanh quốc tế
stu_cf01160a48f8928c,1747,Hệ thống thông tin quản lý
stu_cf8695dde3c2075e,1748,Luật kinh doanh quốc tế
stu_d21801ce7cb245fb,1749,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_d2243d86d2e99a12,1750,Hệ thống thông tin quản lý
stu_d3663997915a38bb,1751,Hệ thống thông tin kinh doanh
stu_d502f1f67298edff,1752,Luật kinh doanh quốc tế
stu_d66f176e8a20b6e3,1753,Kinh tế
stu_d72fe651dafd3d71,1754,Kinh tế
stu_d746490d7f42090f,1755,Kiểm toán
stu_d7b4e7cd5c273cf6,1756,Bất động sản
stu_d7c675be5b356af2,1757,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_d7cbe91168c270b1,1758,Kinh tế
stu_d95cfbb7507b4f72,1759,Hệ thống thông tin quản lý
stu_d967c43397f726c6,1760,Hệ thống thông tin kinh doanh
stu_d9fa7e59ec57e71d,1761,Bất động sản
stu_da74bbb0cac64838,1762,Kinh tế
stu_db09de33904312a5,1763,Bất động sản
stu_db3da2129bc7838c,1764,Bất động sản
stu_dbba9c9019d13c74,1765,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_dc068d852718dddb,1766,Luật kinh doanh quốc tế
stu_dc5079031f5fe63b,1767,Kinh tế
stu_dd6d2f883999af5d,1768,Hệ thống thông tin kinh doanh
stu_ddbce9164079939f,1769,Kiểm toán
stu_de0fd61722a8566d,1770,Bất động sản
stu_de3bd59d89e7be83,1771,Bất động sản
stu_dee177f8b3103963,1772,Luật kinh doanh quốc tế
stu_dff39cf46067dcff,1773,Bất động sản
stu_e06980d9bf91fdd6,1774,Hệ thống thông tin kinh doanh
stu_e2cfbe5a0efea65d,1775,Kiểm toán
stu_e3eda0b69800af64,1776,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_e416e16ad251a339,1777,Kiểm toán
stu_e41ede9ab1bcdf19,1778,Kinh tế
stu_e4b3ebcd55a151fe,1779,Hệ thống thông tin kinh doanh
stu_e688494476c4d8d1,1780,Kiểm toán
stu_e6e77406ec4c54eb,1781,Hệ thống thông tin quản lý
stu_e7047c8a62e80772,1782,Hệ thống thông tin kinh doanh
stu_e70996fd27e427fb,1783,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_e76a52ef6bff2898,1784,Kiểm toán
stu_e774f206902bb21b,1785,Bất động sản
stu_e7b34a6e84608917,1786,Hệ thống thông tin quản lý
stu_e8332e0a2baf21df,1787,Kinh tế
stu_e9040fee65fe443c,1788,Kiểm toán
stu_e91227d54214fb97,1789,Bất động sản
stu_eb65a7f6dd885ba7,1790,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_eb9a8e6793d72550,1791,Bất động sản
stu_ed5f4604f2e31853,1792,Hệ thống thông tin kinh doanh
stu_ed746d44524cb00e,1793,Bất động sản
stu_edc798032a00995e,1794,Bất động sản
stu_f13f07879a3f2d27,1795,Hệ thống thông tin kinh doanh
stu_f17bd21197d667d4,1796,Bất động sản
stu_f3d0a89de5934f5e,1797,Hệ thống thông tin kinh doanh
stu_f3f5b73414466750,1798,Bất động sản
stu_f50565e36af57d77,1799,Kinh tế
stu_f52558bc41a5bb3e,1800,Hệ thống thông tin quản lý
stu_f5b6a9cc82434afe,1801,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_f76127edfc4dfa5d,1802,Kinh tế
stu_f805cce2d2b56948,1803,Kiểm toán
stu_f884410fbda27182,1804,Kiểm toán
stu_f900926ad528f157,1805,Hệ thống thông tin quản lý
stu_f936aefdb8bf2a6b,1806,Hệ thống thông tin quản lý
stu_f9a01bfb6c064bae,1807,Bất động sản
stu_fa535f30ba569e3e,1808,Kinh tế
stu_faeac9b21c2fdfa2,1809,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_fb5582e7f1e776f0,1810,Hệ thống thông tin quản lý
stu_fcc5ac50bef41f43,1811,Bất động sản
stu_fcd725610c9b2a50,1812,Hệ thống thông tin quản lý
stu_fda3b84ec1924062,1813,Luật kinh doanh quốc tế
stu_fe5818ed5bc6bbb1,1814,Kinh tế
stu_fe6ccd3fcda42d92,1815,Bất động sản
stu_fe98af88513c1582,1816,Kinh tế
stu_fea5d5a7b6120f39,1817,Công nghệ logistics tích hợp chứng chỉ FIATA
stu_ff0b0f0a9516c442,1818,Kiểm toán
stu_ff98970f6612cae6,1819,Bất động sản
stu_ffd70c87bda1a767,1820,Luật kinh doanh quốc tế
stu_03b078427c0c9235,1821,Quản trị Hải quan - Ngoại thương
stu_03f136b11e2297c4,1822,Kinh doanh quốc tế
stu_07ecfc89f0808d8d,1823,Quản trị Hải quan - Ngoại thương
stu_0bee87bed395738c,1824,Quản trị Hải quan - Ngoại thương
stu_1008ab2eac917be9,1825,Kinh doanh quốc tế
stu_1303460de55ded81,1826,Kinh doanh quốc tế
stu_1306430dae6aa7fb,1827,Quản trị Hải quan - Ngoại thương
stu_14a2214b5f29e2cb,1828,Kinh doanh quốc tế
stu_187d5226956d9252,1829,Quản trị Hải quan - Ngoại thương
stu_1a3ea1bfda929f5c,1830,Kinh doanh quốc tế
stu_1b6a10d97666301a,1831,Kinh doanh quốc tế
stu_1c1162221943a7b3,1832,Kinh doanh quốc tế
stu_1d3cb208c78463d9,1833,Kinh doanh quốc tế
stu_1dc77190d9e5aa45,1834,Kinh doanh quốc tế
stu_23e9db8579850ff3,1835,Quản trị Hải quan - Ngoại thương
stu_2425ea448d36da22,1836,Kinh doanh quốc tế
stu_24be25dff626c2c3,1837,Quản trị Hải quan - Ngoại thương
stu_266b568f9bc9f353,1838,Quản trị Hải quan - Ngoại thương
stu_28676cc99a02dde3,1839,Quản trị Hải quan - Ngoại thương
stu_2d8b01649223ee57,1840,Quản trị Hải quan - Ngoại thương
stu_2fee7db7a4cd14f8,1841,Kinh doanh quốc tế
stu_30149a9a47d10c61,1842,Quản trị Hải quan - Ngoại thương
stu_3437ec58b1399802,1843,Quản trị Hải quan - Ngoại thương
stu_344d08c871860d6d,1844,Quản trị Hải quan - Ngoại thương
stu_3762be695e3e2eeb,1845,Kinh doanh quốc tế
stu_3793d989c907c894,1846,Kinh doanh quốc tế
stu_388648f5006d1309,1847,Kinh doanh quốc tế
